Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
300;20/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 6;Extreme FC;Karonga United;4;5;1,2;25;43;1,186;0,8;0,5814;1,3814;0,4651
301;20/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 6;Kamuzu Barracks;Blue Eagles;22;40;0,875;17;41;0,7317;0,55;0,4146;0,9646;0,228
302;20/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 6;Mighty Wanderers;Bangwe All Stars;26;43;1,1628;2;5;0,6;0,6047;0,4;1,0047;0,2419
303;20/05/2023;06:15;MALAYSIA;SUPER LEAGUE - ROUND 11;Sri Pahang;Penang;33;43;1,3488;34;43;1,4651;0,7674;0,7907;1,5581;0,6068
304;20/05/2023;09:15;MALAYSIA;SUPER LEAGUE - ROUND 11;Perak;Selangor;29;43;1,1628;34;43;1,4419;0,6744;0,7907;1,4651;0,5332
305;20/05/2023;10:00;MALAYSIA;SUPER LEAGUE - ROUND 11;Kelantan United;Kuala Lumpur City;29;42;1,2143;30;43;1,1395;0,6905;0,6977;1,3882;0,4818
306;20/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 18;Korofina;Foot Elite;14;25;0,96;10;23;0,4783;0,56;0,4348;0,9948;0,2435
307;20/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 18;Onze Createurs;LC Bamako;11;26;0,6538;8;21;0,5714;0,4231;0,381;0,8041;0,1612
308;20/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 18;USC Kita;US Bougouni;8;22;0,5909;16;27;0,9259;0,3636;0,5926;0,9562;0,2155
309;20/05/2023;15:15;MALI;PREMIERE DIVISION - ROUND 18;Binga;Real Bamako;6;17;0,4118;20;34;0,9412;0,3529;0,5882;0,9411;0,2076
310;20/05/2023;22:06;MEXICO;LIGA MX - CLAUSURA - PLAY OFFS - SEMI-FINALS;Monterrey;U.A.N.L.- Tigres;26;43;1,2093;29;43;1,1395;0,6047;0,6744;1,2791;0,4078
311;20/05/2023;01:00;MEXICO;LIGA MX WOMEN - CLAUSURA - PLAY OFFS - QUARTER-FINALS;Club Tijuana W;Monterrey W;33;43;1,5349;35;43;1,6977;0,7674;0,814;1,5814;0,6247
312;20/05/2023;13:00;MOLDOVA;SUPER LIGA - CHAMPIONSHIP GROUP - ROUND 10;Balti;Zimbru Chisinau;19;40;0,7;28;41;1,1951;0,475;0,6829;1,1579;0,3244
313;20/05/2023;13:00;MOLDOVA;SUPER LIGA - CHAMPIONSHIP GROUP - ROUND 10;Petrocub;Sf.Gheorghe;31;40;1,35;23;40;0,925;0,775;0,575;1,35;0,4456
314;20/05/2023;13:00;MOLDOVA;SUPER LIGA - CHAMPIONSHIP GROUP - ROUND 10;Sheriff Tiraspol;Milsami;33;43;1,1163;25;40;0,975;0,7674;0,625;1,3924;0,4796
315;20/05/2023;02:00;MONGOLIA;PREMIER LEAGUE - ROUND 22;Khovd;Ulaanbaatar City;32;40;1,95;33;42;2,1667;0,8;0,7857;1,5857;0,6286
316;20/05/2023;05:00;MONGOLIA;PREMIER LEAGUE - ROUND 22;BCH Lions;Khoromkhon;40;43;2,5814;32;41;1,7561;0,9302;0,7805;1,7107;0,726
317;20/05/2023;08:00;MONGOLIA;PREMIER LEAGUE - ROUND 22;Khaan Khuns-Erchim;Khangarid;33;43;1,8837;36;43;2,093;0,7674;0,8372;1,6046;0,6425
318;20/05/2023;14:00;MOROCCO;BOTOLA PRO - ROUND 26;Olympique de Safi;Hassania Agadir;29;43;1,2093;29;43;0,907;0,6744;0,6744;1,3488;0,4548
319;20/05/2023;16:00;MOROCCO;BOTOLA PRO - ROUND 26;Maghreb Fez;Union Touarga;25;43;0,8372;28;42;1,1667;0,5814;0,6667;1,2481;0,3876
320;20/05/2023;09:00;MOZAMBIQUE;MOCAMBOLA - ROUND 6;Ferroviario Nacala;Ferroviario Nampula;27;38;1,2105;20;35;0,8;0,7105;0,5714;1,2819;0,406
321;20/05/2023;10:00;MOZAMBIQUE;MOCAMBOLA - ROUND 6;Costa do Sol;ENH Vilankulo;22;37;0,8919;29;41;0,9512;0,5946;0,7073;1,3019;0,4206
322;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Excelsior Maassluis;Jong Sparta Rotterdam;34;43;1,5349;32;43;1,5581;0,7907;0,7442;1,5349;0,5884
323;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Jong Volendam;Rijnsburgse Boys;34;43;1,7907;29;43;1,3721;0,7907;0,6744;1,4651;0,5332
324;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Kozakken Boys;HFC;32;43;1,3256;33;43;1,3023;0,7442;0,7674;1,5116;0,5711
325;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Lisse;Katwijk;31;43;1,3721;37;43;1,6512;0,7209;0,8605;1,5814;0,6203
326;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Noordwijk;TEC;27;43;0,8837;31;43;1,2558;0,6279;0,7209;1,3488;0,4527
327;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Oostzaan;AFC;31;43;1,4419;31;43;1,3488;0,7209;0,7209;1,4418;0,5197
328;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Quick Boys;De Treffers;31;43;1,2558;35;43;1,3256;0,7209;0,814;1,5349;0,5868
329;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Scheveningen;IJsselmeervogels;26;43;0,9302;34;43;1,5116;0,6047;0,7907;1,3954;0,4781
330;20/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 33;Spakenburg;Hardenberg;33;43;1,3488;34;43;1,5349;0,7674;0,7907;1,5581;0,6068
331;20/05/2023;22:00;NICARAGUA;LIGA PRIMERA - CLAUSURA - WINNERS - FINAL;Diriangen;Esteli;29;43;1,1163;29;43;1,3721;0,6744;0,6744;1,3488;0,4548
332;20/05/2023;12:30;NIGER;LIGUE 1 - ROUND 18;Liberte;Police;4;5;1,0;6;16;0,4375;0,8;0,375;1,175;0,3
333;20/05/2023;12:30;NIGER;LIGUE 1 - ROUND 18;Urana;Akokana;5;15;0,4667;5;12;0,8333;0,3333;0,4167;0,75;0,1389
334;20/05/2023;13:00;NORWAY;OBOS-LIGAEN - ROUND 9;Sandnes;Bryne;28;42;1,4048;30;42;1,2857;0,6667;0,7143;1,381;0,4762
335;20/05/2023;11:00;NORWAY;NM CUP - FINAL;Brann;Lillestrom;37;43;1,7674;29;43;1,3953;0,8605;0,6744;1,5349;0,5803
336;20/05/2023;21:00;PANAMA;LPF - APERTURA - PLAY OFFS - SEMI-FINALS;Independiente;Plaza Amador;33;43;1,3023;25;43;0,907;0,7674;0,5814;1,3488;0,4462
337;20/05/2023;19:00;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 19;Cerro Porteno;General Caballero JLM;33;43;1,2558;31;43;1,0698;0,7674;0,7209;1,4883;0,5532
338;20/05/2023;19:00;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 19;Libertad Asuncion;Olimpia Asuncion;28;43;1,3023;36;43;1,3023;0,6512;0,8372;1,4884;0,5452
339;20/05/2023;15:00;PERU;LIGA 1 - APERTURA - ROUND 16;ADT Tarma;AD Cantolao;33;43;1,2791;28;43;1,1163;0,7674;0,6512;1,4186;0,4997
340;20/05/2023;20:00;PERU;LIGA 1 - APERTURA - ROUND 16;Deportivo Garcilaso;Alianza Atl.;17;26;1,1154;32;43;1,3256;0,6538;0,7442;1,398;0,4866
341;20/05/2023;22:30;PERU;LIGA 1 - APERTURA - ROUND 16;Sporting Cristal;Cusco;24;42;1,119;28;40;1,0;0,5714;0,7;1,2714;0,4
342;20/05/2023;05:00;PHILIPPINES;PFL;Azkals;Mendiola FC 1991;18;28;1,0714;28;42;1,4286;0,6429;0,6667;1,3096;0,4286
343;20/05/2023;05:00;PHILIPPINES;PFL;Maharlika;Kaya;24;29;1,5172;31;43;1,4419;0,8276;0,7209;1,5485;0,5966
344;20/05/2023;10:00;POLAND;EKSTRAKLASA - ROUND 33;Jagiellonia;Cracovia;30;42;1,2619;29;43;1,0698;0,7143;0,6744;1,3887;0,4817
345;20/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 33;Gornik Zabrze;Pogon Szczecin;37;43;1,4651;29;42;1,3095;0,8605;0,6905;1,551;0,5942
346;20/05/2023;15:00;POLAND;EKSTRAKLASA - ROUND 33;Lechia Gdansk;Legia;30;43;1,1395;32;43;1,2558;0,6977;0,7442;1,4419;0,5192
347;20/05/2023;10:00;POLAND;DIVISION 1 - ROUND 32;Termalica B-B.;Sandecja Nowy S.;32;43;1,3953;26;42;0,9762;0,7442;0,619;1,3632;0,4607
348;20/05/2023;12:30;POLAND;DIVISION 1 - ROUND 32;Podbeskidzie;Wisla;27;43;1,1163;33;43;1,3256;0,6279;0,7674;1,3953;0,4819
349;20/05/2023;15:00;POLAND;DIVISION 1 - ROUND 32;S. Rzeszow;GKS Katowice;29;42;1,4524;25;42;0,9762;0,6905;0,5952;1,2857;0,411
350;20/05/2023;07:00;POLAND;CENTRAL YOUTH LEAGUE - ROUND 28;Cracovia U19;Rakow Czestochowa U19;35;43;1,5116;20;27;1,3333;0,814;0,7407;1,5547;0,6029
351;20/05/2023;07:00;POLAND;CENTRAL YOUTH LEAGUE - ROUND 28;Jagiellonia U19;Arka Gdynia U19;33;42;1,6429;31;41;1,3171;0,7857;0,7561;1,5418;0,5941
352;20/05/2023;11:45;POLAND;CENTRAL YOUTH LEAGUE - ROUND 28;Polonia W. U19;Gornik Zabrze U19;33;42;1,9048;30;41;1,2439;0,7857;0,7317;1,5174;0,5749
353;20/05/2023;11:30;PORTUGAL;LIGA PORTUGAL - ROUND 33;Arouca;Chaves;29;43;1,0;29;43;0,9767;0,6744;0,6744;1,3488;0,4548
354;20/05/2023;11:30;PORTUGAL;LIGA PORTUGAL - ROUND 33;Santa Clara;Portimonense;26;42;0,9762;30;43;1,0233;0,619;0,6977;1,3167;0,4319
355;20/05/2023;14:00;PORTUGAL;LIGA PORTUGAL - ROUND 33;Boavista;Braga;28;43;0,9767;32;43;1,4186;0,6512;0,7442;1,3954;0,4846
356;20/05/2023;16:30;PORTUGAL;LIGA PORTUGAL - ROUND 33;Famalicao;FC Porto;25;43;0,9535;31;43;1,186;0,5814;0,7209;1,3023;0,4191
357;20/05/2023;07:00;PORTUGAL;LIGA PORTUGAL 2 - ROUND 33;Covilha;Trofense;30;43;1,0465;31;42;1,0238;0,6977;0,7381;1,4358;0,515
358;20/05/2023;10:00;PORTUGAL;LIGA PORTUGAL 2 - ROUND 33;Academico Viseu;Feirense;34;43;1,5349;26;43;0,907;0,7907;0,6047;1,3954;0,4781
359;20/05/2023;11:30;PORTUGAL;LIGA PORTUGAL 2 - ROUND 33;BSAD;Oliveirense;32;43;1,2558;33;43;1,3953;0,7442;0,7674;1,5116;0,5711
360;20/05/2023;12:15;PORTUGAL;LIGA 3 - PLAY OFFS - FINAL;Leiria;Os Belenenses;29;43;1,093;28;41;1,122;0,6744;0,6829;1,3573;0,4605
361;20/05/2023;10:00;REPUBLIC OF THE CONGO;LIGUE 1 - ROUND 25;CARA Brazzaville;AS BNG;8;20;0,6;8;18;0,6667;0,4;0,4444;0,8444;0,1778
362;20/05/2023;12:00;REPUBLIC OF THE CONGO;LIGUE 1 - ROUND 25;JS Talangai;Otoho d'Oyo;10;18;0,6667;21;36;0,75;0,5556;0,5833;1,1389;0,3241
363;20/05/2023;13:00;RÉUNION;REGIONALE 1 - ROUND 9;Saint-Pauloise;Capricorne;5;11;0,5455;3;8;0,625;0,4545;0,375;0,8295;0,1704
364;20/05/2023;14:30;ROMANIA;LIGA 1 - CHAMPIONSHIP GROUP - ROUND 9;Sepsi Sf. Gheorghe;CFR Cluj;33;43;1,3256;26;43;1,0;0,7674;0,6047;1,3721;0,464
365;20/05/2023;08:45;ROMANIA;LIGA 1 - RELEGATION GROUP - ROUND 9;FC Botosani;Mioveni;23;43;0,907;29;43;1,1628;0,5349;0,6744;1,2093;0,3607
366;20/05/2023;05:00;ROMANIA;LIGA 2 - RELEGATION - FINAL;Progresul Spartac;Metaloglobus Bucharest;28;42;1,2381;29;43;0,9535;0,6667;0,6744;1,3411;0,4496
367;20/05/2023;07:00;ROMANIA;LIGA 1 WOMEN - CHAMPIONSHIP GROUP - ROUND 9;Vasas Odorhei W;Politehnica Timisoara W;36;40;2,1;36;39;2,4359;0,9;0,9231;1,8231;0,8308
368;20/05/2023;08:00;RUSSIA;PREMIER LEAGUE - ROUND 28;Lokomotiv Moscow;Fakel Voronezh;34;43;1,3488;32;42;1,3571;0,7907;0,7619;1,5526;0,6024
369;20/05/2023;10:30;RUSSIA;PREMIER LEAGUE - ROUND 28;Orenburg;Zenit;36;42;1,9524;28;43;1,2326;0,8571;0,6512;1,5083;0,5581
370;20/05/2023;10:30;RUSSIA;PREMIER LEAGUE - ROUND 28;Torpedo Moscow;Dynamo Moscow;28;40;1,125;30;42;1,5;0,7;0,7143;1,4143;0,5
371;20/05/2023;13:00;RUSSIA;PREMIER LEAGUE - ROUND 28;Akhmat Grozny;Khimki;36;43;1,4884;31;42;1,381;0,8372;0,7381;1,5753;0,6179
372;20/05/2023;03:00;RUSSIA;FNL - ROUND 32;SKA Khabarovsk;Volgar-Astrakhan;28;42;1,1667;28;42;1,0238;0,6667;0,6667;1,3334;0,4445
373;20/05/2023;07:00;RUSSIA;FNL - ROUND 32;Yenisey;Neftekhimik;26;43;1,1395;27;43;1,0;0,6047;0,6279;1,2326;0,3797
374;20/05/2023;08:00;RUSSIA;FNL - ROUND 32;Ufa;Kamaz;27;41;0,9756;27;41;0,9268;0,6585;0,6585;1,317;0,4336
375;20/05/2023;10:00;RUSSIA;FNL - ROUND 32;Dynamo Makhachkala;Ulyanovsk;20;41;0,6585;30;41;1,3171;0,4878;0,7317;1,2195;0,3569
376;20/05/2023;13:30;RUSSIA;FNL - ROUND 32;Krasnodar 2;Veles Moscow;29;40;1,05;30;42;1,0714;0,725;0,7143;1,4393;0,5179
377;20/05/2023;15:30;RUSSIA;FNL - ROUND 32;Baltika;Rubin Kazan;25;40;1,075;28;41;1,2195;0,625;0,6829;1,3079;0,4268
378;20/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 29;Gasogi United;Police;26;42;1,0;34;42;1,2381;0,619;0,8095;1,4285;0,5011
379;20/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 29;Gorilla;Mukura Victory Sports;30;43;1,1395;29;43;0,9767;0,6977;0,6744;1,3721;0,4705
380;20/05/2023;15:45;SAN MARINO;CAMPIONATO SAMMARINESE - PLAY OFFS - FINAL;La Fiorita;Cosmos;28;43;0,9535;31;43;1,3488;0,6512;0,7209;1,3721;0,4695
381;20/05/2023;11:00;SCOTLAND;PREMIERSHIP - RELEGATION GROUP - ROUND 36;Kilmarnock;St Johnstone;34;43;1,4186;33;42;1,1667;0,7907;0,7857;1,5764;0,6213
382;20/05/2023;11:00;SCOTLAND;PREMIERSHIP - RELEGATION GROUP - ROUND 36;Livingston;Dundee Utd;33;43;1,3488;35;43;1,2791;0,7674;0,814;1,5814;0,6247
383;20/05/2023;11:00;SCOTLAND;PREMIERSHIP - RELEGATION GROUP - ROUND 36;Motherwell;Ross County;35;43;1,1628;26;43;0,9302;0,814;0,6047;1,4187;0,4922
384;20/05/2023;08:30;SCOTLAND;PREMIERSHIP - CHAMPIONSHIP GROUP - ROUND 36;Hearts;Aberdeen;35;43;1,5814;30;43;1,3721;0,814;0,6977;1,5117;0,5679
385;20/05/2023;11:00;SCOTLAND;PREMIERSHIP - CHAMPIONSHIP GROUP - ROUND 36;Celtic;St. Mirren;37;43;1,7209;30;43;1,186;0,8605;0,6977;1,5582;0,6004
386;20/05/2023;13:15;SCOTLAND;CHAMPIONSHIP - RELEGATION - FINAL;Hamilton;Airdrieonians;29;43;1,2093;31;43;1,4419;0,6744;0,7209;1,3953;0,4862
387;20/05/2023;11:00;SCOTLAND;LEAGUE TWO - RELEGATION - FINAL;Albion Rovers;Spartans;28;43;1,186;29;41;1,1463;0,6512;0,7073;1,3585;0,4606
388;20/05/2023;11:00;SERBIA;SUPER LIGA - CHAMPIONSHIP GROUP - ROUND 36;Radnicki 1923;Crvena zvezda;27;43;1,0233;36;43;1,4651;0,6279;0,8372;1,4651;0,5257
389;20/05/2023;12:00;SERBIA;PRVA LIGA - RELEGATION GROUP - ROUND 36;Rad Beograd;Sloboda;24;42;1,0238;23;43;0,907;0,5714;0,5349;1,1063;0,3056
390;20/05/2023;12:00;SERBIA;PRVA LIGA - RELEGATION GROUP - ROUND 36;Zlatibor Cajetina;Vrsac;29;43;1,093;24;43;1,186;0,6744;0,5581;1,2325;0,3764
391;20/05/2023;14:00;SERBIA;PRVA LIGA - RELEGATION GROUP - ROUND 36;Macva;Trayal Krusevac;20;42;0,881;28;43;0,9302;0,4762;0,6512;1,1274;0,3101
392;20/05/2023;14:00;SERBIA;PRVA LIGA - RELEGATION GROUP - ROUND 36;Metalac;Loznica;29;43;0,9767;22;42;0,9762;0,6744;0,5238;1,1982;0,3533
393;20/05/2023;12:00;SERBIA;PRVA LIGA - CHAMPIONSHIP GROUP - ROUND 36;FK Indjija;Graficar Beograd;27;43;1,1163;30;42;1,3095;0,6279;0,7143;1,3422;0,4485
394;20/05/2023;12:00;SERBIA;PRVA LIGA - CHAMPIONSHIP GROUP - ROUND 36;Jedinstvo U.;Radnicki S. Mitrovica;27;42;0,8333;27;42;0,9286;0,6429;0,6429;1,2858;0,4133
395;20/05/2023;12:00;SERBIA;PRVA LIGA - CHAMPIONSHIP GROUP - ROUND 36;Radnicki Beograd;IMT Novi Beograd;28;40;1,075;27;43;1,0;0,7;0,6279;1,3279;0,4395
396;20/05/2023;12:00;SERBIA;PRVA LIGA - CHAMPIONSHIP GROUP - ROUND 36;RFK Novi Sad;Zeleznicar Pancevo;30;40;1,0;27;43;1,0233;0,75;0,6279;1,3779;0,4709
397;20/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 27;Lamboi;Bo Rangers;3;9;0,6667;10;17;1,0588;0,3333;0,5882;0,9215;0,196
398;20/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 27;Luawa;East End Tigers;1;12;0,1667;3;10;0,6;0,0833;0,3;0,3833;0,025
399;20/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 27;Old Edwardians;Kallon;7;16;1,0625;12;19;1,0;0,4375;0,6316;1,0691;0,2763
400;20/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 27;Real Republicans;East End Lions;1;6;0,3333;6;21;0,4762;0,1667;0,2857;0,4524;0,0476
401;20/05/2023;07:00;SINGAPORE;PREMIER LEAGUE;Balestier Khalsa;DPMM;39;43;2,1628;34;43;1,4186;0,907;0,7907;1,6977;0,7172
402;20/05/2023;07:00;SINGAPORE;PREMIER LEAGUE;Tampines;Young Lions;39;43;2,0698;40;43;2,1395;0,907;0,9302;1,8372;0,8437
403;20/05/2023;13:00;SLOVAKIA;FORTUNA LIGA - RELEGATION GROUP - ROUND 10;L. Mikulas;Ruzomberok;32;43;1,3256;28;43;0,9767;0,7442;0,6512;1,3954;0,4846
404;20/05/2023;13:00;SLOVAKIA;FORTUNA LIGA - RELEGATION GROUP - ROUND 10;Michalovce;Z. Moravce-Vrable;27;43;1,093;30;43;1,0465;0,6279;0,6977;1,3256;0,4381
405;20/05/2023;13:00;SLOVAKIA;FORTUNA LIGA - RELEGATION GROUP - ROUND 10;Trencin;Skalica;30;43;1,3953;31;43;1,093;0,6977;0,7209;1,4186;0,503
406;20/05/2023;13:00;SLOVAKIA;FORTUNA LIGA - CHAMPIONSHIP GROUP - ROUND 10;Dun. Streda;Banska Bystrica;30;43;1,093;35;43;1,4651;0,6977;0,814;1,5117;0,5679
407;20/05/2023;13:00;SLOVAKIA;FORTUNA LIGA - CHAMPIONSHIP GROUP - ROUND 10;Slovan Bratislava;Podbrezova;31;42;1,5238;37;43;1,3721;0,7381;0,8605;1,5986;0,6351
408;20/05/2023;13:00;SLOVAKIA;FORTUNA LIGA - CHAMPIONSHIP GROUP - ROUND 10;Trnava;Zilina;29;43;1,3023;34;43;1,4419;0,6744;0,7907;1,4651;0,5332
409;20/05/2023;09:00;SLOVAKIA;1. LIGA WOMEN - RELEGATION GROUP - ROUND 7;Topolcany GFC W;Petrzalka W;16;22;1,6818;36;43;1,5581;0,7273;0,8372;1,5645;0,6089
410;20/05/2023;11:00;SLOVAKIA;1. LIGA WOMEN - RELEGATION GROUP - ROUND 7;Zilina W;Trencin W;39;43;2,4419;40;42;2,7381;0,907;0,9524;1,8594;0,8638
411;20/05/2023;06:00;SLOVAKIA;1. LIGA WOMEN - CHAMPIONSHIP GROUP - ROUND 7;Ruzomberok W;Myjava W;32;43;1,8605;40;43;2,7907;0,7442;0,9302;1,6744;0,6923
412;20/05/2023;06:00;SLOVAKIA;1. LIGA WOMEN - CHAMPIONSHIP GROUP - ROUND 7;Trnava W;Slovan Bratislava W;34;42;2,3333;32;43;2,0;0,8095;0,7442;1,5537;0,6024
413;20/05/2023;10:00;SLOVENIA;PRVA LIGA - ROUND 36;Maribor;Bravo;31;43;1,5814;27;42;1,0238;0,7209;0,6429;1,3638;0,4635
414;20/05/2023;10:00;SLOVENIA;PRVA LIGA - ROUND 36;O. Ljubljana;Celje;28;43;1,2558;30;42;1,0476;0,6512;0,7143;1,3655;0,4652
415;20/05/2023;15:15;SLOVENIA;PRVA LIGA - ROUND 36;Koper;Mura;30;42;1,2857;27;42;1,2381;0,7143;0,6429;1,3572;0,4592
416;20/05/2023;15:15;SLOVENIA;PRVA LIGA - ROUND 36;Radomlje;Domzale;30;41;1,2683;29;43;1,2558;0,7317;0,6744;1,4061;0,4935
417;20/05/2023;12:00;SLOVENIA;2. SNL - ROUND 30;Beltinci;NK Bistrica;35;43;1,4419;31;41;1,5366;0,814;0,7561;1,5701;0,6155
418;20/05/2023;12:00;SLOVENIA;2. SNL - ROUND 30;Bilje;Nafta;26;43;1,0233;33;42;1,5238;0,6047;0,7857;1,3904;0,4751
419;20/05/2023;12:00;SLOVENIA;2. SNL - ROUND 30;Jadran Dekani;Fuzinar;28;43;0,9767;34;43;1,6512;0,6512;0,7907;1,4419;0,5149
420;20/05/2023;12:00;SLOVENIA;2. SNL - ROUND 30;Rudar;Ilirija;32;43;1,5349;30;43;1,2558;0,7442;0,6977;1,4419;0,5192
421;20/05/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 30;AmaZulu;Orlando Pirates;26;43;0,8605;28;43;0,907;0,6047;0,6512;1,2559;0,3938
422;20/05/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 30;Chippa Utd.;Golden Arrows;28;43;1,0465;32;43;1,3256;0,6512;0,7442;1,3954;0,4846
423;20/05/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 30;Kaizer Chiefs;Cape Town City;29;43;1,1163;22;43;0,7907;0,6744;0,5116;1,186;0,345
424;20/05/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 30;Richards Bay;Royal AM;23;43;0,8837;33;43;1,1395;0,5349;0,7674;1,3023;0,4105
425;20/05/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 30;Sekhukhune;Supersport Utd;27;43;0,9302;25;43;0,8605;0,6279;0,5814;1,2093;0,3651
426;20/05/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 30;Stellenbosch;TS Galaxy;30;43;1,1395;28;43;1,1163;0,6977;0,6512;1,3489;0,4543
427;20/05/2023;10:00;SOUTH AFRICA;PREMIER LEAGUE - ROUND 30;Swallows;Marumo Gallants;27;43;0,9767;31;42;1,0476;0,6279;0,7381;1,366;0,4635
428;20/05/2023;04:30;SOUTH KOREA;K LEAGUE 1 - ROUND 14;Incheon;Gwangju FC;26;43;0,8605;25;43;0,8837;0,6047;0,5814;1,1861;0,3516
429;20/05/2023;06:00;SOUTH KOREA;K LEAGUE 1 - ROUND 14;Seoul;Jeju Utd;28;43;1,0;31;43;1,0698;0,6512;0,7209;1,3721;0,4695
430;20/05/2023;07:00;SOUTH KOREA;K LEAGUE 1 - ROUND 14;Daejeon;Daegu;34;43;1,4419;28;43;1,1628;0,7907;0,6512;1,4419;0,5149
431;20/05/2023;04:00;SOUTH KOREA;K LEAGUE 2 - ROUND 14;Ansan Greeners;Seongnam;28;43;1,0698;28;43;0,8372;0,6512;0,6512;1,3024;0,4241
432;20/05/2023;04:00;SOUTH KOREA;K LEAGUE 2 - ROUND 14;Cheonan City;Asan;24;43;0,8372;29;43;0,907;0,5581;0,6744;1,2325;0,3764
433;20/05/2023;06:30;SOUTH KOREA;K LEAGUE 2 - ROUND 14;Anyang;Jeonnam;24;43;1,0233;31;43;1,2326;0,5581;0,7209;1,279;0,4023
434;20/05/2023;06:30;SOUTH KOREA;K LEAGUE 2 - ROUND 14;Seoul E.;Bucheon FC 1995;30;43;1,1163;26;43;1,0465;0,6977;0,6047;1,3024;0,4219
435;20/05/2023;11:15;SPAIN;LALIGA2 - ROUND 41;UD Ibiza;Zaragoza;29;43;1,2093;23;43;0,6977;0,6744;0,5349;1,2093;0,3607
436;20/05/2023;13:30;SPAIN;LALIGA2 - ROUND 41;Alaves;Malaga;24;43;0,814;22;43;0,7674;0,5581;0,5116;1,0697;0,2855
437;20/05/2023;13:30;SPAIN;LALIGA2 - ROUND 41;Eibar;Gijon;25;43;0,7674;29;43;1,1628;0,5814;0,6744;1,2558;0,3921
438;20/05/2023;13:30;SPAIN;LALIGA2 - ROUND 41;FC Cartagena SAD;Las Palmas;21;43;0,7907;23;43;0,7209;0,4884;0,5349;1,0233;0,2612
439;20/05/2023;13:30;SPAIN;LALIGA2 - ROUND 41;Lugo;Huesca;24;43;0,8605;26;43;0,907;0,5581;0,6047;1,1628;0,3375
440;20/05/2023;13:30;SPAIN;LALIGA2 - ROUND 41;Mirandes;Granada CF;29;43;1,0233;27;43;0,907;0,6744;0,6279;1,3023;0,4235
441;20/05/2023;13:30;SPAIN;LALIGA2 - ROUND 41;Ponferradina;Albacete;25;43;0,9302;26;43;1,093;0,5814;0,6047;1,1861;0,3516
442;20/05/2023;13:30;SPAIN;LALIGA2 - ROUND 41;Villarreal B;Levante;30;43;1,0465;24;43;0,8837;0,6977;0,5581;1,2558;0,3894
443;20/05/2023;16:00;SPAIN;LALIGA2 - ROUND 41;Tenerife;Burgos CF;24;43;0,7442;20;43;0,5349;0,5581;0,4651;1,0232;0,2596
444;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;CD Badajoz;Pontevedra;24;43;0,9302;26;43;1,0233;0,5581;0,6047;1,1628;0,3375
445;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;Celta Vigo B;Ceuta;29;43;1,1163;33;43;1,093;0,6744;0,7674;1,4418;0,5175
446;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;CF Talavera;Ferrol;32;43;1,1628;30;43;1,0698;0,7442;0,6977;1,4419;0,5192
447;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;Dep. La Coruna;Algeciras;25;43;1,186;29;43;0,9767;0,5814;0,6744;1,2558;0,3921
