Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
143;27/08/2023;11:00;GREECE;GREEK CUP - 1/256-FINALS;PAOK Kristonis;Byron Kavala;16;20;16;20;0,8;0,8;1,6;1,15;0,8529;1,05;0,7399;2,2
144;27/08/2023;18:00;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 7;Carmelita;Jaco;15;20;17;20;0,75;0,85;1,6;1,6;1,5937;1,95;1,2835;3,55
145;27/08/2023;12:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 5;Wolfsberger AC;Gleisdorf;14;20;18;20;0,7;0,9;1,6;1,35;1,3143;1,75;1,26;3,1
146;27/08/2023;09:00;SWEDEN;DIVISION 2 - NORRA SVEALAND - ROUND 18;Karlbergs;Hudiksvall;16;20;16;20;0,8;0,8;1,6;1,45;0,9734;1,5;1,245;2,95
147;27/08/2023;03:00;JAPAN;NADESHIKO LEAGUE WOMEN - ROUND 16;Ehime W;Yokohama FC Seagulls W;14;20;18;20;0,7;0,9;1,6;1,4;1,2806;1,35;0,7263;2,75
148;27/08/2023;10:00;CZECH REPUBLIC;USTECKY KP - ROUND 3;Banik Most - Sous B;Krupka;15;20;17;20;0,75;0,85;1,6;1,6;1,2806;1,65;1,2359;3,25
149;27/08/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;Defensores Belgrano VR;Sportivo Belgrano;17;20;15;20;0,85;0,75;1,6;1,1;0,6245;1,05;0,9206;2,15
150;27/08/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 27;Club Sportivo Penarol;Biblioteca Atenas;16;20;16;20;0,8;0,8;1,6;1,25;0,9937;1,2;0,9274;2,45
151;27/08/2023;12:30;SLOVENIA;PRVA LIGA - ROUND 6;O. Ljubljana;Celje;16;20;16;20;0,8;0,8;1,6;1,35;0,9097;1,25;0,8874;2,6
152;27/08/2023;12:00;CZECH REPUBLIC;KRALOVEHRADECKY KP - ROUND 4;Jaromer;Solnice;15;20;17;20;0,75;0,85;1,6;1,6;1,3928;1,85;1,4239;3,45
153;27/08/2023;08:00;SWEDEN;DIVISION 1 - NORRA - ROUND 19;Motala;Taby;15;20;17;20;0,75;0,85;1,6;0,95;0,669;1,5;1,0247;2,45
154;27/08/2023;12:00;CZECH REPUBLIC;KRALOVEHRADECKY KP - ROUND 4;Dvur Kralove;Cerveny Kostelec;15;20;17;20;0,75;0,85;1,6;1,4;1,241;1,65;1,1522;3,05
155;27/08/2023;15:30;ARGENTINA;PRIMERA C - ROUND 32;General Lamadrid;Atlas;16;20;16;20;0,8;0,8;1,6;1,2;0,9798;1,65;1,3883;2,85
156;27/08/2023;12:00;POLAND;III LIGA - GROUP I - ROUND 5;GKS Belchatow;Swit Mazowiecki;16;20;16;20;0,8;0,8;1,6;1,4;1,0677;1,45;1,0712;2,85
157;27/08/2023;11:30;CZECH REPUBLIC;DIVISION F - ROUND 4;Frenstat p. R.;Sumperk;16;20;16;20;0,8;0,8;1,6;1,7;1,3077;1,35;0,9631;3,05
158;27/08/2023;09:00;SWEDEN;DIVISION 1 - NORRA - ROUND 19;Umea FC;United Nordic;18;20;14;20;0,9;0,7;1,6;1,75;1,1779;1,2;1,0296;2,95
159;27/08/2023;12:00;CZECH REPUBLIC;PARDUBICKY KP - ROUND 4;Lanskroun;Moravany;13;20;19;20;0,65;0,95;1,6;1,3;1,1446;2,35;1,2757;3,65
160;27/08/2023;11:00;SLOVAKIA;4. LIGA - EAST - ROUND 6;Medzev;Mladost Kalsa;14;20;18;20;0,7;0,9;1,6;1,6;1,4967;2,05;1,2835;3,65
161;27/08/2023;07:00;SWEDEN;DIVISION 2 - NORRLAND - ROUND 18;Storfors AIK;Froso IF;16;20;16;20;0,8;0,8;1,6;1,65;1,1079;1,35;1,0137;3,0
162;27/08/2023;11:30;CZECH REPUBLIC;DIVISION E - ROUND 4;FK Kozlovice;Nove Sady;13;20;19;20;0,65;0,95;1,6;1,2;1,077;2,2;1,4697;3,4
163;27/08/2023;11:00;SLOVAKIA;4. LIGA - EAST - ROUND 6;Gerlachov;Pavlovce n. Uhom;15;20;17;20;0,75;0,85;1,6;1,75;1,5452;1,65;1,1079;3,4
164;27/08/2023;11:00;ICELAND;BESTA DEILD WOMEN - ROUND 18;IBV Vestmannaeyjar W;Hafnarfjordur W;16;20;16;20;0,8;0,8;1,6;1,45;1,0235;1,4;0,8602;2,85
165;27/08/2023;11:30;SLOVAKIA;4. LIGA - CENTRAL - ROUND 3;Kovacova;Besenova;16;20;16;20;0,8;0,8;1,6;1,65;1,7685;1,7;1,3077;3,35
166;27/08/2023;02:00;AUSTRALIA;NPL NSW - ROUND 30;Rockdale Ilinden;Blacktown City;18;20;14;20;0,9;0,7;1,6;1,95;1,2031;1,15;1,0137;3,1
167;27/08/2023;15:30;GREECE;SUPER LEAGUE - ROUND 2;Olympiacos Piraeus;Atromitos;17;20;15;20;0,85;0,75;1,6;1,2;0,8124;1,15;1,0137;2,35
168;27/08/2023;14:15;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 7;AD Sarchi;ADR Jicaral;16;20;16;20;0,8;0,8;1,6;1,4;1,0198;1,55;1,3219;2,95
169;27/08/2023;12:00;SERBIA;PRVA LIGA - ROUND 4;Graficar Beograd;Dubocica;14;20;18;20;0,7;0,9;1,6;0,95;0,8047;1,45;0,9734;2,4
170;27/08/2023;14:00;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 7;Ad Aserri;Guadalupe;15;20;17;20;0,75;0,85;1,6;1,05;0,7399;1,6;1,0198;2,65
171;27/08/2023;12:00;NORWAY;OBOS-LIGAEN - ROUND 21;Asane;Raufoss;16;20;16;20;0,8;0,8;1,6;1,4;0,9695;1,2;0,9274;2,6
172;27/08/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 20;IF Fuglafjordur;Vikingur;16;20;16;20;0,8;0,8;1,6;1,5;1,3229;1,45;1,0712;2,95
173;27/08/2023;11:00;SCOTLAND;LOWLAND LEAGUE;Stirling University;Tranent;19;20;13;20;0,95;0,65;1,6;1,8;1,2083;1,3;1,1874;3,1
174;27/08/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 20;Klaksvik;Streymur;14;20;18;20;0,7;0,9;1,6;1,45;1,2031;1,75;1,0428;3,2
175;27/08/2023;15:00;GREECE;SUPER LEAGUE - ROUND 2;PAOK;Kifisias;18;20;14;20;0,9;0,7;1,6;1,5;1,0724;1,4;1,2;2,9
176;27/08/2023;10:00;GERMANY;OBERLIGA MITTELRHEIN - ROUND 3;Glesch-Paffendorf;Hurth;15;20;17;20;0,75;0,85;1,6;1,6;1,2;1,9;1,1358;3,5
177;27/08/2023;10:00;GERMANY;OBERLIGA HESSEN - ROUND 5;Eddersheim;Alzenau;15;20;17;20;0,75;0,85;1,6;1,35;1,1079;1,55;1,2031;2,9
178;27/08/2023;08:00;CAMBODIA;CPL;NagaWorld;Phnom Penh Crown;15;20;17;20;0,75;0,85;1,6;1,45;1,3219;2,1;1,9209;3,55
179;27/08/2023;10:00;GERMANY;OBERLIGA WESTFALEN - ROUND 3;SG Wattenscheid;ASC 09 Dortmund;15;20;17;20;0,75;0,85;1,6;1,2;1,1662;1,6;1,8547;2,8
180;27/08/2023;10:00;GERMANY;OBERLIGA NIEDERSACHSEN - ROUND 4;Lupo-Martini Wolfsburg;Delmenhorst;16;20;16;20;0,8;0,8;1,6;1,35;0,8529;1,85;1,4925;3,2
181;27/08/2023;05:00;ROMANIA;LIGA 2 - ROUND 4;Progresul Spartac;Corvinul Hunedoara;15;20;17;20;0,75;0,85;1,6;1,6;1,241;1,6;1,0198;3,2
182;27/08/2023;06:00;GERMANY;OBERLIGA BREMEN - ROUND 3;Geestemunde;Blumenthaler;17;20;15;20;0,85;0,75;1,6;1,3;1,005;1,15;0,7921;2,45
183;27/08/2023;08:30;GERMANY;2. BUNDESLIGA - ROUND 4;Nurnberg;Wehen;17;20;15;20;0,85;0,75;1,6;1,4;1,2806;1,35;1,0137;2,75
184;27/08/2023;09:00;GERMANY;OBERLIGA HAMBURG - ROUND 5;Rugenbergen;Harksheide;16;20;16;20;0,8;0,8;1,6;1,25;1,1347;1,35;0,9097;2,6
185;27/08/2023;17:00;PERU;LIGA WOMEN - PLAY OFFS - 3RD PLACE;Carlos Mannucci W;Sporting Cristal W;16;20;16;20;0,8;0,8;1,6;1,35;1,0618;1,45;1,0712;2,8
186;27/08/2023;09:00;GERMANY;REGIONALLIGA NORTH - ROUND 5;Norderstedt;Holstein Kiel II;17;20;15;20;0,85;0,75;1,6;1,65;1,2757;1,6;1,2806;3,25
187;27/08/2023;07:40;POLAND;DIVISION 1 - ROUND 6;Wisla;Arka Gdynia;17;20;15;20;0,85;0,75;1,6;1,6;1,1576;1,65;1,3883;3,25
188;27/08/2023;10:00;POLAND;DIVISION 1 - ROUND 6;S. Rzeszow;Chrobry Glogow;17;20;15;20;0,85;0,75;1,6;1,8;1,2083;1,45;1,2031;3,25
189;27/08/2023;08:00;GERMANY;REGIONALLIGA NORDOST - ROUND 5;Hertha Berlin II;Meuselwitz;15;20;17;20;0,75;0,85;1,6;1,65;1,2359;1,75;1,1779;3,4
190;27/08/2023;10:00;POLAND;III LIGA - GROUP I - ROUND 5;Sulejowek;T. Mazowiecki;18;20;14;20;0,9;0,7;1,6;1,3;0,781;1,1;0,8888;2,4
191;27/08/2023;12:00;NORWAY;OBOS-LIGAEN - ROUND 21;Kongsvinger;KFUM Oslo;16;20;16;20;0,8;0,8;1,6;1,25;0,9937;1,25;0,9937;2,5
192;27/08/2023;12:00;NORWAY;DIVISION 2 - GROUP 2 - ROUND 17;Strommen;Tromsdalen;15;20;17;20;0,75;0,85;1,6;1,0;0,7746;1,4;0,9695;2,4
193;27/08/2023;11:00;TURKEY;2. LIG RED GROUP - ROUND 1;Usakspor;Duzcespor;15;20;17;20;0,75;0,85;1,6;1,4;1,1576;1,35;0,9631;2,75
194;27/08/2023;09:00;NETHERLANDS;DERDE DIVISIE - ROUND 2;Gemert;TOGB;15;20;17;20;0,75;0,85;1,6;1,1;0,8307;2,25;1,6696;3,35
195;27/08/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 3;Schonnebeck;Kleve;16;20;16;20;0,8;0,8;1,6;1,65;1,2359;1,7;1,3077;3,35
196;27/08/2023;06:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 2;Eintracht Frankfurt II W;Hamburger SV W;15;20;17;20;0,75;0,85;1,6;1,1;0,9434;1,95;1,2835;3,05
197;27/08/2023;09:15;MALAYSIA;SUPER LEAGUE - ROUND 21;Perak;Kuala Lumpur City;18;20;14;20;0,9;0,7;1,6;1,6;0,9165;1,55;1,3592;3,15
198;27/08/2023;20:00;MEXICO;LIGA MX WOMEN - APERTURA - ROUND 8;Club Leon W;Puebla W;18;20;14;20;0,9;0,7;1,6;1,6;1,1136;1,2;1,1662;2,8
199;27/08/2023;10:00;SWITZERLAND;1.LIGA CLASSIC GROUP 2;Langenthal;Koniz;17;20;15;20;0,85;0,75;1,6;1,55;1,2835;1,45;1,2031;3,0
200;27/08/2023;13:00;NORWAY;DIVISION 3 - GROUP 6 - ROUND 17;Tromso 2;HIF Stein;16;20;15;19;0,8;0,7895;1,5895;1,85;1,6815;2,0;1,9194;3,85
201;27/08/2023;21:00;USA;NISA;Albion San Diego;Savannah Clovers;14;20;14;16;0,7;0,875;1,575;1,2;1,2083;1,625;1,1659;2,825
202;27/08/2023;13:00;DENMARK;SUPERLIGA - ROUND 6;Nordsjaelland;Midtjylland;15;20;16;20;0,75;0,8;1,55;1,3;1,0536;1,75;1,26;3,05
203;27/08/2023;20:00;USA;NISA;Michigan Stars;Flower City Union;14;20;17;20;0,7;0,85;1,55;1,05;0,8646;1,4;1,0677;2,45
204;27/08/2023;09:30;INDIA;DURAND CUP - PLAY OFFS - QUARTER-FINALS;Mumbai City;Mohun Bagan;15;20;16;20;0,75;0,8;1,55;1,75;1,5452;1,55;0,9734;3,3
205;27/08/2023;09:00;GERMANY;OBERLIGA NOFV-NORD - ROUND 4;Staaken;TB Berlin;13;20;18;20;0,65;0,9;1,55;1,3;1,1874;2,0;1,0954;3,3
206;27/08/2023;09:00;GERMANY;OBERLIGA NOFV- SUD - ROUND 4;Krieschow;Halle;17;20;14;20;0,85;0,7;1,55;1,75;1,26;1,25;1,1779;3,0
207;27/08/2023;10:00;CZECH REPUBLIC;2. LIGA WOMEN - ROUND 1;Dukla Prague W;Lisen W;15;20;16;20;0,75;0,8;1,55;1,95;1,9098;1,75;1,26;3,7
208;27/08/2023;08:00;GERMANY;JUNIOREN BUNDESLIGA NORTH - ROUND 4;Wolfsburg U19;Hamburger SV U19;13;20;18;20;0,65;0,9;1,55;1,2;1,077;2,0;1,3038;3,2
209;27/08/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA WEST - ROUND 4;Dusseldorf U19;Wuppertal U19;15;20;16;20;0,75;0,8;1,55;1,85;1,558;1,45;1,2031;3,3
210;27/08/2023;06:00;WORLD;CLUB FRIENDLY WOMEN;Marseille W;Fleury 91 W;15;20;16;20;0,75;0,8;1,55;1,6;1,4967;1,95;1,5322;3,55
211;27/08/2023;05:00;HONG KONG;PREMIER LEAGUE - ROUND 2;Hong Kong Rangers;Sham Shui Po;15;20;16;20;0,75;0,8;1,55;1,6;1,2;1,55;1,2031;3,15
212;27/08/2023;12:30;GERMANY;BUNDESLIGA - ROUND 2;Bayern Munich;Augsburg;15;20;16;20;0,75;0,8;1,55;1,3;1,1874;1,85;1,5256;3,15
213;27/08/2023;10:00;SWITZERLAND;1.LIGA CLASSIC GROUP 1;Portalban;Grand-Saconnex;15;20;16;20;0,75;0,8;1,55;1,4;1,2;1,4;1,1576;2,8
214;27/08/2023;05:30;CZECH REPUBLIC;VYSOCINA KP - ROUND 4;Sapeli Polna;Rapotice;14;20;17;20;0,7;0,85;1,55;1,3;1,3077;2,0;1,4832;3,3
215;27/08/2023;10:00;FINLAND;VEIKKAUSLIIGA;Haka;KuPS;18;20;13;20;0,9;0,65;1,55;1,8;1,1662;1,05;0,9734;2,85
216;27/08/2023;05:00;HONG KONG;PREMIER LEAGUE - ROUND 2;Kitchee;Hong Kong FC;18;20;13;20;0,9;0,65;1,55;1,9;1,3379;1,0;0,8944;2,9
217;27/08/2023;11:00;SWEDEN;DIVISION 1 - NORRA - ROUND 19;Vasalund;Sandviken;13;20;18;20;0,65;0,9;1,55;1,1;0,9434;1,8;1,1662;2,9
218;27/08/2023;08:30;GERMANY;JUNIOREN BUNDESLIGA NORTH - ROUND 4;Union Berlin U19;RB Leipzig U19;15;20;16;20;0,75;0,8;1,55;1,85;1,4239;1,75;1,5452;3,6
219;27/08/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 20;07 Vestur Sorvagur;Toftir;16;20;15;20;0,8;0,75;1,55;1,3;0,8426;1,3;0,9539;2,6
220;27/08/2023;08:00;THAILAND;THAI LEAGUE 2 - ROUND 3;Nakhon Si;Samut Prakan City;16;20;15;20;0,8;0,75;1,55;1,2;0,9798;1,2;1,0296;2,4
221;27/08/2023;12:30;HUNGARY;OTP BANK LIGA - ROUND 5;Ferencvaros;Paks;15;20;16;20;0,75;0,8;1,55;1,45;1,1608;1,8;1,4;3,25
222;27/08/2023;14:30;HUNGARY;OTP BANK LIGA - ROUND 5;MOL Fehervar;Mezokovesd-Zsory;14;20;17;20;0,7;0,85;1,55;1,2;0,9274;1,85;1,2757;3,05
223;27/08/2023;12:00;FINLAND;YKKONEN;SJK Akatemia;Gnistan;16;20;15;20;0,8;0,75;1,55;1,9;1,6093;1,1;0,8888;3,0
224;27/08/2023;10:00;ENGLAND;WOMEN’S CHAMPIONSHIP - ROUND 1;Crystal Palace W;Reading W;15;20;16;20;0,75;0,8;1,55;1,9;1,546;1,8;1,0296;3,7
225;27/08/2023;11:00;SWEDEN;DIVISION 2 - NORRA GÖTALAND - ROUND 18;Vanersborgs FK;Torslanda;17;20;14;20;0,85;0,7;1,55;1,7;1,1;1,3;1,1;3,0
226;27/08/2023;10:00;GERMANY;OBERLIGA MITTELRHEIN - ROUND 3;Hennef;Eintracht Hohkeppel;16;20;15;20;0,8;0,75;1,55;2,05;1,6271;1,2;0,9798;3,25
227;27/08/2023;16:30;SPAIN;LALIGA2 - ROUND 3;Leganes;Albacete;15;20;16;20;0,75;0,8;1,55;1,0;0,7746;1,4;1,0677;2,4
228;27/08/2023;12:00;POLAND;III LIGA - GROUP III - ROUND 5;Unia Turza Slaska;Pawlowice;17;20;14;20;0,85;0,7;1,55;1,6;1,241;1,35;1,2757;2,95
229;27/08/2023;12:00;SPAIN;LALIGA2 - ROUND 3;Ferrol;Gijon;15;20;16;20;0,75;0,8;1,55;1,2;0,8718;1,3;0,9539;2,5
230;27/08/2023;21:00;CHILE;PRIMERA B - ROUND 24;San Marcos de Arica;Deportes Temuco;14;20;17;20;0,7;0,85;1,55;1,3;1,1;1,3;1,0536;2,6
231;27/08/2023;18:00;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 7;CS Uruguay;Escorpiones;16;20;15;20;0,8;0,75;1,55;1,35;1,0137;1,45;1,1608;2,8
232;27/08/2023;14:00;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 7;Municipal Turrialba;Santa Ana;16;20;15;20;0,8;0,75;1,55;1,3;1,005;1,45;1,2835;2,75
233;27/08/2023;12:10;SCOTLAND;SWPL 1 WOMEN - ROUND 4;Rangers W;Glasgow City W;13;20;18;20;0,65;0,9;1,55;1,35;1,4925;1,8;1,5033;3,15
234;27/08/2023;11:00;LUXEMBOURG;BGL LIGUE - ROUND 4;Victoria Rosport;Union Titus Petange;15;20;16;20;0,75;0,8;1,55;1,65;1,2359;1,8;1,2884;3,45
235;27/08/2023;10:00;SCOTLAND;SWPL 1 WOMEN - ROUND 4;Celtic W;Dundee Utd W;16;20;15;20;0,8;0,75;1,55;1,6;1,3928;1,7;1,3077;3,3
236;27/08/2023;14:30;BOSNIA AND HERZEGOVINA;PREMIJER LIGA BIH - ROUND 5;Siroki Brijeg;GOSK Gabela;14;20;17;20;0,7;0,85;1,55;0,95;0,7399;1,55;1,1608;2,5
237;27/08/2023;09:00;GERMANY;OBERLIGA NOFV- SUD - ROUND 4;Halberstadt;Arnstadt;16;20;15;20;0,8;0,75;1,55;1,65;1,2757;1,25;0,9421;2,9
238;27/08/2023;10:00;SOUTH AFRICA;MOTSEPE FOUNDATION CHAMPIONSHIP - ROUND 1;Casric Stars;Marumo Gallants;15;20;16;20;0,75;0,8;1,55;1,1;0,8888;1,15;0,7921;2,25
239;27/08/2023;22:00;NICARAGUA;LIGA PRIMERA - APERTURA - ROUND 5;Esteli;Diriangen;16;20;15;20;0,8;0,75;1,55;1,3;1,0536;1,0;0,7746;2,3
240;27/08/2023;15:00;NICARAGUA;LIGA PRIMERA U20 - APERTURA - ROUND 5;Sport Sebaco U20;Ferretti U20;17;20;14;20;0,85;0,7;1,55;1,8;1,2083;1,35;1,1948;3,15
241;27/08/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 20;Valdivia;D. Concepcion;15;20;16;20;0,75;0,8;1,55;1,05;0,7399;1,15;0,7921;2,2
242;27/08/2023;16:00;CHILE;PRIMERA B - ROUND 24;S. Morning;Deportes Iquique;14;20;17;20;0,7;0,85;1,55;1,15;1,0137;1,4;0,8602;2,55
243;27/08/2023;15:30;SLOVAKIA;NIKE LIGA - ROUND 5;Skalica;Trnava;16;20;15;20;0,8;0,75;1,55;1,1;0,7681;1,15;0,9631;2,25
244;27/08/2023;10:00;NORWAY;DIVISION 3 - GROUP 1 - ROUND 17;Sandviken;Grorud 2;16;20;15;20;0,8;0,75;1,55;1,85;1,3143;1,9;1,6093;3,75
245;27/08/2023;12:00;BOSNIA AND HERZEGOVINA;PRVA LIGA - RS - ROUND 3;Omarska;Leotar;17;20;14;20;0,85;0,7;1,55;1,95;1,5322;1,1;1,044;3,05
246;27/08/2023;10:00;NORWAY;DIVISION 3 - GROUP 5 - ROUND 17;Kristiansund 2;Byasen;16;20;15;20;0,8;0,75;1,55;1,4;0,9695;1,55;1,244;2,95
247;27/08/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 2;Amagaju;Etincelles;13;20;18;20;0,65;0,9;1,55;0,9;0,8888;1,45;0,8646;2,35
248;27/08/2023;05:45;CAMBODIA;CPL;Angkor Tiger;Tiffy Army;17;20;14;20;0,85;0,7;1,55;2,15;1,7965;1,7;1,5199;3,85
249;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP D - ROUND 2;Louletano;O Elvas CAD;18;20;13;20;0,9;0,65;1,55;1,6;0,8602;0,95;0,8646;2,55
250;27/08/2023;12:00;BULGARIA;VTORA LIGA - ROUND 7;Dunav Ruse;Bdin Vidin;14;20;17;20;0,7;0,85;1,55;1,0;0,8944;1,55;1,0712;2,55
251;27/08/2023;12:30;POLAND;EKSTRAKLASA - ROUND 6;Jagiellonia;Gornik Zabrze;17;20;14;20;0,85;0,7;1,55;1,25;0,8874;1,15;1,0618;2,4
252;27/08/2023;13:00;POLAND;DIVISION 1 - ROUND 6;Termalica B-B.;Pruszkow;17;20;14;20;0,85;0,7;1,55;1,45;0,8646;1,1;0,9434;2,55
253;27/08/2023;12:00;POLAND;III LIGA - GROUP IV - ROUND 5;Orleta Radzyn;Ostrowiec Swietokrzyski;15;20;16;20;0,75;0,8;1,55;1,5;1,1619;1,2;0,8718;2,7
254;27/08/2023;12:00;POLAND;III LIGA - GROUP IV - ROUND 5;Avia Swidnik;KS Wieczysta Krakow;15;20;16;20;0,75;0,8;1,55;1,25;1,1779;1,35;0,9631;2,6
255;27/08/2023;12:00;SERBIA;PRVA LIGA - ROUND 4;Tekstilac Odzaci;Jedinstvo U.;15;20;16;20;0,75;0,8;1,55;1,55;1,2835;1,25;0,9421;2,8
256;27/08/2023;14:45;BOSNIA AND HERZEGOVINA;PREMIJER LIGA BIH - ROUND 5;Zrinjski;Zvijezda 09;14;20;17;20;0,7;0,85;1,55;1,4;1,3565;1,7;1,1;3,1
257;27/08/2023;05:30;SLOVAKIA;2. LIGA - ROUND 5;Petrzalka;Povazska Bystrica;15;20;16;20;0,75;0,8;1,55;1,75;1,6394;1,4;1,241;3,15
258;27/08/2023;06:00;JAPAN;WE LEAGUE CUP WOMEN - ROUND 1;Omiya Ardija W;Inac Kobe Leonesa W;13;20;18;20;0,65;0,9;1,55;1,25;1,2196;1,35;0,8529;2,6
259;27/08/2023;11:30;ITALY;PRIMAVERA 1 - ROUND 1;Juventus U19;Cagliari U19;14;20;17;20;0,7;0,85;1,55;1,45;1,244;1,95;1,2835;3,4
260;27/08/2023;01:30;AUSTRALIA;NPL NORTHERN NSW - PLAY OFFS - QUARTER-FINALS;Charlestown Azzurri;Weston Workers;15;20;16;20;0,75;0,8;1,55;1,35;1,0137;1,7;1,3077;3,05
261;27/08/2023;15:35;ARGENTINA;PRIMERA A WOMEN - CLAUSURA - ROUND 2;Defensores de Belgrano W;UAI Urquiza W;15;20;16;20;0,75;0,8;1,55;1,1;1,1358;1,3;1,1;2,4
262;27/08/2023;10:00;CZECH REPUBLIC;DIVISION D - ROUND 4;Humpolec;Breclav;17;20;14;20;0,85;0,7;1,55;1,75;1,1779;1,6;1,5297;3,35
263;27/08/2023;03:00;JAPAN;NADESHIKO LEAGUE WOMEN - ROUND 16;Harima Albion W;Setagaya Sfida FC W;16;20;15;20;0,8;0,75;1,55;1,35;0,8529;1,35;1,1522;2,7
264;27/08/2023;11:30;CZECH REPUBLIC;DIVISION F - ROUND 4;Bilovec;Bruntal;15;20;16;20;0,75;0,8;1,55;1,5;1,2042;1,6;1,2;3,1
265;27/08/2023;11:30;CZECH REPUBLIC;DIVISION F - ROUND 4;Bohumin;Vitkovice;16;20;15;20;0,8;0,75;1,55;1,55;1,244;1,55;1,1169;3,1
266;27/08/2023;15:30;ITALY;SERIE B - ROUND 2;Catanzaro;Ternana;14;20;17;20;0,7;0,85;1,55;1,35;1,0618;1,4;1,0198;2,75
267;27/08/2023;05:15;CZECH REPUBLIC;MSFL - ROUND 4;Karvina B;FK Frydek-Mistek;17;20;14;20;0,85;0,7;1,55;1,7;1,1;1,15;1,0137;2,85
268;27/08/2023;02:00;AUSTRALIA;NPL NSW - ROUND 30;Bulls Academy;Manly Utd;17;20;14;20;0,85;0,7;1,55;1,85;1,0618;1,2;0,9798;3,05
269;27/08/2023;12:00;CZECH REPUBLIC;KRALOVEHRADECKY KP - ROUND 4;Tyniste n. Orl.;Nachod;17;20;14;20;0,85;0,7;1,55;1,45;1,0712;1,1;0,9434;2,55
270;27/08/2023;05:30;AUSTRIA;REGIONALLIGA WEST - ROUND 5;Rothis;RW Rankweil;13;20;18;20;0,65;0,9;1,55;1,15;1,0137;2,25;1,7284;3,4
271;27/08/2023;05:15;CZECH REPUBLIC;CFL - GROUP A - ROUND 4;Admira Prague;Kraluv Dvur;16;20;15;20;0,8;0,75;1,55;1,45;0,9206;1,65;1,2359;3,1
272;27/08/2023;10:00;FINLAND;KAKKONEN GROUP C;Vaajakoski;Kuopion Elo;13;20;17;19;0,65;0,8947;1,5447;1,4;1,4629;1,6842;1,0786;3,0842
273;27/08/2023;08:00;SWEDEN;ELITETTAN WOMEN - ROUND 17;Eskilstuna United W;Trelleborg W;13;20;16;18;0,65;0,8889;1,5389;0,95;0,9734;1,4444;0,9558;2,3944
274;27/08/2023;07:00;POLAND;CENTRAL YOUTH LEAGUE - ROUND 3;Gornik Zabrze U19;Legia U19;16;20;14;20;0,8;0,7;1,5;1,6;1,0677;1,9;1,5133;3,5
275;27/08/2023;19:30;USA;MLS NEXT PRO;Philadelphia Union II;New England Revolution II;17;20;13;20;0,85;0,65;1,5;1,75;1,1347;1,6;1,6553;3,35
276;27/08/2023;13:30;UNITED ARAB EMIRATES;UAE LEAGUE - ROUND 2;Al Sharjah;Al Wasl;16;20;14;20;0,8;0,7;1,5;1,4;1,3191;1,05;0,9206;2,45
277;27/08/2023;07:00;POLAND;III LIGA - GROUP I - ROUND 5;Pelikan;Bron Radom;13;20;17;20;0,65;0,85;1,5;1,05;0,9734;1,6;1,1136;2,65
278;27/08/2023;15:30;URUGUAY;SEGUNDA DIVISION - ROUND 14;Cerrito;Atenas;16;20;14;20;0,8;0,7;1,5;1,2;0,8718;0,95;0,7399;2,15
279;27/08/2023;10:00;GERMANY;OBERLIGA NIEDERSACHSEN - ROUND 4;Egestorf-Langreder;Ramlingen-Ehlershausen;14;20;16;20;0,7;0,8;1,5;1,35;1,1522;1,65;1,3143;3,0
280;27/08/2023;16:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 1;Granada CF B;Murcia;16;20;14;20;0,8;0,7;1,5;1,45;1,0235;1,3;1,2288;2,75
281;27/08/2023;10:00;GERMANY;OBERLIGA NIEDERSACHSEN - ROUND 4;Bersenbruck;Vorsfelde;16;20;14;20;0,8;0,7;1,5;2,2;1,5362;1,45;1,244;3,65
282;27/08/2023;20:00;USA;MLS NEXT PRO;Houston Dynamo 2;LA Galaxy 2;14;20;16;20;0,7;0,8;1,5;1,65;1,3143;1,65;1,1079;3,3
283;27/08/2023;15:15;SLOVENIA;PRVA LIGA - ROUND 6;Radomlje;Bravo;17;20;13;20;0,85;0,65;1,5;1,45;0,8646;0,85;0,7921;2,3
284;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP D - ROUND 2;Real SC;Vitoria Setubal;15;20;15;20;0,75;0,75;1,5;1,3;1,0536;1,25;1,2196;2,55
