Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
340;04/06/2023;16:00;BRAZIL;SERIE D - ROUND 5;Caucaia;Tocantinopolis;11;15;1,4;10;15;1,2667;0,7333;0,6667;1,4
341;04/06/2023;21:00;URUGUAY;SEGUNDA DIVISION - ROUND 5;Miramar;Bella Vista;13;15;1,7333;8;15;1,1333;0,8667;0,5333;1,4
342;04/06/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 30;Metalist Kharkiv;Ch. Odessa;9;15;1,7333;12;15;1,4667;0,6;0,8;1,4
343;04/06/2023;05:00;TAIWAN;PREMIER LEAGUE - ROUND 12;Taiwan Steel;Taipei Deva Dragons;11;15;1,1333;10;15;1,0667;0,7333;0,6667;1,4
344;04/06/2023;10:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 11;Rosengard W;Vaxjo DFF W;10;15;1,2667;11;15;1,2;0,6667;0,7333;1,4
345;04/06/2023;10:00;SWEDEN;DIVISION 2 - SÖDRA SVEALAND - ROUND 10;Arameisk-Syrianska;Smedby;10;15;1,0;11;15;1,4;0,6667;0,7333;1,4
346;04/06/2023;11:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 11;Ljungskile;Oddevold;10;15;1,2;11;15;1,2667;0,6667;0,7333;1,4
347;04/06/2023;15:30;ARGENTINA;PRIMERA B - APERTURA - ROUND 17;Dep. Merlo;Dock Sud;11;15;1,2;10;15;1,2667;0,7333;0,6667;1,4
348;04/06/2023;12:00;SWEDEN;SUPERETTAN - ROUND 11;Orebro;Gefle;8;15;1,0667;13;15;1,5333;0,5333;0,8667;1,4
349;04/06/2023;15:00;ARGENTINA;PRIMERA A WOMEN - APERTURA - ROUND 15;River Plate W;Huracan W;11;15;1,1333;10;15;0,8667;0,7333;0,6667;1,4
350;04/06/2023;07:00;SOUTH KOREA;K LEAGUE 1 - ROUND 16;Daegu;Seoul;11;15;1,2;10;15;1,0;0,7333;0,6667;1,4
351;04/06/2023;04:30;SOUTH KOREA;K LEAGUE 1 - ROUND 16;Daejeon;Incheon;10;15;1,4;11;15;1,0;0,6667;0,7333;1,4
352;04/06/2023;12:00;SLOVAKIA;4. LIGA - WEST - ROUND 28;Pata;Levice;12;15;1,4;6;10;0,7;0,8;0,6;1,4
353;04/06/2023;18:00;WORLD;WORLD CUP U20 - PLAY OFFS - QUARTER-FINALS;USA U20;Uruguay U20;12;15;1,5333;9;15;1,2;0,8;0,6;1,4
354;04/06/2023;09:30;AUSTRIA;2. LIGA - ROUND 30;Dornbirn;Grazer AK;11;15;1,4667;10;15;1,3333;0,7333;0,6667;1,4
355;04/06/2023;12:00;SLOVAKIA;4. LIGA - EAST - ROUND 28;Lubovna;Medzev;11;15;1,4;10;15;1,8;0,7333;0,6667;1,4
356;04/06/2023;12:00;BELARUS;VYSSHAYA LIGA - ROUND 11;Slutsk;BATE;11;15;0,8;10;15;1,0;0,7333;0,6667;1,4
357;04/06/2023;12:30;SERBIA;SRPSKA LIGA - EAST - ROUND 29;Toplicanin;Radnicki Pirot;10;15;1,1333;11;15;1,5333;0,6667;0,7333;1,4
358;04/06/2023;14:00;SENEGAL;LIGUE 1 - ROUND 22;Linguere;Mbour;12;15;1,1333;9;15;0,8;0,8;0,6;1,4
359;04/06/2023;16:00;BOLIVIA;DIVISION PROFESIONAL - ROUND 16;Santa Cruz;Independiente Petrolero;8;15;0,6667;13;15;1,4;0,5333;0,8667;1,4
360;04/06/2023;12:00;RUSSIA;FNL 2 - GROUP 3 - PROMOTION GROUP - ROUND 33;Kursk;Salyut-Belgorod;8;15;1,0;13;15;1,4667;0,5333;0,8667;1,4
361;04/06/2023;15:30;BRAZIL;SERIE B - ROUND 10;Guarani;CRB;11;15;1,4667;10;15;0,9333;0,7333;0,6667;1,4
362;04/06/2023;21:30;ARGENTINA;LIGA PROFESIONAL - ROUND 19;Lanus;Atl. Tucuman;11;15;1,4667;10;15;1,0;0,7333;0,6667;1,4
363;04/06/2023;10:00;REPUBLIC OF THE CONGO;LIGUE 1 - ROUND 26;Kondzo;Otoho d'Oyo;10;15;1,0667;11;15;1,2;0,6667;0,7333;1,4
364;04/06/2023;11:00;PORTUGAL;CAMPEONATO DE PORTUGAL - PROMOTION GROUP - ROUND 6;Pero Pinheiro;Atletico CP;11;15;1,1333;10;15;1,0;0,7333;0,6667;1,4
365;04/06/2023;12:30;POLAND;III LIGA - GROUP IV - ROUND 32;Wiazownica;Ostrowiec Swietokrzyski;9;15;0,8667;12;15;1,2667;0,6;0,8;1,4
366;04/06/2023;12:00;FINLAND;YKKONEN;SJK Akatemia;KPV Kokkola;11;15;1,6;10;15;0,7333;0,7333;0,6667;1,4
367;04/06/2023;12:00;POLAND;III LIGA - GROUP IV - ROUND 32;S. Wola;Orleta Radzyn;11;15;1,2667;10;15;1,3333;0,7333;0,6667;1,4
368;04/06/2023;07:00;LATVIA;1. LIGA - ROUND 9;Alberts JDFS;Valmiera 2;10;15;1,1333;11;15;1,8;0,6667;0,7333;1,4
369;04/06/2023;12:00;POLAND;III LIGA - GROUP IV - ROUND 32;Sandomierz;Korona Kielce 2;12;15;1,5333;9;15;0,9333;0,8;0,6;1,4
370;04/06/2023;11:30;CZECH REPUBLIC;VYSOCINA KP - ROUND 25;Ledec nad Sazavou;Slavoj Polna;7;15;1,0667;14;15;2,2;0,4667;0,9333;1,4
371;04/06/2023;12:30;CROATIA;DRUGA NL - ROUND 30;Zrinski Jurjevac;Sesvete;10;15;1,0;11;15;1,9333;0,6667;0,7333;1,4
372;04/06/2023;15:30;IRAQ;SUPER LEAGUE - ROUND 32;Al Talaba;Al Quwa Al Jawiya;11;15;1,0667;10;15;1,2;0,7333;0,6667;1,4
373;04/06/2023;09:00;CZECH REPUBLIC;JIHOMORAVSKY KP - ROUND 27;Lisen B;Bystrc;13;15;1,8667;8;15;0,6667;0,8667;0,5333;1,4
374;04/06/2023;09:00;GERMANY;OBERLIGA NOFV-NORD - ROUND 33;Neustrelitz;1.FC Frankfurt;8;15;1,3333;13;15;1,6667;0,5333;0,8667;1,4
375;04/06/2023;01:00;JAPAN;J3 LEAGUE - ROUND 12;Gainare Tottori;Gifu;10;15;1,0667;11;15;0,9333;0,6667;0,7333;1,4
376;04/06/2023;12:00;CZECH REPUBLIC;PARDUBICKY KP - ROUND 29;Hermanuv Mestec;Lanskroun;10;15;1,3333;11;15;1,5333;0,6667;0,7333;1,4
377;04/06/2023;10:00;GEORGIA;CRYSTALBET EROVNULI LIGA 2 - ROUND 17;WIT Georgia;FC Gareji Sagarejo;11;15;1,4667;10;15;1,2667;0,7333;0,6667;1,4
378;04/06/2023;10:00;DENMARK;2ND DIVISION - PROMOTION GROUP - ROUND 8;Esbjerg;Thisted FC;11;15;1,1333;10;15;0,8667;0,7333;0,6667;1,4
379;04/06/2023;12:00;FINLAND;YKKONEN;Gnistan;JaPS;11;15;1,0;10;15;1,1333;0,7333;0,6667;1,4
380;04/06/2023;10:00;GERMANY;OBERLIGA MITTELRHEIN - ROUND 29;Hennef;Konigsdorf;12;15;2,0;9;15;1,0667;0,8;0,6;1,4
381;04/06/2023;05:30;CZECH REPUBLIC;VYSOCINA KP - ROUND 25;Sapeli Polna;Kamenice nad Lipou;10;15;1,4;11;15;2,1333;0,6667;0,7333;1,4
382;04/06/2023;02:00;JAPAN;J3 LEAGUE - ROUND 12;Vanraure;Tegevajaro Miyazaki;10;15;0,9333;11;15;1,1333;0,6667;0,7333;1,4
383;04/06/2023;08:00;DENMARK;1ST DIVISION - PROMOTION GROUP - ROUND 32;Hvidovre IF;Naestved;10;15;1,3333;11;15;1,3333;0,6667;0,7333;1,4
384;04/06/2023;13:00;BELARUS;PERSHAYA LIGA - ROUND 10;Zhodino Yuzhnoe;FC Slonim;8;11;1,4545;10;15;0,9333;0,7273;0,6667;1,394
385;04/06/2023;15:00;ARGENTINA;PRIMERA NACIONAL - ROUND 19;San Telmo;Deportivo Moron;12;15;1,1333;7;12;0,6667;0,8;0,5833;1,3833
386;04/06/2023;09:15;VIETNAM;V.LEAGUE 1 - ROUND 11;Hai Phong;Gia Lai;10;15;1,3333;10;14;1,0714;0,6667;0,7143;1,381
387;04/06/2023;15:00;URUGUAY;PRIMERA DIVISION - TORNEO INTERMEDIO - ROUND 1;River Plate;Boston River;9;15;1,1333;7;9;1,5556;0,6;0,7778;1,3778
388;04/06/2023;09:00;DENMARK;2ND DIVISION - PROMOTION GROUP - ROUND 8;Aarhus Fremad;Kolding IF;11;15;1,2667;9;14;1,3571;0,7333;0,6429;1,3762
389;04/06/2023;15:30;BRAZIL;CAMPEONATO GAUCHO 2 - ROUND 8;Guarany de Bage;GE Bage;11;15;0,8;9;14;0,9286;0,7333;0,6429;1,3762
390;04/06/2023;10:00;RUSSIA;FNL 2 - GROUP 4 - RELEGATION GROUP - ROUND 27;Orenburg 2;Nosta;13;15;1,1333;3;6;0,8333;0,8667;0,5;1,3667
391;04/06/2023;21:30;JAMAICA;PREMIER LEAGUE - PLAY OFFS - SEMI-FINALS;Cavalier;Harbour View;10;15;1,2667;9;13;1,0;0,6667;0,6923;1,359
392;04/06/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 14;Gimnasia y Tiro;9 de Julio Rafaela;8;15;0,8;9;11;1,1818;0,5333;0,8182;1,3515
393;04/06/2023;15:30;ARGENTINA;PRIMERA B - APERTURA - ROUND 17;Comunicaciones;Canuelas;10;15;1,0;10;15;1,2667;0,6667;0,6667;1,3334
394;04/06/2023;10:00;TURKEY;1. LIG - PLAY OFFS - SEMI-FINALS;Bodrumspor;Eyupspor;10;15;1,0;10;15;0,8;0,6667;0,6667;1,3334
395;04/06/2023;12:00;BULGARIA;VTORA LIGA - ROUND 34;Montana;Botev Plovdiv II;10;15;0,9333;10;15;1,2667;0,6667;0,6667;1,3334
396;04/06/2023;15:00;PERU;LIGA 1 - APERTURA - ROUND 18;Grau;AD Cantolao;10;15;1,2;10;15;1,0;0,6667;0,6667;1,3334
397;04/06/2023;12:00;FINLAND;KAKKONEN GROUP C;OLS Oulu;KuPS Akatemia;10;15;1,0667;10;15;1,0667;0,6667;0,6667;1,3334
398;04/06/2023;18:00;BRAZIL;SERIE D - ROUND 5;Sao Francisco FC;Humaita;10;15;1,4667;10;15;1,1333;0,6667;0,6667;1,3334
399;04/06/2023;12:00;CZECH REPUBLIC;DIVISION E - ROUND 25;FK Kozlovice;Sternberk;10;15;1,2;10;15;1,4667;0,6667;0,6667;1,3334
400;04/06/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 38;Spartak Plovdiv;Sokol Markovo;7;15;1,2;13;15;1,8667;0,4667;0,8667;1,3334
401;04/06/2023;06:00;LAOS;LAO LEAGUE - ROUND 10;Champasak United;Ezra;10;15;1,2667;10;15;1,2667;0,6667;0,6667;1,3334
402;04/06/2023;10:30;RUSSIA;FNL 2 - GROUP 1 - PROMOTION GROUP - ROUND 31;Biolog;FK Chayka;10;15;1,1333;10;15;1,0667;0,6667;0,6667;1,3334
403;04/06/2023;18:00;BRAZIL;SERIE B - ROUND 10;Londrina;Sport Recife;7;15;1,3333;13;15;1,5333;0,4667;0,8667;1,3334
404;04/06/2023;07:00;RUSSIA;FNL 2 - GROUP 3 - RELEGATION GROUP - ROUND 33;FK Strogino Moscow;Balashikha;10;15;1,2667;10;15;1,2;0,6667;0,6667;1,3334
405;04/06/2023;11:35;ARGENTINA;PRIMERA B - APERTURA - ROUND 17;Deportivo Armenio;Talleres (R.E);10;15;1,0;10;15;0,9333;0,6667;0,6667;1,3334
406;04/06/2023;10:00;CROATIA;DRUGA NL - ROUND 30;Bjelovar;Zdralovi;10;15;1,0667;10;15;1,4;0,6667;0,6667;1,3334
407;04/06/2023;10:00;GEORGIA;CRYSTALBET EROVNULI LIGA 2 - ROUND 17;Merani Tbilisi;Spaeri;10;15;1,0;10;15;1,3333;0,6667;0,6667;1,3334
408;04/06/2023;17:00;ARGENTINA;PRIMERA NACIONAL - ROUND 19;San Martin S.J.;Flandria;8;15;0,6667;12;15;1,2;0,5333;0,8;1,3333
409;04/06/2023;13:30;SPAIN;LALIGA - ROUND 38;Real Madrid;Ath Bilbao;11;15;1,2667;9;15;0,7333;0,7333;0,6;1,3333
410;04/06/2023;12:30;SWEDEN;ALLSVENSKAN - ROUND 11;Sirius;Varnamo;11;15;1,2;9;15;1,0667;0,7333;0,6;1,3333
411;04/06/2023;18:30;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 21;Resistencia;Guairena FC;11;15;1,1333;9;15;0,6667;0,7333;0,6;1,3333
412;04/06/2023;12:30;SWEDEN;ALLSVENSKAN - ROUND 11;Elfsborg;Djurgarden;11;15;1,0667;9;15;0,9333;0,7333;0,6;1,3333
413;04/06/2023;08:00;DENMARK;1ST DIVISION - PROMOTION GROUP - ROUND 32;Sonderjyske;Helsingor;9;15;1,1333;11;15;1,3333;0,6;0,7333;1,3333
414;04/06/2023;09:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 10;IFK Malmo;IFK Hassleholm;11;15;1,7333;9;15;1,3333;0,7333;0,6;1,3333
415;04/06/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - RELEGATION - PLAY OFFS - FINAL;Nyiregyhaza;VLS Veszprem;9;15;1,0;11;15;1,2667;0,6;0,7333;1,3333
416;04/06/2023;09:00;GERMANY;OBERLIGA NOFV- SUD - ROUND 33;Bischofswerdaer;Eilenburg;9;15;1,0667;11;15;0,9333;0,6;0,7333;1,3333
417;04/06/2023;12:00;SLOVAKIA;4. LIGA - WEST - ROUND 28;FK TJ Lokomotiva Kozarovce;Blava Jaslovske Bohunice;11;15;1,4;9;15;1,0;0,7333;0,6;1,3333
418;04/06/2023;09:30;AUSTRIA;2. LIGA - ROUND 30;First Vienna;Lafnitz;9;15;1,0667;11;15;1,3333;0,6;0,7333;1,3333
419;04/06/2023;16:30;BRAZIL;SERIE C - FIRST STAGE - ROUND 6;Paysandu PA;EC Sao Jose;12;15;1,4667;8;15;0,7333;0,8;0,5333;1,3333
420;04/06/2023;15:30;ARGENTINA;TORNEO FEDERAL - ROUND 14;Gimnasia E.R.;Sportivo Belgrano;9;15;1,1333;11;15;1,0667;0,6;0,7333;1,3333
421;04/06/2023;18:30;BRAZIL;SERIE A - ROUND 9;Goias;Cuiaba;9;15;0,9333;11;15;1,0667;0,6;0,7333;1,3333
422;04/06/2023;10:00;RUSSIA;FNL 2 - GROUP 3 - PROMOTION GROUP - ROUND 33;Rodina Moscow 2;Saturn Ramenskoye;9;15;1,0667;11;15;1,4;0,6;0,7333;1,3333
423;04/06/2023;05:00;TAIWAN;PREMIER LEAGUE - ROUND 12;AC Taipei;Taipower;8;15;1,0;12;15;1,3333;0,5333;0,8;1,3333
424;04/06/2023;16:00;ITALY;SERIE A - ROUND 38;Lecce;Bologna;9;15;0,8667;11;15;1,2;0,6;0,7333;1,3333
425;04/06/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 33;Bechem United;Berekum Chelsea;11;15;1,0667;9;15;0,8;0,7333;0,6;1,3333
426;04/06/2023;12:30;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 28;Nova Dedinka;Domino;9;15;0,8667;11;15;0,8667;0,6;0,7333;1,3333
427;04/06/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 42;SC St.Tonis;Cronenberger;9;15;1,2667;11;15;1,4;0,6;0,7333;1,3333
428;04/06/2023;20:30;USA;USL LEAGUE TWO;Dalton;Tennessee;8;15;1,0667;12;15;1,5333;0,5333;0,8;1,3333
429;04/06/2023;10:15;GERMANY;OBERLIGA MITTELRHEIN - ROUND 29;Frechen;Siegburger;11;15;1,1333;9;15;0,9333;0,7333;0,6;1,3333
430;04/06/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 30;Minaj;FK Zorya Luhansk;9;15;0,8;11;15;1,2;0,6;0,7333;1,3333
431;04/06/2023;19:00;DOMINICAN REPUBLIC;LDF - ROUND 14;Cibao;Moca;11;15;1,3333;9;15;1,0;0,7333;0,6;1,3333
432;04/06/2023;12:30;URUGUAY;PRIMERA DIVISION - TORNEO INTERMEDIO - ROUND 1;Plaza Colonia;Cerro Largo;14;15;1,2667;6;15;0,7333;0,9333;0,4;1,3333
433;04/06/2023;10:00;ETHIOPIA;PREMIER LEAGUE - ROUND 27;Defence Force;Bahir Dar Kenema;8;15;0,9333;12;15;1,2;0,5333;0,8;1,3333
434;04/06/2023;14:15;NORWAY;ELITESERIEN - ROUND 9;Viking;Molde;9;15;1,0667;11;15;1,5333;0,6;0,7333;1,3333
435;04/06/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 8;Mighty Tigers;Ekwendeni Hammers;9;15;0,8;11;15;1,1333;0,6;0,7333;1,3333
436;04/06/2023;12:00;NORWAY;ELITESERIEN - ROUND 9;Lillestrom;Stabaek;8;15;1,2;12;15;1,4667;0,5333;0,8;1,3333
437;04/06/2023;08:30;MALAYSIA;SUPER LEAGUE - ROUND 13;Kuching City FC;Negeri Sembilan;9;15;1,0;11;15;1,2667;0,6;0,7333;1,3333
438;04/06/2023;13:00;LITHUANIA;I LYGA - ROUND 12;BFA Vilnius;Riteriai 2;9;15;0,8667;11;15;1,4;0,6;0,7333;1,3333
439;04/06/2023;07:00;VIETNAM;V.LEAGUE 2 - ROUND 7;Long An;Binh Phuoc;9;15;0,9333;11;15;1,0667;0,6;0,7333;1,3333
440;04/06/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 11;Hodd;Mjondalen;9;15;1,0667;11;15;1,6;0,6;0,7333;1,3333
441;04/06/2023;06:00;AUSTRIA;BUNDESLIGA WOMEN - ROUND 18;Altach/Vorderland W;Austria Vienna W;11;15;2,5333;7;12;1,0;0,7333;0,5833;1,3166
442;04/06/2023;17:00;PERU;LIGA 2 - ROUND 9;Comerciantes;Deportivo Coopsol;9;14;1,2857;10;15;0,8667;0,6429;0,6667;1,3096
443;04/06/2023;12:00;FINLAND;YKKONEN;HIFK;Jaro;10;15;0,9333;9;14;0,8571;0,6667;0,6429;1,3096
444;04/06/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 11;SC Chaudron;Excelsior;1;1;1,0;2;7;0,4286;1,0;0,2857;1,2857
445;04/06/2023;16:00;BRAZIL;SERIE A - ROUND 9;Gremio;Sao Paulo;10;15;1,0667;8;13;1,0;0,6667;0,6154;1,2821
446;04/06/2023;02:00;JAPAN;J2 LEAGUE - ROUND 19;Verdy;Vegalta Sendai;7;15;0,7333;12;15;1,2667;0,4667;0,8;1,2667
447;04/06/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 14;Sportivo Las Parejas;Def. Pronunciamiento;7;15;0,6;8;10;1,6;0,4667;0,8;1,2667
448;04/06/2023;04:00;CHINA;JIA LEAGUE - ROUND 8;Guangzhou FC;Jinan Xingzhou;7;15;1,1333;12;15;1,2667;0,4667;0,8;1,2667
449;04/06/2023;12:00;RUSSIA;FNL 2 - GROUP 2 - PROMOTION GROUP - ROUND 33;Leningradets;S. Kostroma;10;15;1,1333;9;15;0,9333;0,6667;0,6;1,2667
450;04/06/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 42;Homberg;Kray;9;15;0,9333;10;15;1,8;0,6;0,6667;1,2667
451;04/06/2023;10:30;RUSSIA;FNL 2 - GROUP 1 - PROMOTION GROUP - ROUND 31;R. Volgograd;Kholding;10;15;1,1333;6;10;1,6;0,6667;0,6;1,2667
452;04/06/2023;15:00;ROMANIA;LIGA 1 - RELEGATION - FINAL;UTA Arad;Gloria Buzau;10;15;1,0;9;15;1,1333;0,6667;0,6;1,2667
453;04/06/2023;16:00;ITALY;SERIE A - ROUND 38;Atalanta;Monza;10;15;0,9333;9;15;0,8667;0,6667;0,6;1,2667
454;04/06/2023;09:00;KENYA;PREMIER LEAGUE;Kakamega Homeboyz;Mathare Utd.;9;15;0,9333;10;15;0,9333;0,6;0,6667;1,2667
455;04/06/2023;11:00;REPUBLIC OF THE CONGO;LIGUE 1 - ROUND 26;Cheminots;Nathalys;12;15;1,2667;7;15;0,6;0,8;0,4667;1,2667
456;04/06/2023;15:30;ARGENTINA;PRIMERA NACIONAL - ROUND 19;Defensores Unidos;Alvarado;7;15;0,6;12;15;1,4;0,4667;0,8;1,2667
457;04/06/2023;10:00;BELARUS;VYSSHAYA LIGA RESERVE - ROUND 11;FC Gomel 2;Belshina 2;9;15;1,2;6;9;1,4444;0,6;0,6667;1,2667
458;04/06/2023;13:30;SPAIN;LALIGA - ROUND 38;Mallorca;Rayo Vallecano;10;15;0,9333;9;15;1,0;0,6667;0,6;1,2667
459;04/06/2023;12:00;FINLAND;KAKKONEN GROUP A;PPJ;Futura;10;15;1,8;9;15;1,4667;0,6667;0,6;1,2667
460;04/06/2023;16:00;BRAZIL;SERIE D - ROUND 5;Brasil de Pelotas;Aimore;10;15;1,0;9;15;0,8;0,6667;0,6;1,2667
461;04/06/2023;10:30;GERMANY;OBERLIGA MITTELRHEIN - ROUND 29;Fortuna Koln II;Pesch;10;15;1,2;9;15;1,0667;0,6667;0,6;1,2667
462;04/06/2023;13:30;SPAIN;LALIGA - ROUND 38;Real Sociedad;Sevilla;9;15;0,8;10;15;1,0;0,6;0,6667;1,2667
463;04/06/2023;01:00;JAPAN;J3 LEAGUE - ROUND 12;Osaka;Nagano;9;15;1,0;10;15;0,8667;0,6;0,6667;1,2667
464;04/06/2023;09:00;GERMANY;OBERLIGA NOFV- SUD - ROUND 33;Halle;Grimma;10;15;1,1333;9;15;0,9333;0,6667;0,6;1,2667
465;04/06/2023;12:00;DENMARK;SUPERLIGA - CHAMPIONSHIP GROUP - ROUND 32;FC Copenhagen;Randers FC;10;15;1,2667;9;15;1,0667;0,6667;0,6;1,2667
466;04/06/2023;03:30;AUSTRALIA;NPL NSW - ROUND 18;APIA Leichhardt;Sydney Utd;12;15;1,5333;7;15;0,8667;0,8;0,4667;1,2667
467;04/06/2023;09:00;GERMANY;OBERLIGA NOFV- SUD - ROUND 33;Auerbach;Ludwigsfelde;9;15;1,4667;10;15;0,8667;0,6;0,6667;1,2667
468;04/06/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 11;AIK;Kalmar;10;15;1,1333;9;15;0,9333;0,6667;0,6;1,2667
469;04/06/2023;12:00;SWEDEN;SUPERETTAN - ROUND 11;Ostersund;Vasteras SK;10;15;1,0667;9;15;1,0667;0,6667;0,6;1,2667
470;04/06/2023;11:00;ARGENTINA;PRIMERA A WOMEN - APERTURA - ROUND 15;Estudiantes W;Racing Club W;10;15;1,4;9;15;1,0667;0,6667;0,6;1,2667
471;04/06/2023;15:30;ARGENTINA;PRIMERA B - APERTURA - ROUND 17;Argentino de Quilmes;Argentino de Merlo;9;15;0,9333;10;15;0,9333;0,6;0,6667;1,2667
472;04/06/2023;11:00;PORTUGAL;CAMPEONATO DE PORTUGAL - PROMOTION GROUP - ROUND 6;Lusitano GC;1º Dezembro;9;15;0,8;10;15;0,9333;0,6;0,6667;1,2667
473;04/06/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 8;Kamuzu Barracks;Silver Strikers;9;15;0,6667;10;15;1,0;0,6;0,6667;1,2667
474;04/06/2023;16:00;ITALY;SERIE A - ROUND 38;AC Milan;Verona;10;15;1,2667;9;15;0,9333;0,6667;0,6;1,2667
475;04/06/2023;13:00;POLAND;DIVISION 2 - ROUND 34;Olimpia Elblag;GKS Jastrzebie;7;15;0,6667;12;15;1,4667;0,4667;0,8;1,2667
476;04/06/2023;05:15;CZECH REPUBLIC;CFL - GROUP A - ROUND 29;Dukla Prague B;Plzen B;10;15;1,6;9;15;1,1333;0,6667;0,6;1,2667
477;04/06/2023;15:00;BRAZIL;CAMPEONATO GAUCHO 2 - ROUND 8;Lajeadense;Santa Cruz RS;9;15;0,7333;10;15;0,9333;0,6;0,6667;1,2667
478;04/06/2023;11:00;ARGENTINA;LIGA PROFESIONAL - ROUND 19;Union de Santa Fe;Gimnasia L.P.;9;15;0,8;10;15;0,8667;0,6;0,6667;1,2667
479;04/06/2023;04:30;CHINA;JIA LEAGUE - ROUND 8;Sichuan Jiuniu;Shanghai Jiading Huilong;10;15;1,1333;9;15;1,3333;0,6667;0,6;1,2667
480;04/06/2023;21:00;USA;MLS NEXT PRO;Colorado Rapids 2;San Jose Earthquakes II;9;15;1,0;10;15;1,2667;0,6;0,6667;1,2667
481;04/06/2023;12:30;IVORY COAST;LIGUE 1 - ROUND 29;ES Bafing;Bassam;7;15;0,8667;12;15;1,2;0,4667;0,8;1,2667
482;04/06/2023;11:00;NORWAY;DIVISION 2 - GROUP 1 - ROUND 8;Flekkeroy;Lyn;7;15;1,0;12;15;1,6;0,4667;0,8;1,2667
483;04/06/2023;15:00;BRAZIL;BRASILEIRO A2 WOMEN - PLAY OFFS - QUARTER-FINALS;UD Alagoana W;Bragantino W;9;15;1,0;10;15;1,2;0,6;0,6667;1,2667
484;04/06/2023;19:00;JAMAICA;PREMIER LEAGUE - PLAY OFFS - SEMI-FINALS;Arnett Gardens;Mount Pleasant;10;15;1,2;9;15;1,2667;0,6667;0,6;1,2667
485;04/06/2023;18:00;BRAZIL;SERIE D - ROUND 5;Novo Hamburgo;SER Caxias;8;15;1,0667;11;15;1,2;0,5333;0,7333;1,2666
486;04/06/2023;12:00;BELARUS;PERSHAYA LIGA - ROUND 10;Vitebsk;Maxline;8;15;1,0;11;15;1,4667;0,5333;0,7333;1,2666
487;04/06/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 33;Karela;Bibiani Gold Stars;11;15;1,2;8;15;1,0667;0,7333;0,5333;1,2666
488;04/06/2023;02:00;JAPAN;J3 LEAGUE - ROUND 12;Toyama;Kamatamare;14;15;1,6667;5;15;0,4;0,9333;0,3333;1,2666
489;04/06/2023;11:00;IRAQ;SUPER LEAGUE - ROUND 32;Al Shorta;Newroz;11;15;0,8667;8;15;0,6667;0,7333;0,5333;1,2666
490;04/06/2023;10:00;RUSSIA;FNL 2 - GROUP 1 - RELEGATION GROUP - ROUND 32;SKA Rostov;Dynamo Stavropol;8;15;1,0;11;15;1,4;0,5333;0,7333;1,2666
491;04/06/2023;16:00;ITALY;SERIE A - ROUND 38;Udinese;Juventus;11;15;1,4;8;15;0,8667;0,7333;0,5333;1,2666
492;04/06/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 30;Rukh Lviv;Oleksandriya;8;15;1,0;11;15;1,3333;0,5333;0,7333;1,2666
493;04/06/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 30;Kolos Kovalivka;Lviv;11;15;1,0;8;15;0,8667;0,7333;0,5333;1,2666
494;04/06/2023;12:00;BENIN;LIGUE 1 - CHAMPIONSHIP GROUP - ROUND 21;Buffles du Borgou;Dynamo Abomey;8;15;0,7333;11;15;0,9333;0,5333;0,7333;1,2666
495;04/06/2023;12:00;CZECH REPUBLIC;DIVISION F - ROUND 25;Polanka nad Odrou;Opava B;8;15;0,9333;11;15;1,2667;0,5333;0,7333;1,2666
496;04/06/2023;08:35;CHINA;SUPER LEAGUE - ROUND 11;Tianjin Jinmen Tiger;Wuhan Three Towns;8;15;1,0667;11;15;1,2;0,5333;0,7333;1,2666
497;04/06/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 8;Karonga United;Mighty Wanderers;11;15;1,9333;8;15;1,2667;0,7333;0,5333;1,2666
498;04/06/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 30;Vorskla Poltava;Shakhtar Donetsk;8;15;1,0667;11;15;1,1333;0,5333;0,7333;1,2666
