Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
148;29/05/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 10;Start;Ranheim;31;43;1,1628;31;43;1,2326;0,7209;0,7209;1,4418;0,5197
149;29/05/2023;08:00;NORWAY;DIVISION 2 - GROUP 1 - ROUND 7;Egersund;Traeff;30;43;1,3488;34;43;1,9302;0,6977;0,7907;1,4884;0,5517
150;29/05/2023;09:00;NORWAY;DIVISION 2 - GROUP 1 - ROUND 7;Brattvag;Flekkeroy;33;42;1,5476;29;43;1,2558;0,7857;0,6744;1,4601;0,5299
151;29/05/2023;10:00;NORWAY;DIVISION 2 - GROUP 1 - ROUND 7;Fram;Grorud;30;43;1,4419;33;42;1,5;0,6977;0,7857;1,4834;0,5482
152;29/05/2023;12:00;NORWAY;DIVISION 2 - GROUP 1 - ROUND 7;Lyn;Orn;35;42;1,8333;26;40;1,275;0,8333;0,65;1,4833;0,5416
153;29/05/2023;08:00;NORWAY;DIVISION 2 - GROUP 2 - ROUND 7;Sotra;Alta;35;42;1,5238;36;43;1,6512;0,8333;0,8372;1,6705;0,6976
154;29/05/2023;09:00;NORWAY;DIVISION 2 - GROUP 2 - ROUND 7;Tromsdalen;Stjordals Blink;34;43;1,3256;32;43;1,5814;0,7907;0,7442;1,5349;0,5884
155;29/05/2023;10:00;NORWAY;DIVISION 2 - GROUP 2 - ROUND 7;Levanger;Strommen;30;43;1,3721;32;41;1,1463;0,6977;0,7805;1,4782;0,5446
156;29/05/2023;10:00;NORWAY;DIVISION 3 - GROUP 1 - ROUND 7;Gneist;OS TF;5;7;1,4286;39;43;2,186;0,7143;0,907;1,6213;0,6479
157;29/05/2023;10:00;NORWAY;DIVISION 3 - GROUP 1 - ROUND 7;Lokomotiv Oslo;Skedsmo;31;42;1,4286;29;39;1,3846;0,7381;0,7436;1,4817;0,5489
158;29/05/2023;09:00;NORWAY;DIVISION 3 - GROUP 2 - ROUND 7;Eidsvold TF;Forde;36;43;1,5349;34;43;1,6977;0,8372;0,7907;1,6279;0,662
159;29/05/2023;11:00;NORWAY;DIVISION 3 - GROUP 2 - ROUND 7;Elverum;Brumunddal;31;42;1,7143;36;43;1,4419;0,7381;0,8372;1,5753;0,6179
160;29/05/2023;08:00;NORWAY;DIVISION 3 - GROUP 3 - ROUND 7;Staal Jorpeland;Bjarg;31;42;1,9524;37;43;1,5116;0,7381;0,8605;1,5986;0,6351
161;29/05/2023;14:00;NORWAY;DIVISION 3 - GROUP 3 - ROUND 7;Vidar;Eiger;35;43;1,6977;7;8;1,625;0,814;0,875;1,689;0,7122
162;29/05/2023;09:00;NORWAY;DIVISION 3 - GROUP 4 - ROUND 7;Askollen;Sprint-Jeloy;6;8;1,875;35;40;1,575;0,75;0,875;1,625;0,6562
163;29/05/2023;09:00;NORWAY;DIVISION 3 - GROUP 4 - ROUND 7;Pors;Vindbjart;38;43;1,907;34;41;1,7561;0,8837;0,8293;1,713;0,7329
164;29/05/2023;13:00;NORWAY;DIVISION 3 - GROUP 4 - ROUND 7;Halsen;Eik-Tonsberg;34;43;1,8605;29;40;1,45;0,7907;0,725;1,5157;0,5733
165;29/05/2023;10:00;NORWAY;DIVISION 3 - GROUP 5 - ROUND 7;Orkla;Tiller;39;43;2,3721;37;43;1,8837;0,907;0,8605;1,7675;0,7805
166;29/05/2023;10:00;NORWAY;DIVISION 3 - GROUP 5 - ROUND 7;Strindheim;Byasen;39;43;2,1628;36;42;1,8095;0,907;0,8571;1,7641;0,7774
167;29/05/2023;11:00;NORWAY;DIVISION 3 - GROUP 5 - ROUND 7;Steinkjer;Mosjoen;37;43;1,9302;8;11;1,7273;0,8605;0,7273;1,5878;0,6258
168;29/05/2023;13:00;NORWAY;DIVISION 3 - GROUP 5 - ROUND 7;Kolstad;Tronder-Lyn;37;43;2,0698;7;7;2,0;0,8605;1,0;1,8605;0,8605
169;29/05/2023;13:00;NORWAY;DIVISION 3 - GROUP 5 - ROUND 7;Verdal;Nardo;33;43;1,5349;37;43;1,8837;0,7674;0,8605;1,6279;0,6603
170;29/05/2023;08:00;NORWAY;DIVISION 3 - GROUP 6 - ROUND 7;Asker;HIF Stein;33;42;1,381;8;10;1,8;0,7857;0,8;1,5857;0,6286
171;29/05/2023;10:00;NORWAY;DIVISION 3 - GROUP 6 - ROUND 7;Mjolner;Skanland;32;43;1,5814;15;21;1,4762;0,7442;0,7143;1,4585;0,5316
172;29/05/2023;18:30;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 20;Guairena FC;Guarani;29;43;1,1163;29;43;1,186;0,6744;0,6744;1,3488;0,4548
173;29/05/2023;21:00;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 20;Olimpia Asuncion;Ameliano;36;43;1,3023;29;43;1,0;0,8372;0,6744;1,5116;0,5646
174;29/05/2023;19:15;PARAGUAY;DIVISION INTERMEDIA - ROUND 10;San Lorenzo;Martin Ledesma;26;43;1,1163;23;39;0,9231;0,6047;0,5897;1,1944;0,3566
175;29/05/2023;21:30;PARAGUAY;DIVISION INTERMEDIA - ROUND 10;Independiente FBC;Sol de America;26;42;0,881;29;43;1,2558;0,619;0,6744;1,2934;0,4175
176;29/05/2023;17:15;PERU;LIGA 2 - ROUND 8;Deportivo Coopsol;Alianza Huanuco;27;43;1,0233;36;43;1,3953;0,6279;0,8372;1,4651;0,5257
177;29/05/2023;13:00;POLAND;DIVISION 1 - ROUND 33;Skra;Puszcza;21;41;0,8049;29;43;1,3256;0,5122;0,6744;1,1866;0,3454
178;29/05/2023;11:00;PORTUGAL;TACA REVELACAO U23 - PLAY OFFS - SEMI-FINALS;Benfica U23;Estoril U23;32;43;1,2791;32;43;1,2558;0,7442;0,7442;1,4884;0,5538
179;29/05/2023;14:00;PORTUGAL;TACA REVELACAO U23 - PLAY OFFS - SEMI-FINALS;Estrela U23;Braga U23;14;29;0,8276;31;43;1,2326;0,4828;0,7209;1,2037;0,3481
180;29/05/2023;14:00;ROMANIA;LIGA 1 - RELEGATION - FINAL;Din. Bucuresti;FC Arges;30;43;1,2558;28;43;1,0465;0,6977;0,6512;1,3489;0,4543
181;29/05/2023;10:00;RUSSIA;FNL 2 - GROUP 1 - RELEGATION GROUP - ROUND 31;Legion Makhachkala;Spartak Nalchik;30;43;1,2791;32;42;1,119;0,6977;0,7619;1,4596;0,5316
182;29/05/2023;10:00;RUSSIA;FNL 2 - GROUP 1 - RELEGATION GROUP - ROUND 31;Mashuk;Alania 2;32;43;1,3721;33;43;1,4884;0,7442;0,7674;1,5116;0,5711
183;29/05/2023;08:00;RUSSIA;FNL 2 - GROUP 3 - PROMOTION GROUP - ROUND 32;Dynamo Vladivostok;Rodina Moscow 2;25;42;1,0;19;35;0,9429;0,5952;0,5429;1,1381;0,3231
184;29/05/2023;07:00;RUSSIA;FNL 2 - GROUP 3 - RELEGATION GROUP - ROUND 32;Khimki 2;Kvant;29;42;1,5;34;43;1,2326;0,6905;0,7907;1,4812;0,546
185;29/05/2023;15:00;SAUDI ARABIA;DIVISION 1 - ROUND 34;Al Ain;Al Jabalain;27;43;1,0465;33;43;1,1628;0,6279;0,7674;1,3953;0,4819
186;29/05/2023;15:00;SAUDI ARABIA;DIVISION 1 - ROUND 34;Al Akhdoud;Najran;29;43;1,093;27;43;1,0465;0,6744;0,6279;1,3023;0,4235
187;29/05/2023;15:00;SAUDI ARABIA;DIVISION 1 - ROUND 34;Al Orubah;Al Kholood;26;42;1,0952;24;43;0,814;0,619;0,5581;1,1771;0,3455
188;29/05/2023;15:00;SAUDI ARABIA;DIVISION 1 - ROUND 34;Al Qadisiya;Al Arabi;26;43;0,7907;23;36;1,1944;0,6047;0,6389;1,2436;0,3863
189;29/05/2023;15:00;SAUDI ARABIA;DIVISION 1 - ROUND 34;Al-Hazem;Al Ahli SC;29;43;1,0465;27;43;0,9302;0,6744;0,6279;1,3023;0,4235
190;29/05/2023;15:00;SAUDI ARABIA;DIVISION 1 - ROUND 34;Al-Qaisumah;Al Riyadh;29;42;1,0476;24;38;1,0789;0,6905;0,6316;1,3221;0,4361
191;29/05/2023;15:00;SAUDI ARABIA;DIVISION 1 - ROUND 34;Hajer;Ohod;26;43;0,7907;28;43;0,9535;0,6047;0,6512;1,2559;0,3938
192;29/05/2023;15:00;SAUDI ARABIA;DIVISION 1 - ROUND 34;Jeddah;Al-Sahel;25;43;0,814;28;43;0,9535;0,5814;0,6512;1,2326;0,3786
193;29/05/2023;04:30;SOUTH KOREA;K LEAGUE 1 - ROUND 15;Pohang;Jeonbuk;31;43;1,1628;31;43;1,0465;0,7209;0,7209;1,4418;0,5197
194;29/05/2023;04:00;SOUTH KOREA;K LEAGUE 2 - ROUND 15;Bucheon FC 1995;Gimpo FC;26;43;1,0465;26;43;0,9535;0,6047;0,6047;1,2094;0,3657
195;29/05/2023;14:00;SWEDEN;ALLSVENSKAN - ROUND 10;Degerfors;Varberg;34;43;1,3023;33;43;1,3256;0,7907;0,7674;1,5581;0,6068
196;29/05/2023;14:00;SWEDEN;ALLSVENSKAN - ROUND 10;Hammarby;Varnamo;32;43;1,3953;29;42;1,1429;0,7442;0,6905;1,4347;0,5139
197;29/05/2023;14:10;SWEDEN;ALLSVENSKAN - ROUND 10;Hacken;Goteborg;37;42;1,5952;34;43;1,4186;0,881;0,7907;1,6717;0,6966
198;29/05/2023;14:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 10;Norrby;Vanersborgs IF;32;43;1,2791;34;43;1,0233;0,7442;0,7907;1,5349;0,5884
199;29/05/2023;14:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 10;Oddevold;Trollhattan;28;43;1,186;35;43;1,4651;0,6512;0,814;1,4652;0,5301
200;29/05/2023;14:00;SWEDEN;DIVISION 2 - NORRLAND - ROUND 9;IFK Lulea;Bergnasets AIK;31;41;1,4146;35;41;1,4878;0,7561;0,8537;1,6098;0,6455
201;29/05/2023;14:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 10;Djurgarden W;Vittsjo W;31;42;1,1667;31;43;1,093;0,7381;0,7209;1,459;0,5321
202;29/05/2023;14:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 10;Kristianstad W;Hammarby W;39;42;1,5238;33;43;1,4884;0,9286;0,7674;1,696;0,7126
203;29/05/2023;11:30;SWITZERLAND;SUPER LEAGUE - ROUND 36;Basel;Grasshoppers;31;41;1,3415;33;43;1,4419;0,7561;0,7674;1,5235;0,5802
204;29/05/2023;11:30;SWITZERLAND;SUPER LEAGUE - ROUND 36;Luzern;Servette;33;42;1,4762;31;42;1,3571;0,7857;0,7381;1,5238;0,5799
205;29/05/2023;11:30;SWITZERLAND;SUPER LEAGUE - ROUND 36;St. Gallen;Sion;36;43;2,0698;32;43;1,3256;0,8372;0,7442;1,5814;0,623
206;29/05/2023;11:30;SWITZERLAND;SUPER LEAGUE - ROUND 36;Young Boys;Winterthur;30;42;1,5;34;42;1,5952;0,7143;0,8095;1,5238;0,5782
207;29/05/2023;11:30;SWITZERLAND;SUPER LEAGUE - ROUND 36;Zurich;Lugano;32;42;1,4524;31;42;1,3571;0,7619;0,7381;1,5;0,5624
208;29/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 29;Ch. Odessa;Rukh Lviv;30;42;1,0952;27;43;1,093;0,7143;0,6279;1,3422;0,4485
209;29/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 29;Dyn. Kyiv;Veres-Rivne;30;43;1,186;31;43;1,2558;0,6977;0,7209;1,4186;0,503
210;29/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 29;Lviv;Inhulets;24;39;0,9744;26;41;0,8537;0,6154;0,6341;1,2495;0,3902
211;29/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 29;Metalist 1925;Kryvbas;24;44;0,8636;23;43;0,8837;0,5455;0,5349;1,0804;0,2918
212;29/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 29;Metalist Kharkiv;Minaj;25;43;1,3023;22;40;0,725;0,5814;0,55;1,1314;0,3198
213;29/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 29;Vorskla Poltava;Kolos Kovalivka;26;43;1,093;29;41;1,0488;0,6047;0,7073;1,312;0,4277
214;29/05/2023;20:00;USA;MLS NEXT PRO;Orlando City B;New York Red Bulls 2;32;43;1,5349;31;43;1,3488;0,7442;0,7209;1,4651;0,5365
215;29/05/2023;18:00;USA;USL LEAGUE TWO;United PDX;Ballard;1;1;5,0;15;16;1,5625;1,0;0,9375;1,9375;0,9375
216;29/05/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 12;Pakhtakor;Termez Surkhon;29;43;1,2326;32;42;1,1429;0,6744;0,7619;1,4363;0,5138
217;29/05/2023;06:00;VIETNAM;V.LEAGUE 2 - ROUND 6;Binh Thuan;Binh Phuoc;12;15;1,4;29;43;0,9535;0,8;0,6744;1,4744;0,5395
218;29/05/2023;10:00;WORLD;CLUB FRIENDLY;Oberneuland (Ger);B. Monchengladbach (Ger);32;43;1,6279;34;43;1,5349;0,7442;0,7907;1,5349;0,5884
219;29/05/2023;13:00;WORLD;ARAB CLUB CHAMPIONS CUP - QUALIFICATION - FINAL;Al Nahda;Al Ahly Tripoli;27;42;0,9048;22;38;1,0526;0,6429;0,5789;1,2218;0,3722
220;29/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 11;ZPC Kariba;Chicken Inn;14;33;0,6364;21;43;0,7907;0,4242;0,4884;0,9126;0,2072
