Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
288;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 10 - ROUND 1;Baile Felix;CSM Zalau;13;20;13;20;0,65;0,65;1,3;1,35;1,3883;1,0;0,9487;2,35
289;25/08/2023;09:00;WORLD;CLUB FRIENDLY WOMEN;Le Havre W;Marseille W;12;20;14;20;0,6;0,7;1,3;1,35;1,4239;1,55;1,5322;2,9
290;25/08/2023;13:00;RWANDA;PREMIER LEAGUE - ROUND 2;Gasogi United;Rwamagana City;13;20;13;20;0,65;0,65;1,3;1,1;1,044;1,3;1,2689;2,4
291;25/08/2023;13:10;AUSTRIA;2. LIGA - ROUND 5;Admira;Amstetten;12;20;14;20;0,6;0,7;1,3;1,35;1,3883;1,2;0,9274;2,55
292;25/08/2023;12:00;CROATIA;DRUGA NL - ROUND 2;Dragovoljac;Kustosija;15;20;11;20;0,75;0,55;1,3;1,55;1,2031;0,8;0,9274;2,35
293;25/08/2023;12:30;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;ASGNN;AS Douanes;11;18;13;20;0,6111;0,65;1,2611;0,9444;0,9112;1,2;1,1662;2,1444
294;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 6 - ROUND 1;Sporting Rosiori;Ramnicu Valcea;12;20;13;20;0,6;0,65;1,25;1,3;1,4177;1,1;1,0909;2,4
295;25/08/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 28;Bohemians;Derry City;11;20;14;20;0,55;0,7;1,25;1,1;1,261;0,85;0,7263;1,95
296;25/08/2023;15:30;JORDAN;PREMIER LEAGUE - ROUND 4;Al Wehdat;Al-Faisaly Amman;13;20;12;20;0,65;0,6;1,25;0,9;0,7681;0,95;0,9206;1,85
297;25/08/2023;14:00;GERMANY;OBERLIGA BAYERN NORD - ROUND 8;Eltersdorf;Kornburg;13;20;12;20;0,65;0,6;1,25;1,2;1,077;0,75;0,7665;1,95
298;25/08/2023;15:00;TURKEY;1. LIG - ROUND 3;Erzurumspor;Manisa FK;12;20;13;20;0,6;0,65;1,25;0,95;0,9206;1,15;1,0618;2,1
299;25/08/2023;19:00;CHILE;PRIMERA DIVISION - ROUND 22;Union La Calera;U. De Chile;12;20;13;20;0,6;0,65;1,25;1,25;1,299;1,2;1,4;2,45
300;25/08/2023;15:45;WALES;CYMRU PREMIER - ROUND 3;Bala;Connahs Q.;11;20;14;20;0,55;0,7;1,25;0,95;1,0712;1,5;1,4663;2,45
301;25/08/2023;13:00;BULGARIA;PARVA LIGA - ROUND 7;Pirin Blagoevgrad;Botev Vratsa;14;20;11;20;0,7;0,55;1,25;1,2;1,077;0,9;0,9434;2,1
302;25/08/2023;16:00;WORLD;CLUB FRIENDLY;Conil;Cadiz CF B;13;20;12;20;0,65;0,6;1,25;0,9;0,8307;0,8;0,8124;1,7
303;25/08/2023;15:00;ARGENTINA;PRIMERA A WOMEN - CLAUSURA - ROUND 2;Huracan W;Lanus W;12;20;13;20;0,6;0,65;1,25;0,8;0,8124;1,25;1,0897;2,05
304;25/08/2023;21:30;BRAZIL;SERIE B - ROUND 25;Sport Recife;Ituano;15;20;10;20;0,75;0,5;1,25;1,35;1,1522;0,85;1,0137;2,2
305;25/08/2023;07:00;JAPAN;J1 LEAGUE - ROUND 25;Shonan Bellmare;Urawa Reds;15;20;10;20;0,75;0,5;1,25;1,15;0,8529;0,75;0,8874;1,9
306;25/08/2023;07:30;SOUTH KOREA;K LEAGUE 1 - ROUND 28;Jeonbuk;Daejeon;12;20;13;20;0,6;0,65;1,25;0,9;0,8888;1,15;1,1522;2,05
307;25/08/2023;19:00;BRAZIL;SERIE B - ROUND 25;Ponte Preta;Londrina;11;20;14;20;0,55;0,7;1,25;0,7;0,781;1,15;1,0137;1,85
308;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 9 - ROUND 1;Viitorul Cluj;Gloria 2018 Bistrita;9;20;15;20;0,45;0,75;1,2;0,95;1,244;1,4;1,2;2,35
309;25/08/2023;13:00;JORDAN;PREMIER LEAGUE - ROUND 4;Aqaba;Moghayer Al Sarhan;11;20;13;20;0,55;0,65;1,2;0,65;0,6538;0,9;0,7681;1,55
310;25/08/2023;15:00;WORLD;CLUB FRIENDLY;Acero;Saguntino;12;20;12;20;0,6;0,6;1,2;0,85;0,8529;1,2;1,077;2,05
311;25/08/2023;13:00;DENMARK;2ND DIVISION;Aarhus Fremad;Brabrand;14;20;10;20;0,7;0,5;1,2;1,3;1,2689;0,85;0,9631;2,15
312;25/08/2023;14:30;FRANCE;NATIONAL - ROUND 3;Marignane;Chateauroux;13;20;11;20;0,65;0,55;1,2;1,1;1,044;0,9;0,9434;2,0
313;25/08/2023;10:00;SOUTH AFRICA;MOTSEPE FOUNDATION CHAMPIONSHIP - ROUND 1;Pretoria Callies;Black Leopards;14;20;10;20;0,7;0,5;1,2;1,05;0,9734;0,65;0,7263;1,7
314;25/08/2023;09:00;INDONESIA;LIGA 1 - ROUND 10;Borneo;Persita;14;20;10;20;0,7;0,5;1,2;1,4;1,2806;0,85;0,9631;2,25
315;25/08/2023;12:00;CROATIA;PRVA NL - ROUND 3;Dugopolje;Croatia Zmijavci;12;20;12;20;0,6;0,6;1,2;0,85;0,9097;1,05;1,0712;1,9
316;25/08/2023;13:30;WORLD;CLUB FRIENDLY;Cayon;Rayo Cantabria;12;20;12;20;0,6;0,6;1,2;0,8;0,7483;0,75;0,6982;1,55
317;25/08/2023;12:00;ARMENIA;PREMIER LEAGUE - ROUND 5;Ararat Yerevan;BKMA;13;20;11;20;0,65;0,55;1,2;1,15;1,1079;1,15;1,2359;2,3
318;25/08/2023;17:30;MOROCCO;BOTOLA PRO - ROUND 1;Maghreb Fez;Moghreb Tetouan;12;20;12;20;0,6;0,6;1,2;0,8;0,8124;0,9;0,8888;1,7
319;25/08/2023;21:30;ARGENTINA;COPA DE LA LIGA PROFESIONAL - ROUND 2;Colon Santa Fe;Gimnasia L.P.;13;20;11;20;0,65;0,55;1,2;0,95;0,8646;0,9;1,044;1,85
320;25/08/2023;12:00;PALESTINE;WEST BANK LEAGUE - ROUND 2;Al Quds;Jabal Al Mukaber;10;20;14;20;0,5;0,7;1,2;0,85;1,0137;1,25;0,9937;2,1
321;25/08/2023;20:00;ARGENTINA;PRIMERA NACIONAL - ROUND 31;Temperley;San Martin S.J.;13;20;11;20;0,65;0,55;1,2;0,9;0,8307;0,8;0,8718;1,7
322;25/08/2023;14:00;WORLD;FRIENDLY INTERNATIONAL;SD Tenisca;Atl. Paso;10;20;13;20;0,5;0,65;1,15;0,8;1,0296;1,05;1,0712;1,85
323;25/08/2023;20:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 8;Fundacion AIFI;Atletico La Cruz;7;20;16;20;0,35;0,8;1,15;0,6;1,0677;0,9;0,5385;1,5
324;25/08/2023;14:00;WORLD;CLUB FRIENDLY;Durango;Gernika;14;20;9;20;0,7;0,45;1,15;1,2;0,9798;0,65;0,8529;1,85
325;25/08/2023;14:30;SPAIN;LALIGA - ROUND 3;Las Palmas;Real Sociedad;10;20;13;20;0,5;0,65;1,15;0,9;1,1358;1,0;1,1402;1,9
326;25/08/2023;15:00;BRAZIL;COPA PAULISTA - ROUND 9;Sao Caetano;Santo Andre;11;20;12;20;0,55;0,6;1,15;0,7;0,781;0,95;0,9734;1,65
327;25/08/2023;13:30;SERBIA;SUPER LIGA - ROUND 5;Radnicki Nis;Radnicki 1923;12;20;11;20;0,6;0,55;1,15;1,1;1,1358;0,9;0,995;2,0
328;25/08/2023;15:30;URUGUAY;PRIMERA DIVISION - CLAUSURA - ROUND 2;Montevideo City;Fenix;13;20;10;20;0,65;0,5;1,15;1,15;1,1522;0,8;0,9798;1,95
329;25/08/2023;19:00;ARGENTINA;COPA DE LA LIGA PROFESIONAL - ROUND 2;Arsenal Sarandi;Argentinos Jrs;14;20;9;20;0,7;0,45;1,15;0,85;0,7263;0,75;1,0428;1,6
330;25/08/2023;20:00;ARGENTINA;PRIMERA C - ROUND 32;San Martin Burzaco;Leandro N. Alem;14;20;9;20;0,7;0,45;1,15;1,15;1,0618;0,75;0,9421;1,9
331;25/08/2023;15:00;GREECE;SUPER LEAGUE - ROUND 2;Panetolikos;Giannina;12;20;11;20;0,6;0,55;1,15;0,95;0,9206;1,05;1,1608;2,0
332;25/08/2023;14:30;SOUTH AFRICA;PREMIER LEAGUE - ROUND 4;Cape Town Spurs;Chippa Utd.;9;20;14;20;0,45;0,7;1,15;0,85;1,1522;1,15;0,9631;2,0
333;25/08/2023;14:00;POLAND;DIVISION 2 - ROUND 6;Skra;Kotwica Kolobrzeg;12;20;11;20;0,6;0,55;1,15;0,8;0,8124;0,9;1,179;1,7
334;25/08/2023;15:00;NETHERLANDS;EERSTE DIVISIE - ROUND 3;Venlo;Jong Utrecht;13;20;10;20;0,65;0,5;1,15;1,15;1,1079;0,8;1,0296;1,95
335;25/08/2023;07:00;SOUTH KOREA;WK LEAGUE WOMEN - ROUND 20;Gyeongju W;Incheon Hyundai Steel W;12;20;10;20;0,6;0,5;1,1;0,9;0,8888;0,75;0,8874;1,65
336;25/08/2023;22:30;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 7;Aguilas;Ind. Medellin;12;20;10;20;0,6;0,5;1,1;1,2;1,2083;0,9;1,044;2,1
337;25/08/2023;22:30;FIJI;PREMIER LEAGUE - ROUND 16;Labasa;Navua;9;20;13;20;0,45;0,65;1,1;0,75;0,9421;1,05;0,9206;1,8
338;25/08/2023;15:00;CROATIA;HNL - ROUND 6;Gorica;Slaven Belupo;10;20;12;20;0,5;0,6;1,1;0,9;1,179;1,45;1,3219;2,35
339;25/08/2023;15:15;BULGARIA;PARVA LIGA - ROUND 7;Hebar;Lok. Plovdiv;9;20;12;20;0,45;0,6;1,05;0,65;0,8529;1,0;0,9487;1,65
340;25/08/2023;23:30;USA;MLS NEXT PRO;Vancouver Whitecaps 2;North Texas;9;20;12;20;0,45;0,6;1,05;1,15;1,4925;1,05;1,1169;2,2
341;25/08/2023;11:00;OMAN;PROFESSIONAL LEAGUE - ROUND 2;Dhofar;Sur Club;10;20;10;20;0,5;0,5;1,0;0,85;1,0137;0,85;1,0618;1,7
342;25/08/2023;14:00;MONTENEGRO;PRVA CRNOGORSKA LIGA - ROUND 6;Mladost DG;Jezero;10;20;9;20;0,5;0,45;0,95;0,75;0,9421;0,5;0,5916;1,25
343;25/08/2023;12:00;SERBIA;SRPSKA LIGA - BELGRADE - ROUND 3;BASK;Jedinstvo Surcin;12;20;6;20;0,6;0,3;0,9;0,9;0,8888;0,5;0,9747;1,4
