Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
165;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Stevenage (Eng);Tottenham U21 (Eng);23;30;1,1333;24;30;1,5667;0,7667;0,8;1,5667
166;29/07/2023;13:00;SWITZERLAND;SUPER LEAGUE - ROUND 2;Lugano;St. Gallen;23;30;1,4333;24;30;1,7667;0,7667;0,8;1,5667
167;29/07/2023;10:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 2;FK Pardubice;Jablonec;24;30;1,2;23;30;1,1667;0,8;0,7667;1,5667
168;29/07/2023;05:30;WORLD;CLUB FRIENDLY;Banik Most - Sous (Cze);Plzen B (Cze);24;30;1,4333;23;30;1,6;0,8;0,7667;1,5667
169;29/07/2023;10:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 2;Zlin;Sparta Prague;23;30;1,2;24;30;1,4;0,7667;0,8;1,5667
170;29/07/2023;09:30;WORLD;WORLD CUP WOMEN - ROUND 2;Panama W;Jamaica W;24;30;1,8333;23;30;2,1667;0,8;0,7667;1,5667
171;29/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Bridlicna;Unicov;24;30;1,5667;23;30;1,5667;0,8;0,7667;1,5667
172;29/07/2023;15:30;SWITZERLAND;SUPER LEAGUE - ROUND 2;Servette;Zurich;23;30;1,5667;24;30;1,5667;0,7667;0,8;1,5667
173;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Braga (Por);Nice (Fra);23;30;1,4333;24;30;1,3667;0,7667;0,8;1,5667
174;29/07/2023;05:15;WORLD;CLUB FRIENDLY;Opava B (Cze);Karvina B (Cze);23;30;1,5;24;30;1,7;0,7667;0,8;1,5667
175;29/07/2023;05:00;WORLD;CLUB FRIENDLY;FC Brasov (Rou);Sepsi Sf. Gheorghe 2 (Rou);26;30;1,7667;21;30;1,2333;0,8667;0,7;1,5667
176;29/07/2023;12:00;CZECH REPUBLIC;DIVISION 2 - ROUND 2;Vlasim;Chrudim;26;30;1,7667;21;30;1,2333;0,8667;0,7;1,5667
177;29/07/2023;05:00;WORLD;CLUB FRIENDLY;Ostrava B (Cze);Gornik Zabrze 2 (Pol);23;30;2,0;24;30;1,6;0,7667;0,8;1,5667
178;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Lokeren-Temse (Bel);Club Brugge KV U23 (Bel);22;30;1,1333;25;30;1,3667;0,7333;0,8333;1,5666
179;29/07/2023;10:30;WORLD;CLUB FRIENDLY;Dergview (Nir);Dungannon (Nir);25;30;1,4;22;30;1,1667;0,8333;0,7333;1,5666
180;29/07/2023;09:00;INDONESIA;LIGA 1 - ROUND 5;FC Bhayangkara;PSM Makassar;25;30;1,4;22;30;1,1;0,8333;0,7333;1,5666
181;29/07/2023;11:00;ICELAND;DIVISION 1 - ROUND 14;Leiknir;Thor Akureyri;25;30;1,7;22;30;1,3333;0,8333;0,7333;1,5666
182;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Ebbsfleet (Eng);Chelsea U21 (Eng);25;30;1,6;22;30;1,4333;0,8333;0,7333;1,5666
183;29/07/2023;07:00;PHILIPPINES;COPA PAULINO ALCANTARA;Philippine Army;Davao Aguilas;22;30;1,8;25;30;1,4667;0,7333;0,8333;1,5666
184;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Maastricht (Ned);Patro Eisden (Bel);25;30;1,6;22;30;1,0;0,8333;0,7333;1,5666
185;29/07/2023;02:00;AUSTRALIA;NPL VICTORIA - ROUND 24;Bentleigh Greens;Port Melbourne Sharks;25;30;1,3667;22;30;1,4;0,8333;0,7333;1,5666
186;29/07/2023;05:00;INDONESIA;LIGA 1 - ROUND 5;Bali United;Dewa United;22;30;1,5333;25;30;1,4333;0,7333;0,8333;1,5666
187;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Slough (Eng);Bracknell (Eng);22;30;1,2667;25;30;1,4;0,7333;0,8333;1,5666
188;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Charlton (Eng);Aberdeen (Sco);25;30;1,5667;22;30;1,3333;0,8333;0,7333;1,5666
189;29/07/2023;07:00;JAPAN;J2 LEAGUE - ROUND 28;Vegalta Sendai;Fujieda MYFC;22;30;1,2333;25;30;1,6333;0,7333;0,8333;1,5666
190;29/07/2023;10:30;NORWAY;ELITESERIEN - ROUND 16;Valerenga;Sandefjord;25;30;1,5333;22;30;1,6;0,8333;0,7333;1,5666
191;29/07/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 17;Hacken;Elfsborg;25;30;1,6667;22;30;1,1333;0,8333;0,7333;1,5666
192;29/07/2023;05:15;WORLD;CLUB FRIENDLY;Kolin (Cze);Dukla Prague B (Cze);25;30;1,7;22;30;1,6667;0,8333;0,7333;1,5666
193;29/07/2023;05:00;WORLD;CLUB FRIENDLY;Baia Mare (Rou);Minerul Ocna Dej (Rou);23;30;1,2;23;29;1,4138;0,7667;0,7931;1,5598
194;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Petegem (Bel);Deinze (Bel);22;28;1,4286;23;30;1,1333;0,7857;0,7667;1,5524
195;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Corinthian (Eng);Hullbridge (Eng);9;13;1,3077;6;7;1,7143;0,6923;0,8571;1,5494
196;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Loughborough Dyn. (Eng);Chesterfield (Eng);18;23;1,3913;23;30;1,3333;0,7826;0,7667;1,5493
197;29/07/2023;08:00;WORLD;CLUB FRIENDLY;Bronshoj (Den);Karlslunde (Den);23;30;1,3333;23;30;1,3667;0,7667;0,7667;1,5334
198;29/07/2023;06:15;AUSTRALIA;NPL VICTORIA - ROUND 24;Dandenong Thunder;Green Gully;23;30;1,5;23;30;1,5667;0,7667;0,7667;1,5334
199;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Partick Thistle;Spartans;23;30;1,1667;23;30;1,3333;0,7667;0,7667;1,5334
200;29/07/2023;08:00;WORLD;CLUB FRIENDLY;Willem II (Ned);Sparta Rotterdam (Ned);26;30;1,6;20;30;1,2333;0,8667;0,6667;1,5334
201;29/07/2023;15:30;SLOVAKIA;NIKE LIGA - ROUND 1;Kosice;Slovan Bratislava;23;30;1,2333;23;30;1,3333;0,7667;0,7667;1,5334
202;29/07/2023;08:30;WORLD;CLUB FRIENDLY;Telstar (Ned);HFC (Ned);20;30;1,0667;26;30;1,3333;0,6667;0,8667;1,5334
203;29/07/2023;12:00;CZECH REPUBLIC;DIVISION 2 - ROUND 2;Kromeriz;Prostejov;26;30;1,5667;20;30;1,1333;0,8667;0,6667;1,5334
204;29/07/2023;06:30;MYANMAR;NATIONAL LEAGUE - ROUND 14;Dagon;Yadanarbon;23;30;1,6667;23;30;1,4;0,7667;0,7667;1,5334
205;29/07/2023;21:00;NICARAGUA;LIGA PRIMERA - APERTURA - ROUND 1;Diriangen;Masachapa;23;30;1,2667;23;30;1,5333;0,7667;0,7667;1,5334
206;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Bristol Rovers (Eng);Chesterfield (Eng);23;30;1,4;23;30;1,3333;0,7667;0,7667;1,5334
207;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Duisburg (Ger);Graafschap (Ned);23;30;1,5333;23;30;1,5;0,7667;0,7667;1,5334
208;29/07/2023;08:00;SWEDEN;SUPERETTAN - ROUND 16;Ostersund;Sundsvall;20;30;1,0333;26;30;1,6667;0,6667;0,8667;1,5334
209;29/07/2023;01:30;AUSTRALIA;NPL SOUTH AUSTRALIAN - ROUND 21;NE Metrostars;Sturt Lions;23;30;1,5667;23;30;1,2333;0,7667;0,7667;1,5334
210;29/07/2023;12:00;SLOVAKIA;2. LIGA - ROUND 1;Povazska Bystrica;Samorin;23;30;1,5;23;30;1,4333;0,7667;0,7667;1,5334
211;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Wycombe (Eng);Cardiff (Wal);27;30;1,1333;19;30;1,3;0,9;0,6333;1,5333
212;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Annan;Raith;24;30;1,4;22;30;1,2333;0,8;0,7333;1,5333
213;29/07/2023;15:15;HUNGARY;OTP BANK LIGA - ROUND 1;Ujpest;MOL Fehervar;24;30;1,2333;22;30;1,2333;0,8;0,7333;1,5333
214;29/07/2023;21:00;BOLIVIA;DIVISION PROFESIONAL - ROUND 21;Oriente Petrolero;Bolivar;22;30;1,1667;24;30;1,4333;0,7333;0,8;1,5333
215;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Gosport (Eng);Hartley Wintney (Eng);25;30;1,6;21;30;1,4333;0,8333;0,7;1,5333
216;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Pau FC (Fra);Bergerac (Fra);24;30;1,1667;22;30;1,2333;0,8;0,7333;1,5333
217;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Ayr;Alloa;24;30;1,1667;22;30;1,2667;0,8;0,7333;1,5333
218;29/07/2023;12:00;WORLD;CLUB FRIENDLY;Kaerjeng (Lux);Rumelange (Lux);24;30;1,6333;22;30;1,7;0,8;0,7333;1,5333
219;29/07/2023;15:30;GERMANY;2. BUNDESLIGA - ROUND 1;Dusseldorf;Hertha Berlin;24;30;1,6;22;30;1,7667;0,8;0,7333;1,5333
220;29/07/2023;12:00;SLOVAKIA;2. LIGA - ROUND 1;Puchov;Myjava;24;30;1,4;22;30;1,9;0,8;0,7333;1,5333
221;29/07/2023;06:00;WORLD;CLUB FRIENDLY;Seraing (Bel);RFC Liege (Bel);25;30;1,5333;21;30;1,4667;0,8333;0,7;1,5333
222;29/07/2023;23:30;USA;USL CHAMPIONSHIP;Las Vegas Lights;Sacramento Republic;22;30;1,4667;24;30;1,4667;0,7333;0,8;1,5333
223;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Bangor FC (Nir);Linfield (Nir);27;30;1,7667;19;30;0,9667;0,9;0,6333;1,5333
224;29/07/2023;21:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 2;Alajuelense;Liberia;21;30;1,4;25;30;1,4667;0,7;0,8333;1,5333
225;29/07/2023;09:00;WORLD;CLUB FRIENDLY;FC Koln (Ger);Aue (Ger);22;30;1,5333;24;30;1,3667;0,7333;0,8;1,5333
226;29/07/2023;13:00;NORWAY;ELITESERIEN - ROUND 16;Stabaek;Molde;22;30;1,3667;24;30;1,6667;0,7333;0,8;1,5333
227;29/07/2023;05:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Frenstat p. R.;Vitkovice;24;30;1,8;22;30;1,7;0,8;0,7333;1,5333
228;29/07/2023;12:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 17;Kaisar Kyzylorda;Kairat Almaty;22;30;1,3333;24;30;1,4;0,7333;0,8;1,5333
229;29/07/2023;11:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Nespeky;FK Komarov;24;30;1,3;22;30;1,3;0,8;0,7333;1,5333
230;29/07/2023;10:30;WORLD;CLUB FRIENDLY;Newtown (Wal);Nantwich (Eng);24;30;1,8333;22;30;1,1333;0,8;0,7333;1,5333
231;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Ballinamallard (Nir);Dungannon (Nir);24;30;1,2667;22;30;1,1667;0,8;0,7333;1,5333
232;29/07/2023;13:00;BELARUS;BELARUSIAN CUP - 1/8-FINALS;Shakhtyor Soligorsk;Dynamo Brest;25;30;1,5667;21;30;1,5333;0,8333;0,7;1,5333
233;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Portadown (Nir);Glentoran (Nir);24;30;1,3667;22;30;1,5333;0,8;0,7333;1,5333
234;29/07/2023;11:00;ICELAND;DIVISION 1 - ROUND 14;Vestri;Grotta;22;30;1,2;24;30;1,4;0,7333;0,8;1,5333
235;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Folkestone (Eng);Hythe (Eng);26;30;1,5;19;29;1,5517;0,8667;0,6552;1,5219
236;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Bishop's Stortford (Eng);Sittingbourne (Eng);24;30;1,1333;20;28;1,25;0,8;0,7143;1,5143
237;29/07/2023;13:00;SLOVAKIA;NIKE LIGA - ROUND 1;Skalica;Z. Moravce-Vrable;22;30;1,1667;23;30;1,0333;0,7333;0,7667;1,5
238;29/07/2023;13:00;SLOVENIA;2. SNL - ROUND 1;Bilje;Ilirija;21;30;1,2;24;30;1,4333;0,7;0,8;1,5
239;29/07/2023;02:15;AUSTRALIA;NPL QUEENSLAND - ROUND 19;Redlands;Sunshine Coast Wanderers;24;30;1,5333;21;30;1,1667;0,8;0,7;1,5
240;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Rennes (Fra);West Ham (Eng);21;30;1,3333;24;30;1,5667;0,7;0,8;1,5
241;29/07/2023;04:45;AUSTRALIA;NPL NSW - ROUND 26;APIA Leichhardt;Blacktown City;23;30;1,3333;22;30;1,2;0,7667;0,7333;1,5
242;29/07/2023;07:30;SOUTH KOREA;K LEAGUE 2 - ROUND 24;Seongnam;Jeonnam;21;30;1,0667;24;30;1,2667;0,7;0,8;1,5
243;29/07/2023;06:00;WORLD;CLUB FRIENDLY;Rebordosa (Por);Dumiense (Por);20;24;1,3333;16;24;1,2083;0,8333;0,6667;1,5
244;29/07/2023;12:00;AUSTRIA;BUNDESLIGA - ROUND 1;Wolfsberger AC;BW Linz;18;30;1,1;27;30;1,7667;0,6;0,9;1,5
245;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Frosinone (Ita);Salernitana (Ita);21;30;1,3333;24;30;1,4333;0,7;0,8;1,5
246;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;St Johnstone;Stirling;24;30;1,3;21;30;1,4667;0,8;0,7;1,5
247;29/07/2023;08:00;WORLD;CLUB FRIENDLY;Ashton Utd (Eng);FC Halifax (Eng);25;30;1,4;20;30;0,8;0,8333;0,6667;1,5
248;29/07/2023;02:00;AUSTRALIA;NPL NSW - ROUND 26;Sydney Olympic;Central Coast U21;22;30;1,3667;23;30;1,2333;0,7333;0,7667;1,5
249;29/07/2023;12:00;ARMENIA;PREMIER LEAGUE - ROUND 1;West Armenia;Shirak Gyumri;24;30;1,6;21;30;1,1667;0,8;0,7;1,5
250;29/07/2023;09:00;BELARUS;BELARUSIAN CUP - 1/8-FINALS;Isloch;Arsenal Dzyarzhynsk;22;30;1,1667;23;30;1,7;0,7333;0,7667;1,5
251;29/07/2023;08:00;WORLD;CLUB FRIENDLY;Stuttgart II (Ger);St. Gallen II (Sui);19;30;1,1667;26;30;2,0;0,6333;0,8667;1,5
252;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Freiburg (Ger);Strasbourg (Fra);19;30;1,4;26;30;1,7667;0,6333;0,8667;1,5
253;29/07/2023;01:30;AUSTRALIA;NPL NORTHERN NSW - ROUND 13;Adamstown Rosebud;Cooks Hill United;24;30;1,8;21;30;1,6;0,8;0,7;1,5
254;29/07/2023;05:00;WORLD;CLUB FRIENDLY;Unirea Bascov (Rou);FC Arges (Rou);23;30;1,6667;22;30;1,2667;0,7667;0,7333;1,5
255;29/07/2023;12:00;AUSTRIA;BUNDESLIGA - ROUND 1;Tirol;A. Klagenfurt;22;30;1,6;23;30;1,8333;0,7333;0,7667;1,5
256;29/07/2023;02:00;AUSTRALIA;NPL ACT - ROUND 16;Canberra Olympic;O'Connor Knights;24;30;1,7333;21;30;1,5;0,8;0,7;1,5
257;29/07/2023;12:00;WORLD;CLUB FRIENDLY;Giana Erminio (Ita);Novara (Ita);23;30;1,5;22;30;1,1667;0,7667;0,7333;1,5
258;29/07/2023;12:00;WORLD;CLUB FRIENDLY;Arezzo (Ita);Trastevere Calcio (Ita);25;30;1,5;20;30;0,8667;0,8333;0,6667;1,5
259;29/07/2023;13:00;SWITZERLAND;SUPER LEAGUE - ROUND 2;Lausanne;Grasshoppers;22;30;1,3333;23;30;1,4333;0,7333;0,7667;1,5
260;29/07/2023;05:15;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Petrin Plzen;Hvezda Cheb;23;30;1,7333;22;30;1,7667;0,7667;0,7333;1,5
261;29/07/2023;10:30;WORLD;CLUB FRIENDLY;Katwijk (Ned);Telstar (Ned);25;30;1,7333;20;30;1,0667;0,8333;0,6667;1,5
262;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Sutton (Eng);Aldershot (Eng);21;30;1,1667;24;30;1,2;0,7;0,8;1,5
263;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Freiburg (Ger);Strasbourg (Fra);19;30;1,4;26;30;1,7667;0,6333;0,8667;1,5
264;29/07/2023;15:15;ICELAND;BESTA DEILD KARLA - ROUND 14;Breidablik;Stjarnan;25;30;1,7;20;30;1,1333;0,8333;0,6667;1,5
265;29/07/2023;13:00;GEORGIA;GEORGIAN CUP - 1/8-FINALS;Loco. Tbilisi;Dinamo Tbilisi;24;30;1,5;21;30;1,4333;0,8;0,7;1,5
266;29/07/2023;11:00;ICELAND;DIVISION 2 - ROUND 14;KV Reykjavik;Fjardabyggd/Leiknir;22;30;1,5667;23;30;1,6667;0,7333;0,7667;1,5
267;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Sheffield FC (Eng);Matlock (Eng);22;30;1,3;23;30;1,4667;0,7333;0,7667;1,5
268;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Carlisle (Eng);Dundee Utd (Sco);21;30;1,1333;24;30;1,1;0,7;0,8;1,5
269;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Bashley (Eng);Eastleigh (Eng);25;30;1,7333;20;30;1,1667;0,8333;0,6667;1,5
270;29/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Chomutov;Aritma Prague;22;30;1,1333;23;30;1,5333;0,7333;0,7667;1,5
271;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Ashington (Eng);Workington (Eng);11;15;1,4667;23;30;1,4667;0,7333;0,7667;1,5
272;29/07/2023;10:00;FINLAND;KANSALLINEN LIIGA WOMEN;PK-35 Helsinki W;Honka W;22;30;1,5667;23;30;1,3;0,7333;0,7667;1,5
273;29/07/2023;07:00;JAPAN;J2 LEAGUE - ROUND 28;V-Varen Nagasaki;Kumamoto;22;30;1,1667;23;30;1,1333;0,7333;0,7667;1,5
274;29/07/2023;12:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 17;Aksu;Shakhter Karagandy;22;30;1,3667;23;30;1,4333;0,7333;0,7667;1,5
275;29/07/2023;10:00;LATVIA;OPTIBET VIRSLIGA - ROUND 24;RFS;Tukums 2000;21;30;1,1333;24;30;1,6333;0,7;0,8;1,5
276;29/07/2023;08:00;GERMANY;2. BUNDESLIGA - ROUND 1;VfL Osnabruck;Karlsruher SC;23;30;1,4667;22;30;1,7;0,7667;0,7333;1,5
277;29/07/2023;20:00;NICARAGUA;LIGA PRIMERA - APERTURA - ROUND 1;Managua FC;Ocotal;21;30;1,2667;24;30;1,5667;0,7;0,8;1,5
278;29/07/2023;13:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 16;TB Tvoroyri;IF Fuglafjordur;21;30;1,5667;24;30;1,6333;0,7;0,8;1,5
279;29/07/2023;07:30;PHILIPPINES;COPA PAULINO ALCANTARA;FEU Tamaraws;Inter Manila;1;1;2,0;1;2;2,0;1,0;0,5;1,5
280;29/07/2023;08:35;CHINA;SUPER LEAGUE - ROUND 19;Tianjin Jinmen Tiger;Changchun Yatai;19;30;1,2667;26;30;1,5667;0,6333;0,8667;1,5
281;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Hendon (Eng);St. Ives (Eng);21;30;1,3667;24;30;1,5;0,7;0,8;1,5
282;29/07/2023;18:30;BOLIVIA;DIVISION PROFESIONAL - ROUND 21;The Strongest;Palmaflor;24;30;1,2;21;30;1,0;0,8;0,7;1,5
283;29/07/2023;07:00;WORLD;CLUB FRIENDLY;Elana Torun (Pol);Wikielec (Pol);22;26;1,3846;19;30;1,1;0,8462;0,6333;1,4795
284;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Portadown (Nir);Loughgall (Nir);24;30;1,3667;20;30;1,0333;0,8;0,6667;1,4667
285;29/07/2023;21:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;Austin FC;Juarez;20;30;1,1;24;30;1,1667;0,6667;0,8;1,4667
286;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Sochaux (Fra);Louhans Cuiseaux (Fra);20;30;1,2333;24;30;1,5;0,6667;0,8;1,4667
287;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Havant & W (Eng);Woking (Eng);23;30;1,2667;21;30;1,0667;0,7667;0,7;1,4667
288;29/07/2023;17:30;PARAGUAY;PRIMERA DIVISION - CLAUSURA - ROUND 4;Sportivo Trinidense;Olimpia Asuncion;20;30;1,0333;24;30;1,3667;0,6667;0,8;1,4667
289;29/07/2023;12:30;WORLD;CLUB FRIENDLY;Buducnost Popovac (Srb);Radnicki Pirot (Srb);16;24;1,3333;24;30;1,5;0,6667;0,8;1,4667
290;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Bromley (Eng);Crawley (Eng);24;30;1,3;20;30;1,2;0,8;0,6667;1,4667
291;29/07/2023;15:15;BULGARIA;PARVA LIGA - ROUND 3;Pirin Blagoevgrad;Botev Plovdiv;23;30;1,3;21;30;1,3;0,7667;0,7;1,4667
292;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Grodzisk M. (Pol);Chelmianka Chelm (Pol);23;30;1,2333;21;30;1,2333;0,7667;0,7;1,4667
293;29/07/2023;10:30;WALES;CYMRU SOUTH - ROUND 1;Caerau Ely;Abergavenny Town;24;30;1,4333;20;30;1,4;0,8;0,6667;1,4667
294;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Bolton (Eng);West Brom (Eng);20;30;1,0;24;30;1,3667;0,6667;0,8;1,4667
295;29/07/2023;12:00;WORLD;CLUB FRIENDLY;Reggiana (Ita);Sestri Levante (Ita);21;30;1,3333;23;30;1,3667;0,7;0,7667;1,4667
296;29/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Bilovec;FK Frydek-Mistek;23;30;1,8333;21;30;1,2;0,7667;0,7;1,4667
297;29/07/2023;15:00;MEXICO;LIGA MX WOMEN - APERTURA - ROUND 3;Cruz Azul W;U.N.A.M.- Pumas W;21;30;1,0667;23;30;1,8;0,7;0,7667;1,4667
298;29/07/2023;10:30;WORLD;CLUB FRIENDLY;FC Volendam (Ned);Lamia (Gre);23;30;1,4667;21;30;1,4667;0,7667;0,7;1,4667
299;29/07/2023;16:30;CHILE;SEGUNDA DIVISION - ROUND 17;Valdivia;Linares Unido;21;30;1,1;23;30;1,2667;0,7;0,7667;1,4667
300;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Swindon (Eng);Plymouth (Eng);23;30;1,3333;21;30;1,2333;0,7667;0,7;1,4667
301;29/07/2023;10:00;WORLD;CLUB FRIENDLY;SV Wildon (Aut);Mooskirchen (Aut);26;30;2,1667;3;5;1,2;0,8667;0,6;1,4667
302;29/07/2023;08:00;WORLD;CLUB FRIENDLY;Viborg (Den);Thisted FC (Den);23;30;1,4;21;30;1,0333;0,7667;0,7;1,4667
303;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Livingston;Clyde;24;30;1,4;20;30;1,2333;0,8;0,6667;1,4667
304;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Morton;Edinburgh City;23;30;1,3;21;30;1,3;0,7667;0,7;1,4667
305;29/07/2023;10:00;SWEDEN;SUPERETTAN - ROUND 16;Orgryte;Brage;21;30;1,1667;23;30;1,3333;0,7;0,7667;1,4667
306;29/07/2023;04:30;WORLD;CLUB FRIENDLY;Granada CF (Esp);Ceuta (Esp);21;30;1,1667;23;30;1,2667;0,7;0,7667;1,4667
307;29/07/2023;10:30;WALES;CYMRU NORTH - ROUND 1;Flint;Denbigh;20;30;1,2667;24;30;1,5;0,6667;0,8;1,4667
308;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Curzon Ashton (Eng);FC Halifax (Eng);24;30;1,5333;20;30;0,8;0,8;0,6667;1,4667
309;29/07/2023;07:00;WORLD;CLUB FRIENDLY;Kawasaki Frontale (Jpn);Bayern Munich (Ger);20;30;1,2;24;30;1,5;0,6667;0,8;1,4667
310;29/07/2023;13:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Vsetin;Valasske Mezirici;20;30;1,1;24;30;1,5333;0,6667;0,8;1,4667
311;29/07/2023;07:00;JAPAN;J2 LEAGUE - ROUND 28;Oita Trinita;Montedio Yamagata;21;30;1,0333;23;30;1,1333;0,7;0,7667;1,4667
312;29/07/2023;06:00;AUSTRALIA;NPL NSW - ROUND 26;St. George City;Mount Druitt Rangers;21;30;1,5667;23;30;1,4;0,7;0,7667;1,4667
313;29/07/2023;20:30;USA;USL CHAMPIONSHIP;Loudoun;Miami FC;25;30;1,5667;19;30;1,1667;0,8333;0,6333;1,4666
314;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Norwich (Eng);Olympiacos Piraeus (Gre);22;30;1,5;22;30;1,2;0,7333;0,7333;1,4666
315;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Nuneaton (Eng);FC United (Eng);22;30;1,2333;22;30;1,5;0,7333;0,7333;1,4666
316;29/07/2023;10:00;POLAND;EKSTRAKLASA - ROUND 2;Warta Poznan;Gornik Zabrze;22;30;1,3;22;30;1,2333;0,7333;0,7333;1,4666
317;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Rochdale (Eng);Bradford City (Eng);22;30;1,2667;22;30;1,1;0,7333;0,7333;1,4666
318;29/07/2023;07:00;WORLD;CLUB FRIENDLY;Antalyaspor (Tur);Sivasspor (Tur);19;30;1,1333;25;30;1,3667;0,6333;0,8333;1,4666
319;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Albion Rovers;Kilmarnock;19;30;1,0333;25;30;1,3667;0,6333;0,8333;1,4666
320;29/07/2023;21:00;BRAZIL;SERIE A - ROUND 17;Atletico-MG;Flamengo RJ;19;30;0,9333;25;30;1,4333;0,6333;0,8333;1,4666
321;29/07/2023;10:30;WORLD;CLUB FRIENDLY;Ulm (Ger);FSV Frankfurt (Ger);19;30;1,1667;25;30;1,4333;0,6333;0,8333;1,4666
322;29/07/2023;09:00;WORLD;CLUB FRIENDLY;G.A. Eagles (Ned);Dortmund II (Ger);25;30;1,4;19;30;1,1667;0,8333;0,6333;1,4666
323;29/07/2023;13:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 2;Ostrava;Slovacko;22;30;1,1;22;30;1,0333;0,7333;0,7333;1,4666
324;29/07/2023;10:00;WORLD;CLUB FRIENDLY;B. Monchengladbach (Ger);Munich 1860 (Ger);22;30;1,4333;22;30;1,3333;0,7333;0,7333;1,4666
325;29/07/2023;09:30;GEORGIA;GEORGIAN CUP - 1/8-FINALS;Betlemi Keda;Poti;7;9;1,4444;20;30;0,9333;0,7778;0,6667;1,4445
326;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Dinamo Pancevo (Srb);Zvezdara (Srb);24;29;1,5517;17;28;1,1786;0,8276;0,6071;1,4347
327;29/07/2023;22:30;PANAMA;LPF - CLAUSURA - ROUND 2;Tauro;Potros del Este;20;30;1,0667;23;30;1,3;0,6667;0,7667;1,4334
328;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Viktoria Koln (Ger);Almere City (Ned);23;30;1,4667;20;30;1,1;0,7667;0,6667;1,4334
329;29/07/2023;05:00;WORLD;CLUB FRIENDLY;Skierniewice (Pol);Blonianka Blonie (Pol);20;30;1,2667;23;30;1,3;0,6667;0,7667;1,4334
