Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
300;28/05/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 10;Piton;SC Chaudron;4;7;0,5714;1;1;1,0;0,5714;1,0;1,5714;0,5714
301;28/05/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 10;Saint-Denis;Tamponnaise;8;14;1,6429;1;5;0,2;0,5714;0,2;0,7714;0,1143
302;28/05/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 10;Sainte-Marienne;Saint-Pauloise;3;7;0,5714;6;12;0,6667;0,4286;0,5;0,9286;0,2143
303;28/05/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 10;Trois Bassins;Sainte-Suzanne;0;6;0,0;1;3;0,3333;0,0;0,3333;0,3333;0,0
304;28/05/2023;15:00;ROMANIA;LIGA 1 - CHAMPIONSHIP GROUP - ROUND 10;CFR Cluj;Farul Constanta;26;43;1,0233;33;43;1,3023;0,6047;0,7674;1,3721;0,464
305;28/05/2023;15:00;ROMANIA;LIGA 1 - CHAMPIONSHIP GROUP - ROUND 10;Univ. Craiova;Sepsi Sf. Gheorghe;24;43;0,8837;33;43;1,3023;0,5581;0,7674;1,3255;0,4283
306;28/05/2023;08:00;ROMANIA;LIGA 1 - RELEGATION - FINAL;Gloria Buzau;UTA Arad;32;43;1,2791;33;43;1,2558;0,7442;0,7674;1,5116;0,5711
307;28/05/2023;05:00;ROMANIA;LIGA 1 WOMEN - RELEGATION GROUP - ROUND 10;Universitatea Galati W;CSM Alexandria W;34;41;2,4146;38;41;2,3659;0,8293;0,9268;1,7561;0,7686
308;28/05/2023;08:00;ROMANIA;LIGA 1 WOMEN - RELEGATION GROUP - ROUND 10;Targu Mures W;Piros Security W;35;42;2,119;35;43;2,2326;0,8333;0,814;1,6473;0,6783
309;28/05/2023;05:00;ROMANIA;LIGA 1 WOMEN - CHAMPIONSHIP GROUP - ROUND 10;Banat W;Csikszereda M. Ciuc W;35;42;2,3095;20;24;1,7917;0,8333;0,8333;1,6666;0,6944
310;28/05/2023;07:00;ROMANIA;LIGA 1 WOMEN - CHAMPIONSHIP GROUP - ROUND 10;Politehnica Timisoara W;Ol. Cluj W;36;39;2,359;35;41;2,8537;0,9231;0,8537;1,7768;0,7881
311;28/05/2023;08:00;RUSSIA;PREMIER LEAGUE - ROUND 29;Spartak Moscow;Nizhny Novgorod;33;43;1,3953;27;42;0,9762;0,7674;0,6429;1,4103;0,4934
312;28/05/2023;10:30;RUSSIA;PREMIER LEAGUE - ROUND 29;Dynamo Moscow;Lokomotiv Moscow;30;42;1,5;34;43;1,3488;0,7143;0,7907;1,505;0,5648
313;28/05/2023;10:30;RUSSIA;PREMIER LEAGUE - ROUND 29;Fakel Voronezh;Krylya Sovetov;31;42;1,2857;26;43;1,0698;0,7381;0,6047;1,3428;0,4463
314;28/05/2023;13:00;RUSSIA;PREMIER LEAGUE - ROUND 29;FK Rostov;Akhmat Grozny;30;43;1,186;36;43;1,4884;0,6977;0,8372;1,5349;0,5841
315;28/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 30;Bugesera FC;AS Kigali;25;42;0,9286;25;42;0,881;0,5952;0,5952;1,1904;0,3543
316;28/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 30;Etincelles;Rwamagana City;35;43;1,2791;19;31;1,0645;0,814;0,6129;1,4269;0,4989
317;28/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 30;Gorilla;APR;29;43;1,093;29;41;1,3415;0,6744;0,7073;1,3817;0,477
318;28/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 30;Kiyovu;Rutsiro;26;43;1,0233;27;43;0,9767;0,6047;0,6279;1,2326;0,3797
319;28/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 30;Police;Marines;35;43;1,2791;31;42;1,4048;0,814;0,7381;1,5521;0,6008
320;28/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 30;Sunrise;Rayon Sport;27;41;1,0244;35;43;1,2558;0,6585;0,814;1,4725;0,536
321;28/05/2023;11:00;SCOTLAND;PREMIERSHIP - RELEGATION GROUP - ROUND 38;Kilmarnock;Ross County;34;43;1,3953;26;43;0,907;0,7907;0,6047;1,3954;0,4781
322;28/05/2023;11:00;SCOTLAND;PREMIERSHIP - RELEGATION GROUP - ROUND 38;Motherwell;Dundee Utd;34;43;1,1395;35;43;1,3256;0,7907;0,814;1,6047;0,6436
323;28/05/2023;11:00;SCOTLAND;PREMIERSHIP - RELEGATION GROUP - ROUND 38;St Johnstone;Livingston;35;43;1,186;33;43;1,3721;0,814;0,7674;1,5814;0,6247
324;28/05/2023;09:30;SCOTLAND;SCOTTISH CUP WOMEN - FINAL;Celtic W;Rangers W;36;43;1,8837;31;43;1,7674;0,8372;0,7209;1,5581;0,6035
325;28/05/2023;12:00;SERBIA;SUPER LIGA - CHAMPIONSHIP GROUP - ROUND 37;Cukaricki;Radnicki 1923;33;43;1,3953;26;43;1,0;0,7674;0,6047;1,3721;0,464
326;28/05/2023;12:00;SERBIA;SUPER LIGA - CHAMPIONSHIP GROUP - ROUND 37;TSC;Vojvodina;31;43;1,2791;29;43;1,0698;0,7209;0,6744;1,3953;0,4862
327;28/05/2023;14:00;SERBIA;SUPER LIGA - CHAMPIONSHIP GROUP - ROUND 37;Crvena zvezda;Novi Pazar;37;43;1,4884;26;43;1,0;0,8605;0,6047;1,4652;0,5203
328;28/05/2023;12:30;SERBIA;PRVA LIGA - RELEGATION GROUP - ROUND 37;Trayal Krusevac;Rad Beograd;28;43;0,9302;23;42;0,9762;0,6512;0,5476;1,1988;0,3566
329;28/05/2023;12:30;SERBIA;PRVA LIGA - RELEGATION GROUP - ROUND 37;Vrsac;Metalac;24;43;1,1628;29;43;0,9767;0,5581;0,6744;1,2325;0,3764
330;28/05/2023;14:00;SERBIA;PRVA LIGA - RELEGATION GROUP - ROUND 37;Loznica;Zlatibor Cajetina;22;42;0,9762;30;43;1,1163;0,5238;0,6977;1,2215;0,3655
331;28/05/2023;12:30;SERBIA;PRVA LIGA - CHAMPIONSHIP GROUP - ROUND 37;IMT Novi Beograd;RFK Novi Sad;27;43;1,0;31;41;1,0;0,6279;0,7561;1,384;0,4748
332;28/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 28;Kamboi Eagles;East End Tigers;4;14;0,7143;3;10;0,6;0,2857;0,3;0,5857;0,0857
333;28/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 28;Mighty Blackpool;Luawa;2;10;0,6;1;12;0,1667;0,2;0,0833;0,2833;0,0167
334;28/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 28;SLIFA;Ports Authority;4;12;0,75;4;13;0,3846;0,3333;0,3077;0,641;0,1026
335;28/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 28;Wusum Stars;Diamond Stars;7;9;1,2222;6;12;1,1667;0,7778;0,5;1,2778;0,3889
336;28/05/2023;07:00;SINGAPORE;PREMIER LEAGUE;DPMM;Tampines;34;43;1,3953;39;43;2,0233;0,7907;0,907;1,6977;0,7172
337;28/05/2023;07:00;SINGAPORE;PREMIER LEAGUE;Tanjong Pagar;Hougang;39;43;2,2093;37;43;2,093;0,907;0,8605;1,7675;0,7805
338;28/05/2023;12:30;SLOVENIA;PRVA LIGA - RELEGATION - FINAL;ND Gorica;Aluminij;31;43;1,3023;30;43;1,3953;0,7209;0,6977;1,4186;0,503
339;28/05/2023;10:00;SOUTH AFRICA;MOTSEPE FOUNDATION CHAMPIONSHIP - PROMOTION GROUP;Casric Stars;Cape Town Spurs;27;33;1,303;26;43;0,9767;0,8182;0,6047;1,4229;0,4948
340;28/05/2023;04:30;SOUTH KOREA;K LEAGUE 1 - ROUND 15;Seoul;Gangwon;27;43;0,9767;28;43;0,9302;0,6279;0,6512;1,2791;0,4089
341;28/05/2023;06:00;SOUTH KOREA;K LEAGUE 1 - ROUND 15;Suwon FC;Gwangju FC;33;43;1,2093;26;43;0,907;0,7674;0,6047;1,3721;0,464
342;28/05/2023;07:00;SOUTH KOREA;K LEAGUE 1 - ROUND 15;Ulsan Hyundai;Daejeon;28;43;1,0465;34;43;1,4419;0,6512;0,7907;1,4419;0,5149
343;28/05/2023;04:00;SOUTH KOREA;K LEAGUE 2 - ROUND 15;Busan;Asan;25;43;0,9767;29;43;0,907;0,5814;0,6744;1,2558;0,3921
344;28/05/2023;06:30;SOUTH KOREA;K LEAGUE 2 - ROUND 15;Ansan Greeners;Seoul E.;28;43;1,0698;29;43;1,093;0,6512;0,6744;1,3256;0,4392
345;28/05/2023;11:15;SPAIN;LALIGA2 - ROUND 42;Gijon;Ponferradina;29;43;1,1628;26;43;0,9535;0,6744;0,6047;1,2791;0,4078
346;28/05/2023;11:15;SPAIN;LALIGA2 - ROUND 42;Racing Santander;FC Cartagena SAD;24;43;0,8605;21;43;0,8372;0,5581;0,4884;1,0465;0,2726
347;28/05/2023;07:00;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - SEMI-FINALS;Atl. Madrid B;Espanyol B;29;43;1,186;27;43;1,093;0,6744;0,6279;1,3023;0,4235
348;28/05/2023;07:00;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - SEMI-FINALS;Pena Deportiva;UCAM Murcia;19;43;0,6512;25;43;0,8605;0,4419;0,5814;1,0233;0,2569
349;28/05/2023;07:00;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - SEMI-FINALS;Valladolid Promesas;Sanluqueno;28;43;1,3488;31;43;1,0465;0,6512;0,7209;1,3721;0,4695
350;28/05/2023;12:00;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - SEMI-FINALS;Alaves B;Zamora;29;41;1,1463;27;43;0,907;0,7073;0,6279;1,3352;0,4441
351;28/05/2023;13:00;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - SEMI-FINALS;Granada CF B;Utebo FC;34;43;1,1628;29;43;0,9767;0,7907;0,6744;1,4651;0,5332
352;28/05/2023;15:00;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - SEMI-FINALS;Recreativo Huelva;Gimnastica Segoviana;29;43;0,8837;28;43;1,2791;0,6744;0,6512;1,3256;0,4392
353;28/05/2023;07:00;SPAIN;TERCERA RFEF - PROMOTION PLAY OFFS - FINAL;El Palo;Subiza;20;40;0,725;22;31;1,1935;0,5;0,7097;1,2097;0,3548
354;28/05/2023;07:00;SPAIN;TERCERA RFEF - PROMOTION PLAY OFFS - FINAL;Leioa;San Fernando;26;39;1,1538;24;40;0,925;0,6667;0,6;1,2667;0,4
355;28/05/2023;12:00;SPAIN;TERCERA RFEF - PROMOTION PLAY OFFS - FINAL;La Union;L'Entregu;21;42;0,7143;18;28;0,9643;0,5;0,6429;1,1429;0,3215
356;28/05/2023;13:00;SPAIN;TERCERA RFEF - PROMOTION PLAY OFFS - FINAL;Cordoba B;Getafe B;24;41;1,0244;26;40;1,125;0,5854;0,65;1,2354;0,3805
357;28/05/2023;13:00;SPAIN;TERCERA RFEF - PROMOTION PLAY OFFS - FINAL;Sant Andreu;Salamanca;25;37;1,1622;31;41;1,0976;0,6757;0,7561;1,4318;0,5109
358;28/05/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 10;Djurgarden;AIK;35;43;1,3256;29;43;1,0698;0,814;0,6744;1,4884;0,549
359;28/05/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 10;Kalmar;Norrkoping;30;43;1,0698;38;43;1,186;0,6977;0,8837;1,5814;0,6166
360;28/05/2023;12:30;SWEDEN;ALLSVENSKAN - ROUND 10;Elfsborg;Malmo FF;33;42;1,2857;26;43;1,2326;0,7857;0,6047;1,3904;0,4751
361;28/05/2023;08:00;SWEDEN;SUPERETTAN - ROUND 9;Ostersund;Utsikten;27;43;1,0465;30;41;1,2927;0,6279;0,7317;1,3596;0,4594
362;28/05/2023;10:00;SWEDEN;SUPERETTAN - ROUND 9;Orebro;Helsingborg;27;41;1,0976;31;43;1,0698;0,6585;0,7209;1,3794;0,4747
363;28/05/2023;08:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 10;Norrkoping W;IF Brommapojkarna W;32;43;1,3953;37;43;1,5349;0,7442;0,8605;1,6047;0,6404
364;28/05/2023;10:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 10;Linkoping W;Kalmar W;31;42;1,4286;34;42;1,7857;0,7381;0,8095;1,5476;0,5975
365;28/05/2023;10:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 10;Rosengard W;Orebro W;34;43;1,6977;29;41;1,6341;0,7907;0,7073;1,498;0,5593
366;28/05/2023;10:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 10;Vaxjo DFF W;Uppsala W;32;41;1,5366;37;43;1,7442;0,7805;0,8605;1,641;0,6716
367;28/05/2023;05:00;TAIWAN;PREMIER LEAGUE - ROUND 10;AC Taipei;Hang Yuen;20;26;1,7308;28;43;1,186;0,7692;0,6512;1,4204;0,5009
368;28/05/2023;05:00;TAIWAN;PREMIER LEAGUE - ROUND 10;Taichung;Taipei Deva Dragons;29;43;1,1163;27;43;1,1163;0,6744;0,6279;1,3023;0,4235
369;28/05/2023;05:00;TAIWAN;PREMIER LEAGUE - ROUND 10;Taipower;Ming Chuan University;32;43;1,186;32;43;1,2326;0,7442;0,7442;1,4884;0,5538
370;28/05/2023;05:00;TAIWAN;PREMIER LEAGUE - ROUND 10;Taiwan Steel;Taiwan Shihu;32;43;1,5349;28;43;1,1628;0,7442;0,6512;1,3954;0,4846
371;28/05/2023;09:30;TAJIKISTAN;VYSSHAYA LIGA - ROUND 12;Khatlon;CSKA Pomir Dushanbe;24;43;0,8837;24;41;1,0244;0,5581;0,5854;1,1435;0,3267
372;28/05/2023;09:30;TAJIKISTAN;VYSSHAYA LIGA - ROUND 12;Khujand;Kuktosh;25;41;0,9024;39;42;1,5714;0,6098;0,9286;1,5384;0,5663
373;28/05/2023;11:00;TAJIKISTAN;VYSSHAYA LIGA - ROUND 12;Istiqlol Dushanbe;Ravshan;28;40;1,125;26;42;0,9048;0,7;0,619;1,319;0,4333
374;28/05/2023;08:00;THAILAND;THAI FA CUP - FINAL;Bangkok Utd;Buriram;30;43;1,0465;38;43;1,7442;0,6977;0,8837;1,5814;0,6166
375;28/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 30;Anges de Notse;Entente II;10;21;1,0;11;23;0,8261;0,4762;0,4783;0,9545;0,2278
376;28/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 30;AS Togo-Port;Kakadl;10;21;0,7619;10;21;0,9048;0,4762;0,4762;0,9524;0,2268
377;28/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 30;ASC Kara;Tambo;15;26;0,8462;7;14;0,7857;0,5769;0,5;1,0769;0,2884
378;28/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 30;Dynamic Togolais;Binah;10;23;0,6522;10;27;0,4074;0,4348;0,3704;0,8052;0,161
379;28/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 30;Espoir;Gomido;6;21;0,381;12;22;0,9091;0,2857;0,5455;0,8312;0,1558
380;28/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 30;OTR;Kara;11;23;0,9565;25;34;1,1765;0,4783;0,7353;1,2136;0,3517
381;28/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 30;Sara Sport;Semassi;10;24;0,75;8;22;0,6364;0,4167;0,3636;0,7803;0,1515
382;28/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 30;Unisport;Gbohloe-Su;9;18;0,6667;13;19;0,9474;0,5;0,6842;1,1842;0,3421
383;28/05/2023;17:00;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 18;Police;Sando;21;30;1,4667;20;29;1,3448;0,7;0,6897;1,3897;0,4828
384;28/05/2023;17:00;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 18;Port Of Spain;Cunupia;21;28;1,5714;18;25;1,08;0,75;0,72;1,47;0,54
385;28/05/2023;17:00;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 18;San Juan Jabloteh;Morvant Caledonia Utd;22;31;1,8387;23;32;1,4375;0,7097;0,7188;1,4285;0,5101
386;28/05/2023;17:00;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 18;W Connection;Defence Force;19;30;1,0333;23;31;1,4839;0,6333;0,7419;1,3752;0,4698
387;28/05/2023;19:00;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 18;Point Fortin;Central FC;20;27;1,4074;25;34;1,6765;0,7407;0,7353;1,476;0,5446
388;28/05/2023;12:00;TUNISIA;TUNISIA CUP - FINAL;Olympique Beja;Esperance Tunis;21;43;0,6744;28;43;1,0698;0,4884;0,6512;1,1396;0,318
389;28/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 29;Oleksandriya;FK Zorya Luhansk;31;42;1,3095;30;42;1,3095;0,7381;0,7143;1,4524;0,5272
390;28/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 29;Shakhtar Donetsk;Dnipro-1;33;43;1,4419;30;43;1,4651;0,7674;0,6977;1,4651;0,5354
391;28/05/2023;16:00;USA;MLS;Sporting Kansas City;Portland Timbers;32;43;1,2791;31;43;1,1395;0,7442;0,7209;1,4651;0,5365
392;28/05/2023;21:30;USA;MLS;Nashville SC;Columbus Crew;26;41;1,0;30;41;1,2195;0,6341;0,7317;1,3658;0,464
393;28/05/2023;19:00;USA;USL CHAMPIONSHIP;Loudoun;Pittsburgh;33;43;1,4186;28;42;1,0714;0,7674;0,6667;1,4341;0,5116
394;28/05/2023;18:00;USA;NWSL WOMEN;Washington Spirit W;Gotham W;27;43;1,186;26;43;1,093;0,6279;0,6047;1,2326;0,3797
395;28/05/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 12;Navbahor Namangan;Olympic;24;42;0,9286;28;43;1,0698;0,5714;0,6512;1,2226;0,3721
396;28/05/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 12;Sogdiana;Nasaf Qarshi;27;43;1,1395;27;42;0,881;0,6279;0,6429;1,2708;0,4037
397;28/05/2023;08:00;VIETNAM;V.LEAGUE 1 - ROUND 9;Thanh Hoa;Viettel;28;43;0,9535;23;43;1,093;0,6512;0,5349;1,1861;0,3483
398;28/05/2023;06:00;WORLD;FRIENDLY INTERNATIONAL;Germany U16;France U16;36;40;1,7;33;40;1,275;0,9;0,825;1,725;0,7425
399;28/05/2023;07:00;WORLD;FRIENDLY INTERNATIONAL WOMEN;Finland U16 W;Spain U16 W;10;10;2,1;1;1;2,0;1,0;1,0;2,0;1,0
400;28/05/2023;11:30;WORLD;FRIENDLY INTERNATIONAL WOMEN;Belgium U16 W;Turkey U16 W;2;3;1,3333;1;1;2,0;0,6667;1,0;1,6667;0,6667
401;28/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 11;CAPS Utd;Simba Bhora;25;42;0,9762;5;9;0,6667;0,5952;0,5556;1,1508;0,3307
402;28/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 11;Highlanders;GreenFuel;23;41;0,9024;5;8;0,875;0,561;0,625;1,186;0,3506
403;28/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 11;Ngezi Platinum;Dynamos;25;43;0,9302;17;41;0,6098;0,5814;0,4146;0,996;0,241
404;28/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 11;Triangle;Sheasham;20;35;0,7143;6;9;1,1111;0,5714;0,6667;1,2381;0,381
