Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
160;30/07/2023;10:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 2;Bohemians;Teplice;22;30;1,1333;24;30;1,3;0,7333;0,8;1,5333
161;30/07/2023;13:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 2;Plzen;Hradec Kralove;21;30;1,4;25;30;1,4;0,7;0,8333;1,5333
162;30/07/2023;06:30;WORLD;WORLD CUP WOMEN - ROUND 2;Germany W;Colombia W;22;30;1,3333;24;30;1,2667;0,7333;0,8;1,5333
163;30/07/2023;21:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 2;Grecia;Cartagines;24;30;1,4333;22;30;1,4;0,8;0,7333;1,5333
164;30/07/2023;08:00;WORLD;CLUB FRIENDLY;Manchester City (Eng);Atl. Madrid (Esp);25;30;1,5667;21;30;1,2333;0,8333;0,7;1,5333
165;30/07/2023;14:00;RUSSIA;PREMIER LEAGUE - ROUND 2;Akhmat Grozny;CSKA Moscow;24;30;1,3;22;30;1,3;0,8;0,7333;1,5333
166;30/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Cesky Brod;Slany;21;30;1,1333;25;30;1,7667;0,7;0,8333;1,5333
167;30/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Cechovice;FK Kozlovice;24;30;1,5667;22;30;1,2;0,8;0,7333;1,5333
168;30/07/2023;14:00;ICELAND;BESTA DEILD KARLA - ROUND 17;Vikingur Reykjavik;Vestmannaeyjar;24;30;1,5;22;30;1,4;0,8;0,7333;1,5333
169;30/07/2023;12:00;POLAND;DIVISION 2 - ROUND 2;Zaglebie 2;KKS Kalisz;24;30;1,1333;22;30;1,3333;0,8;0,7333;1,5333
170;30/07/2023;09:00;WORLD;CLUB FRIENDLY;Espelkamp (Ger);Lotte (Ger);5;7;1,5714;24;30;1,6;0,7143;0,8;1,5143
171;30/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Pelhrimov;Havlickuv Brod;23;30;1,6;22;30;1,4667;0,7667;0,7333;1,5
172;30/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Modlany;Steti;23;30;1,3667;22;30;1,8667;0,7667;0,7333;1,5
173;30/07/2023;12:00;AUSTRIA;BUNDESLIGA - ROUND 1;Austria Vienna;Sturm Graz;24;30;1,4333;21;30;1,5667;0,8;0,7;1,5
174;30/07/2023;20:30;BOLIVIA;DIVISION PROFESIONAL - ROUND 21;Blooming;Independiente Petrolero;21;30;1,2333;24;30;1,2333;0,7;0,8;1,5
175;30/07/2023;12:30;HUNGARY;NB III - NORTHEAST - ROUND 1;Cigand SE;Gyongyosi;22;30;1,3;23;30;1,7;0,7333;0,7667;1,5
176;30/07/2023;11:00;WORLD;CLUB FRIENDLY;Feyenoord (Ned);Benfica (Por);24;30;1,4333;21;30;1,4;0,8;0,7;1,5
177;30/07/2023;11:00;WORLD;CLUB FRIENDLY;Hearts (Sco);Leeds (Eng);25;30;1,6;20;30;1,1333;0,8333;0,6667;1,5
178;30/07/2023;12:30;HUNGARY;NB III - NORTHEAST - ROUND 1;Putnok;Eger SE;24;30;1,8;21;30;1,3333;0,8;0,7;1,5
179;30/07/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - ROUND 1;Nyiregyhaza;Siofok;23;30;1,3333;22;30;1,2333;0,7667;0,7333;1,5
180;30/07/2023;14:15;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 1;AD Sarchi;Quepos Cambute;22;30;1,3;23;30;1,3667;0,7333;0,7667;1,5
181;30/07/2023;12:30;SLOVAKIA;4. LIGA - EAST - ROUND 1;Medzev;Sobrance-Sobranecko;22;30;1,7;23;30;1,4333;0,7333;0,7667;1,5
182;30/07/2023;14:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 14;Kristianstad;Nosaby IF;22;30;1,2333;23;30;1,1667;0,7333;0,7667;1,5
183;30/07/2023;20:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 2;Sporting San Jose;San Carlos;24;30;1,5;21;30;1,2667;0,8;0,7;1,5
184;30/07/2023;17:00;PARAGUAY;PRIMERA DIVISION - CLAUSURA - ROUND 4;Guairena FC;Tacuary;22;30;1,1667;23;30;1,3;0,7333;0,7667;1,5
185;30/07/2023;09:00;INDONESIA;LIGA 1 - ROUND 5;Barito Putera;Madura United;26;30;1,5;19;30;1,1;0,8667;0,6333;1,5
186;30/07/2023;14:00;WORLD;ARAB CLUB CHAMPIONS CUP - ROUND 2;Al-Hilal;Al-Sadd;22;30;1,4667;23;30;1,3;0,7333;0,7667;1,5
187;30/07/2023;15:00;MEXICO;LIGA MX WOMEN - APERTURA - ROUND 3;Toluca W;Pachuca W;19;30;1,3667;26;30;1,9333;0,6333;0,8667;1,5
188;30/07/2023;17:15;PERU;LIGA 2 - ROUND 17;Comerciantes Unidos;Santos;25;30;1,3667;20;30;1,1333;0,8333;0,6667;1,5
189;30/07/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 17;Hammarby;Norrkoping;22;30;1,3;23;30;1,1333;0,7333;0,7667;1,5
190;30/07/2023;11:30;RUSSIA;PREMIER LEAGUE - ROUND 2;Fakel Voronezh;Lokomotiv Moscow;21;30;1,2;24;30;1,4667;0,7;0,8;1,5
191;30/07/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 15;Silver Strikers;Civo Utd;23;30;1,1;22;30;1,1333;0,7667;0,7333;1,5
192;30/07/2023;08:00;GERMANY;REGIONALLIGA NORDOST - ROUND 1;Babelsberg;Meuselwitz;22;30;1,3667;23;30;1,5;0,7333;0,7667;1,5
193;30/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Strani;Breclav;23;30;1,7;22;30;1,3667;0,7667;0,7333;1,5
194;30/07/2023;13:30;BELGIUM;JUPILER PRO LEAGUE - ROUND 1;Club Brugge KV;KV Mechelen;20;30;1,2333;25;30;1,6;0,6667;0,8333;1,5
195;30/07/2023;10:00;RUSSIA;FNL - ROUND 3;Torpedo Moscow;Chernomorets Novorossijsk;22;30;1,2;23;30;1,4667;0,7333;0,7667;1,5
196;30/07/2023;12:30;ROMANIA;LIGA 1 - ROUND 3;Farul Constanta;Poli Iasi;21;30;1,3;24;30;1,2;0,7;0,8;1,5
197;30/07/2023;08:30;CHINA;JIA LEAGUE - ROUND 16;Sichuan Jiuniu;Shijiazhuang Gongfu;22;30;1,2333;23;30;1,4;0,7333;0,7667;1,5
198;30/07/2023;16:00;BRAZIL;SERIE A - ROUND 17;America MG;Palmeiras;21;30;1,3;24;30;1,3333;0,7;0,8;1,5
199;30/07/2023;11:00;RUSSIA;FNL 2 - DIVISION A GOLD - FALL SEASON - ROUND 3;Murom;Omsk;26;30;1,4333;19;30;1,0333;0,8667;0,6333;1,5
200;30/07/2023;12:30;HUNGARY;NB III - SOUTHEAST - ROUND 1;FC Dabas;Monori;20;30;1,3333;25;30;1,5;0,6667;0,8333;1,5
201;30/07/2023;12:00;SWEDEN;DIVISION 1 - NORRA - ROUND 15;Umea FC;Stockholm Internazionale;25;30;1,3667;20;30;1,2333;0,8333;0,6667;1,5
202;30/07/2023;06:00;WORLD;CLUB FRIENDLY;Liverpool (Eng);Leicester (Eng);23;30;1,5333;22;30;1,5333;0,7667;0,7333;1,5
203;30/07/2023;14:00;RUSSIA;PREMIER LEAGUE - ROUND 2;Krasnodar;Sochi;26;30;1,3333;19;30;1,0333;0,8667;0,6333;1,5
204;30/07/2023;16:30;PERU;LIGA WOMEN - RELEGATION GROUP - ROUND 3;FBC Melgar W;Killas W;9;11;2,0;17;25;1,24;0,8182;0,68;1,4982
205;30/07/2023;05:00;PHILIPPINES;COPA PAULINO ALCANTARA;Philippine Air Force;Loyola;24;28;2,0357;19;30;1,2667;0,8571;0,6333;1,4904
206;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Solcany;Tovarniky;10;11;1,6364;4;7;1,1429;0,9091;0,5714;1,4805
207;30/07/2023;11:00;SWEDEN;DIVISION 2 - NORRA SVEALAND - ROUND 14;FC Arlanda;IK Franke;24;30;1,6333;17;25;1,48;0,8;0,68;1,48
208;30/07/2023;12:30;POLAND;EKSTRAKLASA - ROUND 2;Lech Poznan;Radomiak Radom;23;30;1,1333;21;30;1,1;0,7667;0,7;1,4667
209;30/07/2023;05:00;AUSTRALIA;NPL QUEENSLAND - ROUND 19;Gold Coast Utd;Olympic FC;20;30;0,9333;24;30;1,6;0,6667;0,8;1,4667
210;30/07/2023;15:00;NICARAGUA;LIGA PRIMERA U20 - APERTURA - ROUND 1;Sport Sebaco U20;Jalapa U20;23;30;1,5333;21;30;1,1667;0,7667;0,7;1,4667
211;30/07/2023;15:15;BULGARIA;PARVA LIGA - ROUND 3;Levski Sofia;Lok. Sofia;21;30;1,1333;23;30;1,5;0,7;0,7667;1,4667
212;30/07/2023;09:00;DENMARK;SUPERLIGA - ROUND 2;Midtjylland;Silkeborg;20;30;1,2667;24;30;1,4;0,6667;0,8;1,4667
213;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Nova Dedinka;Vrakuna Bratislava;18;30;1,0;26;30;1,9;0,6;0,8667;1,4667
214;30/07/2023;13:00;SWEDEN;DIVISION 2 - SÖDRA SVEALAND - ROUND 14;Syrianska;Mjolby AI FF;21;30;1,5667;23;30;1,3333;0,7;0,7667;1,4667
215;30/07/2023;09:00;WORLD;CLUB FRIENDLY;Olbia (Ita);Cagliari U19 (Ita);20;30;1,2333;24;30;1,9333;0,6667;0,8;1,4667
216;30/07/2023;12:00;BOSNIA AND HERZEGOVINA;PREMIJER LIGA BIH - ROUND 1;GOSK Gabela;Tuzla City;24;30;1,3667;20;30;1,1333;0,8;0,6667;1,4667
217;30/07/2023;12:30;SLOVENIA;PRVA LIGA - ROUND 2;Maribor;Aluminij;23;30;1,5333;21;30;1,4;0,7667;0,7;1,4667
218;30/07/2023;22:00;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;Huila;Pereira;24;30;1,3667;20;30;1,0;0,8;0,6667;1,4667
219;30/07/2023;15:45;WORLD;CLUB FRIENDLY;Chelsea (Eng);Fulham (Eng);20;30;1,1333;24;30;1,2;0,6667;0,8;1,4667
220;30/07/2023;05:30;AUSTRIA;2. LIGA - ROUND 1;Sturm Graz (Am);St. Polten;22;30;2,0667;22;30;1,0333;0,7333;0,7333;1,4666
221;30/07/2023;16:00;WORLD;CLUB FRIENDLY;Sporting CP (Por);Villarreal (Esp);22;30;1,2;22;30;1,3667;0,7333;0,7333;1,4666
222;30/07/2023;16:00;CHILE;PRIMERA DIVISION - ROUND 19;Palestino;Copiapo;22;30;1,2667;22;30;1,2667;0,7333;0,7333;1,4666
223;30/07/2023;08:30;CHINA;JIA LEAGUE - ROUND 16;Qingdao Youth Island;Jiangxi Beidamen;22;30;1,3667;22;30;0,9333;0,7333;0,7333;1,4666
224;30/07/2023;16:00;BRAZIL;SERIE A - ROUND 17;Botafogo RJ;Coritiba;22;30;1,1333;22;30;1,1333;0,7333;0,7333;1,4666
225;30/07/2023;12:30;HUNGARY;NB III - NORTHEAST - ROUND 1;Senyo Carnifex;Karcagi;22;30;1,4;22;30;1,2;0,7333;0,7333;1,4666
226;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Kmetovo;Nitra;5;6;1,6667;19;30;1,2333;0,8333;0,6333;1,4666
227;30/07/2023;12:30;HUNGARY;NB III - SOUTHEAST - ROUND 1;ESMTK Budapest;Cegledi;16;30;1,2333;28;30;1,9333;0,5333;0,9333;1,4666
228;30/07/2023;20:00;USA;MLS NEXT PRO;Sporting Kansas City II;Colorado Rapids 2;25;30;1,5;19;30;1,2333;0,8333;0,6333;1,4666
229;30/07/2023;12:00;CZECH REPUBLIC;DIVISION 2 - ROUND 2;Sigma Olomouc B;Brno;25;30;1,7333;19;30;1,1333;0,8333;0,6333;1,4666
230;30/07/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 17;Mjallby;Djurgarden;22;30;1,2333;22;30;1,2667;0,7333;0,7333;1,4666
231;30/07/2023;10:00;LATVIA;OPTIBET VIRSLIGA - ROUND 24;Auda;FK Liepaja;19;30;1,0;25;30;1,4667;0,6333;0,8333;1,4666
232;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/256-FINALS;Fatran Varin;SK Bela;4;6;1,5;11;14;1,9286;0,6667;0,7857;1,4524
233;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Perin;Roznava;3;4;1,75;21;30;1,3667;0,75;0,7;1,45
234;30/07/2023;09:30;KYRGYZSTAN;PREMIER LIGA - ROUND 12;Aldier;Abdish-Ata;10;14;1,5;22;30;1,3667;0,7143;0,7333;1,4476
235;30/07/2023;15:00;BRAZIL;CAMPEONATO CATARINENSE 2 - PLAY OFFS - QUARTER-FINALS;Caravaggio;Nacao;13;19;1,0526;16;21;1,5714;0,6842;0,7619;1,4461
236;30/07/2023;09:00;GERMANY;OBERLIGA NOFV-NORD - ROUND 1;Sparta Lichtenberg;Dynamo Schwerin;6;9;1,5556;23;30;1,3333;0,6667;0,7667;1,4334
237;30/07/2023;09:00;GERMANY;OBERLIGA NOFV-NORD - ROUND 1;Furstenwalde;Neustrelitz;23;30;1,5;20;30;1,5;0,7667;0,6667;1,4334
238;30/07/2023;12:00;NORWAY;ELITESERIEN - ROUND 16;Sarpsborg 08;Haugesund;23;30;2,0333;20;30;1,1667;0,7667;0,6667;1,4334
239;30/07/2023;14:15;NORWAY;ELITESERIEN - ROUND 16;Bodo/Glimt;Tromso;23;30;1,4333;20;30;1,3;0,7667;0,6667;1,4334
240;30/07/2023;06:00;HUNGARY;NB III - NORTHWEST - ROUND 1;Gyor II;Tatabanya;20;30;1,2;23;30;1,4667;0,6667;0,7667;1,4334
241;30/07/2023;13:30;CHILE;PRIMERA B - ROUND 20;Antofagasta;Rangers;23;30;1,3333;20;30;1,0333;0,7667;0,6667;1,4334
242;30/07/2023;12:30;HUNGARY;NB III - SOUTHEAST - ROUND 1;Bekescsaba 1912;Hodmezovasarhely FC;20;30;1,1333;23;30;1,3333;0,6667;0,7667;1,4334
243;30/07/2023;18:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 2;Guanacasteca;Saprissa;20;30;1,1;23;30;1,5333;0,6667;0,7667;1,4334
244;30/07/2023;16:00;BOLIVIA;DIVISION PROFESIONAL - ROUND 21;Guabira;Santa Cruz;25;30;1,1667;18;30;0,8;0,8333;0,6;1,4333
245;30/07/2023;06:30;MALAYSIA;SUPER LEAGUE - ROUND 18;Sri Pahang;Perak;21;30;1,3;22;30;1,3;0,7;0,7333;1,4333
246;30/07/2023;15:00;CANADA;CANADIAN PREMIER LEAGUE;York Utd;HFX Wanderers;19;30;1,0667;24;30;1,2;0,6333;0,8;1,4333
247;30/07/2023;13:30;CHILE;PRIMERA DIVISION - ROUND 19;Magallanes;U. De Chile;24;30;1,5;19;30;1,2667;0,8;0,6333;1,4333
248;30/07/2023;05:30;AUSTRIA;2. LIGA - ROUND 1;Floridsdorfer AC;Ried;22;30;1,2667;21;30;1,2;0,7333;0,7;1,4333
249;30/07/2023;09:15;SWITZERLAND;CHALLENGE LEAGUE - ROUND 2;Baden;Bellinzona;24;30;1,4;19;30;1,0;0,8;0,6333;1,4333
250;30/07/2023;11:00;LEBANON;SUPER CUP - FINAL;Al Ahed;Nejmeh SC;22;30;1,4333;21;30;1,0667;0,7333;0,7;1,4333
251;30/07/2023;19:00;USA;MLS NEXT PRO;Chicago Fire II;New England Revolution II;22;30;1,3;21;30;1,7;0,7333;0,7;1,4333
252;30/07/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 1;LNZ Cherkasy;Ch. Odessa;22;30;1,0667;21;30;1,2;0,7333;0,7;1,4333
253;30/07/2023;15:00;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Lanus;Barracas Central;22;30;1,2667;21;30;1,0667;0,7333;0,7;1,4333
254;30/07/2023;06:00;HUNGARY;NB III - NORTHEAST - ROUND 1;Kisvarda II;Hatvan;21;30;1,1;22;30;1,5;0,7;0,7333;1,4333
255;30/07/2023;10:00;SWEDEN;SUPERETTAN - ROUND 16;Vasteras SK;Gefle;19;30;1,1;24;30;1,3333;0,6333;0,8;1,4333
256;30/07/2023;05:00;INDONESIA;LIGA 1 - ROUND 5;RANS Nusantara;PSS Sleman;22;30;1,5667;21;30;1,2;0,7333;0,7;1,4333
257;30/07/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - ROUND 1;Gyirmot;Gyor;24;30;1,5;19;30;0,9333;0,8;0,6333;1,4333
258;30/07/2023;10:00;GERMANY;OBERLIGA BAYERN NORD - ROUND 3;Abtswind;Neudrossenfeld;22;30;1,2667;21;30;1,3333;0,7333;0,7;1,4333
259;30/07/2023;12:30;HUNGARY;NB III - NORTHWEST - ROUND 1;Balatonfuredi;Gyirmot II;21;30;1,0333;22;30;1,5333;0,7;0,7333;1,4333
260;30/07/2023;08:00;GERMANY;REGIONALLIGA NORDOST - ROUND 1;Viktoria Berlin;Cottbus;21;30;1,3667;22;30;1,3333;0,7;0,7333;1,4333
261;30/07/2023;08:30;GERMANY;2. BUNDESLIGA - ROUND 1;Braunschweig;Holstein Kiel;18;30;1,7;25;30;1,6;0,6;0,8333;1,4333
262;30/07/2023;12:30;FINLAND;VEIKKAUSLIIGA;Mariehamn;Inter Turku;22;30;1,1667;21;30;1,2;0,7333;0,7;1,4333
263;30/07/2023;09:00;FINLAND;VEIKKAUSLIIGA;Haka;Lahti;21;30;1,7;22;30;1,4;0,7;0,7333;1,4333
264;30/07/2023;06:30;CHINA;YI LEAGUE - ROUND 13;Jiangxi Dark Horse;Yunnan Yukun;19;30;0,8333;12;15;1,4667;0,6333;0,8;1,4333
265;30/07/2023;15:15;SLOVENIA;PRVA LIGA - ROUND 2;Celje;Mura;22;30;1,1333;21;30;1,3333;0,7333;0,7;1,4333
266;30/07/2023;06:00;HUNGARY;NB III - NORTHEAST - ROUND 1;DVTK II;Debrecen II;18;30;1,1667;25;30;1,9667;0,6;0,8333;1,4333
267;30/07/2023;07:00;JAPAN;J2 LEAGUE - ROUND 28;Kanazawa;Omiya Ardija;24;30;1,4667;19;30;1,1;0,8;0,6333;1,4333
268;30/07/2023;13:00;LATVIA;1. LIGA - ROUND 13;Skanste;JFK Ventspils;22;30;1,3;9;13;1,0;0,7333;0,6923;1,4256
269;30/07/2023;13:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Casta;Igram;3;4;2,0;2;3;1,3333;0,75;0,6667;1,4167
270;30/07/2023;12:30;SWEDEN;ALLSVENSKAN - ROUND 17;Goteborg;Kalmar;22;30;1,2333;20;30;1,1667;0,7333;0,6667;1,4
271;30/07/2023;16:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 3;Frontera;Academia Rey;20;30;0,9333;22;30;1,1333;0,6667;0,7333;1,4
272;30/07/2023;10:00;RUSSIA;FNL - ROUND 3;Shinnik Yaroslavl;Volgar-Astrakhan;18;30;1,1333;24;30;1,4333;0,6;0,8;1,4
273;30/07/2023;09:15;SWITZERLAND;SUPER LEAGUE - ROUND 2;Luzern;Lausanne Ouchy;21;30;1,1333;21;30;1,7333;0,7;0,7;1,4
274;30/07/2023;15:00;WORLD;CLUB FRIENDLY;Alessandria (Ita);Sampdoria (Ita);20;30;1,1;22;30;1,3667;0,6667;0,7333;1,4
275;30/07/2023;11:00;RUSSIA;FNL - ROUND 3;Tyumen;Yenisey;23;30;1,1667;19;30;1,1333;0,7667;0,6333;1,4
276;30/07/2023;07:30;SOUTH KOREA;K LEAGUE 2 - ROUND 24;Ansan Greeners;Cheonan City;22;30;1,2333;20;30;1,1667;0,7333;0,6667;1,4
277;30/07/2023;09:00;WORLD;CLUB FRIENDLY WOMEN;Jena W (Ger);Potsdam W (Ger);24;30;1,3667;18;30;1,4667;0,8;0,6;1,4
278;30/07/2023;15:00;PERU;LIGA 2 - ROUND 17;Alianza Huanuco;Ayacucho;21;30;1,2;21;30;1,2;0,7;0,7;1,4
279;30/07/2023;12:00;WORLD;CLUB FRIENDLY;UNA Strassen (Lux);Fola (Lux);20;30;1,4;22;30;1,5;0,6667;0,7333;1,4
280;30/07/2023;12:00;NORWAY;ELITESERIEN - ROUND 16;Lillestrom;Ham-Kam;20;30;1,5667;22;30;1,3;0,6667;0,7333;1,4
281;30/07/2023;16:00;WORLD;ARAB CLUB CHAMPIONS CUP - ROUND 2;Al-Ittihad FC;CS Sfaxien;23;30;1,3;19;30;0,7667;0,7667;0,6333;1,4
282;30/07/2023;01:30;WORLD;WORLD CUP WOMEN - ROUND 2;South Korea W;Morocco W;25;30;1,4667;17;30;1,1333;0,8333;0,5667;1,4
283;30/07/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 1;Kazincbarcikai;Szeged;24;30;1,1667;18;30;1,2667;0,8;0,6;1,4
284;30/07/2023;09:00;GERMANY;REGIONALLIGA NORTH - ROUND 1;Hamburger SV II;Norderstedt;20;30;1,1;22;30;1,2667;0,6667;0,7333;1,4
285;30/07/2023;12:30;HUNGARY;NB III - NORTHWEST - ROUND 1;Budaorsi SC;Bicskei;19;30;0,9333;23;30;1,3;0,6333;0,7667;1,4
286;30/07/2023;11:00;BELGIUM;JUPILER PRO LEAGUE - ROUND 1;Gent;Kortrijk;23;30;1,5667;19;30;1,2333;0,7667;0,6333;1,4
287;30/07/2023;12:30;HUNGARY;NB III - SOUTHWEST - ROUND 1;Kaposvar;Szentlorinc;22;30;1,2333;20;30;1,1;0,7333;0,6667;1,4
288;30/07/2023;15:00;BRAZIL;CAMPEONATO GAUCHO 2 - PLAY OFFS - QUARTER-FINALS;Guarany de Bage;Frederiquense;21;30;1,0333;21;30;1,2;0,7;0,7;1,4
289;30/07/2023;12:30;HUNGARY;NB III - NORTHEAST - ROUND 1;Tiszafuredi;Tiszaujvaros;19;30;1,3667;23;30;1,4;0,6333;0,7667;1,4
290;30/07/2023;10:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 17;Kaspij Aktau;Aktobe;22;30;1,1667;20;30;1,1;0,7333;0,6667;1,4
291;30/07/2023;14:00;LATVIA;OPTIBET VIRSLIGA - ROUND 24;Riga FC;BFC Daugavpils;22;30;1,3333;20;30;1,3667;0,7333;0,6667;1,4
292;30/07/2023;09:00;DENMARK;1ST DIVISION - ROUND 2;Helsingor;B.93;21;30;1,2667;21;30;1,5333;0,7;0,7;1,4
293;30/07/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 15;Dedza Dynamos;Ekwendeni Hammers;20;30;1,0333;22;30;1,2333;0,6667;0,7333;1,4
294;30/07/2023;12:30;HUNGARY;NB III - NORTHWEST - ROUND 1;Komaromi VSE;VLS Veszprem;21;30;1,1333;21;30;1,1;0,7;0,7;1,4
295;30/07/2023;18:00;NICARAGUA;LIGA PRIMERA - APERTURA - ROUND 1;Sport Sebaco;Jalapa;22;30;1,1667;20;30;1,1;0,7333;0,6667;1,4
296;30/07/2023;15:50;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Chacarita Juniors;Aldosivi;16;30;0,7667;26;30;1,5333;0,5333;0,8667;1,4
297;30/07/2023;14:00;FINLAND;KAKKONEN GROUP A;Klubi 04;Atlantis 2;21;30;1,6667;9;13;1,2308;0,7;0,6923;1,3923
298;30/07/2023;22:00;USA;MLS NEXT PRO;Austin FC II;LA Galaxy 2;11;19;0,9474;24;30;1,4667;0,5789;0,8;1,3789
299;30/07/2023;11:00;WORLD;CLUB FRIENDLY;Rayon Sport (Rwa);Vital'O (Bur);24;30;1,2667;16;28;0,8571;0,8;0,5714;1,3714
300;30/07/2023;20:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;Club Tijuana;Queretaro;21;30;1,2667;20;30;1,1667;0,7;0,6667;1,3667
301;30/07/2023;09:30;GEORGIA;GEORGIAN CUP - 1/8-FINALS;Bolnisi;Dinamo Batumi;17;30;1,0667;24;30;1,2667;0,5667;0,8;1,3667
302;30/07/2023;15:00;BRAZIL;CAMPEONATO CATARINENSE 2 - PLAY OFFS - QUARTER-FINALS;Metropolitano;Guarani de Palhoca;20;30;1,1;21;30;1,3;0,6667;0,7;1,3667
303;30/07/2023;08:30;GERMANY;2. BUNDESLIGA - ROUND 1;Hansa Rostock;Nurnberg;20;30;1,2333;21;30;1,1333;0,6667;0,7;1,3667
304;30/07/2023;13:00;ARMENIA;PREMIER LEAGUE - ROUND 1;Ararat Yerevan;Ararat-Armenia;20;30;1,1;21;30;1,3333;0,6667;0,7;1,3667
305;30/07/2023;10:00;WORLD;CLUB FRIENDLY;Sprockhovel (Ger);Cronenberger (Ger);21;30;1,7333;20;30;1,2667;0,7;0,6667;1,3667
306;30/07/2023;05:00;INDONESIA;LIGA 1 - ROUND 5;Persis Solo;Arema FC;24;30;1,3333;17;30;0,9667;0,8;0,5667;1,3667
307;30/07/2023;08:30;BELGIUM;JUPILER PRO LEAGUE - ROUND 1;Antwerp;Cercle Brugge KSV;20;30;1,1;21;30;1,4;0,6667;0,7;1,3667
308;30/07/2023;09:30;WORLD;CLUB FRIENDLY;Bonner (Ger);Siegen (Ger);20;30;1,1333;21;30;1,3333;0,6667;0,7;1,3667
309;30/07/2023;08:35;CHINA;SUPER LEAGUE - ROUND 19;Wuhan Three Towns;Qingdao Hainiu;21;30;1,1667;20;30;1,4333;0,7;0,6667;1,3667
310;30/07/2023;15:30;BOSNIA AND HERZEGOVINA;PREMIJER LIGA BIH - ROUND 1;FK Sarajevo;Sloga Doboj;20;30;1,2667;21;30;1,1333;0,6667;0,7;1,3667
311;30/07/2023;11:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 17;Atyrau;Zhetysu Taldykorgan;18;30;1,0333;23;30;1,3333;0,6;0,7667;1,3667
312;30/07/2023;12:00;NORWAY;ELITESERIEN - ROUND 16;Aalesund;Stromsgodset;18;30;1,3;23;30;1,5;0,6;0,7667;1,3667
313;30/07/2023;10:00;FINLAND;VEIKKAUSLIIGA;Honka;AC Oulu;18;30;1,2333;23;30;1,3;0,6;0,7667;1,3667
314;30/07/2023;11:30;WORLD;CLUB FRIENDLY;Legnago Salus (Ita);Palermo (Ita);21;30;1,1;20;30;1,2667;0,7;0,6667;1,3667
315;30/07/2023;19:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 15;Figueirense;Amazonas;21;30;0,8333;20;30;1,1;0,7;0,6667;1,3667
316;30/07/2023;18:00;COSTA RICA;LIGA DE ASCENSO - APERTURA - ROUND 1;Limon Black Star;Santa Ana;20;30;1,3667;21;30;1,3;0,6667;0,7;1,3667
317;30/07/2023;08:00;RUSSIA;FNL 2 - DIVISION A GOLD - FALL SEASON - ROUND 3;S. Kostroma;Ulyanovsk;20;30;1,0333;21;30;1,1667;0,6667;0,7;1,3667
318;30/07/2023;11:00;DENMARK;SUPERLIGA - ROUND 2;Randers FC;Hvidovre IF;21;30;1,2;20;30;1,2333;0,7;0,6667;1,3667
319;30/07/2023;19:00;DOMINICAN REPUBLIC;LDF - WINNERS STAGE - ROUND 3;Atletico Pantoja;Atlantico;23;30;1,4333;18;30;1,1;0,7667;0,6;1,3667
320;30/07/2023;17:55;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Racing Cordoba;Ind. Rivadavia;20;30;1,0333;21;30;1,1;0,6667;0,7;1,3667
321;30/07/2023;13:00;POLAND;DIVISION 1 - ROUND 2;S. Rzeszow;Tychy;21;30;1,2667;20;30;1,2333;0,7;0,6667;1,3667
