Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
159;02/06/2023;20:00;URUGUAY;PRIMERA DIVISION - TORNEO INTERMEDIO - ROUND 1;La Luz;Penarol;11;15;1,5333;9;15;1,0667;0,7333;0,6;1,3333
160;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Nimes;Sochaux;11;15;1,2;9;15;1,2667;0,7333;0,6;1,3333
161;02/06/2023;07:00;SOUTH KOREA;K3 LEAGUE - ROUND 13;Busan Kyotong;Changwon;12;15;1,2667;8;15;0,8;0,8;0,5333;1,3333
162;02/06/2023;22:00;USA;USL CHAMPIONSHIP;Colorado Springs;Oakland Roots;8;15;1,0;12;15;1,2;0,5333;0,8;1,3333
163;02/06/2023;22:30;PERU;LIGA 1 - APERTURA - ROUND 18;U. de Deportes;Cusco;9;15;0,9333;11;15;0,8667;0,6;0,7333;1,3333
164;02/06/2023;22:00;PERU;LIGA 1 - APERTURA - ROUND 18;ADT Tarma;Alianza Lima;11;15;1,4667;9;15;1,0;0,7333;0,6;1,3333
165;02/06/2023;22:00;USA;MLS NEXT PRO;Austin FC II;Real Monarchs;6;11;0,9091;11;15;1,0667;0,5455;0,7333;1,2788
166;02/06/2023;13:00;FINLAND;KANSALLINEN LIIGA WOMEN;PK-35 Vantaa W;PK-35 Helsinki W;7;15;0,9333;12;15;1,8;0,4667;0,8;1,2667
167;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Suez SC;ZED;13;15;1,6;6;15;0,7333;0,8667;0,4;1,2667
168;02/06/2023;12:20;BELARUS;VYSSHAYA LIGA - ROUND 11;Slavia Mozyr;Naftan;10;15;0,6667;9;15;0,6667;0,6667;0,6;1,2667
169;02/06/2023;14:30;AUSTRIA;BUNDESLIGA - RELEGATION GROUP - ROUND 32;Ried;Wolfsberger AC;9;15;1,0667;10;15;1,3333;0,6;0,6667;1,2667
170;02/06/2023;09:00;RUSSIA;SUPREME DIVISION WOMEN - ROUND 12;FK Yenisey W;Lokomotiv Moscow W;12;15;1,7333;7;15;0,8;0,8;0,4667;1,2667
171;02/06/2023;15:00;URUGUAY;PRIMERA DIVISION - TORNEO INTERMEDIO - ROUND 1;Liverpool M.;Racing Montevideo;10;15;1,0667;9;15;0,9333;0,6667;0,6;1,2667
172;02/06/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 18;Bohemians;Sligo Rovers;9;15;1,0;10;15;0,9333;0,6;0,6667;1,2667
173;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;Temouchent;Tlemcen;9;15;1,2667;10;15;0,8667;0,6;0,6667;1,2667
174;02/06/2023;15:00;ARGENTINA;PRIMERA A WOMEN - APERTURA - ROUND 15;Ferro W;Platense W;10;15;1,1333;9;15;0,9333;0,6667;0,6;1,2667
175;02/06/2023;13:30;GERMANY;REGIONALLIGA BAYERN - RELEGATION - FINAL;Eichstatt;Memmingen;12;15;1,4667;7;15;0,6;0,8;0,4667;1,2667
176;02/06/2023;14:30;GERMANY;OBERLIGA MITTELRHEIN - ROUND 29;Bonner;Wegberg-Beeck;9;15;1,0;10;15;1,4;0,6;0,6667;1,2667
177;02/06/2023;14:30;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 42;SSVg Velbert;Germania Ratingen;11;15;1,8;8;15;0,8;0,7333;0,5333;1,2666
178;02/06/2023;14:00;DENMARK;2ND DIVISION - RELEGATION GROUP - ROUND 8;Roskilde;BK Frem;11;15;1,1333;8;15;1,2;0,7333;0,5333;1,2666
179;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Metz;Bastia;8;15;0,9333;11;15;1,4667;0,5333;0,7333;1,2666
180;02/06/2023;15:30;ARGENTINA;PRIMERA C - ROUND 20;Yupanqui;Deportivo Espanol;11;15;1,2667;8;15;0,8;0,7333;0,5333;1,2666
181;02/06/2023;19:00;ARGENTINA;PRIMERA NACIONAL - ROUND 17;Chacarita Juniors;Atl. Rafaela;9;15;0,7333;9;15;0,7333;0,6;0,6;1,2
182;02/06/2023;07:00;SOUTH KOREA;WK LEAGUE WOMEN - ROUND 14;Suwon FC W;Hwacheon W;9;15;1,2;9;15;1,0;0,6;0,6;1,2
183;02/06/2023;15:30;JORDAN;SHIELD CUP - ROUND 4;Aqaba;Al Ramtha;6;15;0,4;12;15;1,4;0,4;0,8;1,2
184;02/06/2023;19:00;USA;USL LEAGUE TWO;St. Petersburg FC;Weston;2;3;1,6667;8;15;0,6667;0,6667;0,5333;1,2
185;02/06/2023;12:30;CZECH REPUBLIC;MSFL - ROUND 31;Velke Mezirici;Vrchovina;13;15;1,4667;5;15;0,6;0,8667;0,3333;1,2
186;02/06/2023;13:30;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 28;MSK Senec;Rohoznik;7;15;0,7333;11;15;1,1333;0,4667;0,7333;1,2
187;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Bordeaux;Rodez;10;15;1,0;8;15;1,4;0,6667;0,5333;1,2
188;02/06/2023;21:30;ARGENTINA;LIGA PROFESIONAL - ROUND 19;Tigre;Talleres Cordoba;9;15;0,8667;9;15;1,1333;0,6;0,6;1,2
189;02/06/2023;11:00;ARGENTINA;RESERVE LEAGUE - FIRST STAGE - ROUND 19;Velez Sarsfield 2;Belgrano 2;11;15;1,6;7;15;0,7333;0,7333;0,4667;1,2
190;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;Oued Sly;SC Mecheria;11;15;1,5333;7;15;0,8667;0,7333;0,4667;1,2
191;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;RC Kouba;JSM Tiaret;7;15;0,8;11;15;1,0;0,4667;0,7333;1,2
192;02/06/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 18;Derry City;Shelbourne;11;15;0,8667;7;15;0,5333;0,7333;0,4667;1,2
193;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Kahrabaa Ismailia;Shabab Al Obour;11;15;1,0667;7;15;0,7333;0,7333;0,4667;1,2
194;02/06/2023;06:00;UKRAINE;YOUTH LEAGUE - ROUND 30;Kolos Kovalivka U19;Lviv U19;12;15;1,1333;6;15;0,6667;0,8;0,4;1,2
195;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Niort;Quevilly Rouen;10;15;1,2667;8;15;0,7333;0,6667;0,5333;1,2
196;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;El Alameen;Tersana;10;15;0,9333;8;15;0,8;0,6667;0,5333;1,2
197;02/06/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 26;Brikama U.;Hawks;8;15;1,0;10;15;1,4667;0,5333;0,6667;1,2
198;02/06/2023;11:00;GREECE;SUPER LEAGUE 2 - ROUND 28;PAE Chania;AEK Athens FC B;8;15;0,8667;10;15;1,0667;0,5333;0,6667;1,2
199;02/06/2023;22:15;ARGENTINA;TORNEO FEDERAL - ROUND 14;Antoniana;Boca Unidos;10;15;0,8;8;15;1,2;0,6667;0,5333;1,2
200;02/06/2023;14:30;BELARUS;VYSSHAYA LIGA - ROUND 11;Dynamo Brest;FC Minsk;10;15;1,1333;8;15;0,6667;0,6667;0,5333;1,2
201;02/06/2023;14:30;AUSTRIA;BUNDESLIGA - RELEGATION GROUP - ROUND 32;Tirol;Altach;10;15;1,4;7;15;0,7333;0,6667;0,4667;1,1334
202;02/06/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 26;Marimoo;Steve Biko;10;15;1,0667;7;15;0,8;0,6667;0,4667;1,1334
203;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Petrojet;Eastern Company;8;15;0,8;9;15;1,0;0,5333;0,6;1,1333
204;02/06/2023;13:45;BULGARIA;PARVA LIGA - CHAMPIONSHIP GROUP - ROUND 34;Lok. Plovdiv;Cherno More;9;15;0,9333;8;15;1,0;0,6;0,5333;1,1333
205;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al Akhdar;Darnes;11;15;1,1333;6;15;0,4667;0,7333;0,4;1,1333
206;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Telecom Egypt;Mostaqbal;9;15;1,2667;8;15;0,6667;0,6;0,5333;1,1333
207;02/06/2023;10:00;ETHIOPIA;PREMIER LEAGUE - ROUND 27;Dire Dawa;Adama City;9;15;0,8667;8;15;0,8667;0,6;0,5333;1,1333
208;02/06/2023;12:00;JORDAN;SHIELD CUP - ROUND 4;Shabab Al Ordon;Al Hussein;8;15;0,9333;9;15;1,0;0,5333;0,6;1,1333
209;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;St Etienne;Valenciennes;9;15;1,4;8;15;1,0667;0,6;0,5333;1,1333
210;02/06/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;SLIFA;Wusum Stars;4;12;0,75;7;9;1,2222;0,3333;0,7778;1,1111
211;02/06/2023;23:00;CANADA;CANADIAN PREMIER LEAGUE;Vancouver FC;Pacific FC;4;8;1,0;9;15;1,0;0,5;0,6;1,1
212;02/06/2023;11:00;SEYCHELLES;FIRST DIVISION LEAGUE - CHAMPIONSHIP GROUP - ROUND 14;Red Star;St Michel United;7;12;1,4167;5;10;0,8;0,5833;0,5;1,0833
213;02/06/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 12;Simba Bhora;Triangle;6;10;0,7;7;15;0,6;0,6;0,4667;1,0667
214;02/06/2023;13:00;EGYPT;PREMIER LEAGUE - ROUND 30;Ceramica Cleopatra;Pharco;7;15;0,8;9;15;0,8667;0,4667;0,6;1,0667
215;02/06/2023;15:00;ICELAND;BESTA-DEILD KARLA - ROUND 10;Stjarnan;KA Akureyri;9;15;1,2;7;15;0,8;0,6;0,4667;1,0667
216;02/06/2023;21:00;CHILE;SEGUNDA DIVISION - ROUND 13;Limache;Trasandino;9;15;0,8;7;15;0,7333;0,6;0,4667;1,0667
217;02/06/2023;20:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 6;America RN;Operario;6;15;0,7333;10;15;1,0667;0,4;0,6667;1,0667
218;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Le Havre;Dijon;7;15;0,6;9;15;0,8;0,4667;0,6;1,0667
219;02/06/2023;11:00;GREECE;SUPER LEAGUE 2 - ROUND 28;Kalamata;O.F. Ierapetra;9;15;0,8;7;15;0,4667;0,6;0,4667;1,0667
220;02/06/2023;11:00;ARGENTINA;RESERVE LEAGUE - FIRST STAGE - ROUND 19;Colon Santa Fe 2;San Lorenzo 2;7;15;0,9333;9;15;0,8;0,4667;0,6;1,0667
221;02/06/2023;21:30;ARGENTINA;LIGA PROFESIONAL - ROUND 19;Argentinos Jrs;Platense;6;15;0,7333;10;15;1,2;0,4;0,6667;1,0667
222;02/06/2023;15:30;ITALY;SERIE B - PLAY OFFS - SEMI-FINALS;Bari;Sudtirol;9;15;0,8667;7;15;0,6;0,6;0,4667;1,0667
223;02/06/2023;12:00;GUINEA;LIGUE 1 - ROUND 23;SOAR;Sequence;8;15;0,7333;8;15;0,9333;0,5333;0,5333;1,0666
224;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al Taawun;Al-Suqoor;7;15;0,8;7;13;0,8462;0,4667;0,5385;1,0052
225;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al Sadaqa;Al Hilal;8;15;0,8;7;15;0,8;0,5333;0,4667;1,0
226;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al-Khmes;Olympic Azzaweya;8;15;0,7333;7;15;0,6;0,5333;0,4667;1,0
227;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Wadi Degla;Porto Suez;7;15;0,6667;8;15;0,7333;0,4667;0,5333;1,0
228;02/06/2023;07:00;ETHIOPIA;PREMIER LEAGUE - ROUND 27;Hawassa;Welayta Dicha;8;15;0,7333;7;15;0,6667;0,5333;0,4667;1,0
229;02/06/2023;19:00;ARGENTINA;LIGA PROFESIONAL - ROUND 19;Estudiantes L.P.;Barracas Central;4;15;0,5333;10;15;0,9333;0,2667;0,6667;0,9334
230;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Mahalla Tripoli;Asswehly;7;15;0,7333;7;15;1,0;0,4667;0,4667;0,9334
231;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Al Nasr;Al Qanah;7;15;1,0667;7;15;0,6667;0,4667;0,4667;0,9334
232;02/06/2023;15:30;EGYPT;PREMIER LEAGUE - ROUND 30;Pyramids;Future FC;7;15;0,6667;7;15;0,6667;0,4667;0,4667;0,9334
233;02/06/2023;10:30;CROATIA;PRVA NL - ROUND 33;Jarun;Cibalia;8;15;1,0;6;15;0,4667;0,5333;0,4;0,9333
234;02/06/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;Old Edwardians;Diamond Stars;6;15;1,0667;6;12;1,1667;0,4;0,5;0,9
235;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Al-Sekka;El-Entag El-Harby;6;15;0,6;7;15;0,6;0,4;0,4667;0,8667
236;02/06/2023;12:00;BULGARIA;THIRD LEAGUE - SOUTH-EAST - ROUND 38;Dimitrovgrad;Gigant Saedinenie;4;15;0,4667;9;15;1,0;0,2667;0,6;0,8667
237;02/06/2023;12:00;GUINEA;LIGUE 1 - ROUND 23;Renaissance;Flamme Olympique;3;15;0,2667;10;15;1,0667;0,2;0,6667;0,8667
238;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al Ahly Benghazi;Al Tahaddi;7;15;0,8;6;15;0,6667;0,4667;0,4;0,8667
239;02/06/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 26;WAA Banjul;Wallidan;6;15;0,5333;6;15;0,7333;0,4;0,4;0,8
240;02/06/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;East End Lions;FC Johansen;5;15;0,5333;3;10;0,4;0,3333;0,3;0,6333
241;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al-Ittihad;Al-Athad;5;15;0,5333;3;15;0,2;0,3333;0,2;0,5333
