Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
161;26/07/2023;20:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;Philadelphia Union;Queretaro;20;30;1,2;19;30;1,0667;0,6667;0,6333;1,3
162;26/07/2023;12:30;WORLD;CLUB FRIENDLY;Lecce (Ita);Padova (Ita);21;30;1,1;18;30;0,8;0,7;0,6;1,3
163;26/07/2023;13:00;WORLD;CLUB FRIENDLY;Heidenheim (Ger);Empoli (Ita);20;30;1,4333;19;30;0,8;0,6667;0,6333;1,3
164;26/07/2023;17:00;PARAGUAY;COPA PARAGUAY - 1/16-FINALS;2 de Mayo;Resistencia;17;30;1,1;21;30;1,0667;0,5667;0,7;1,2667
165;26/07/2023;13:00;WORLD;CLUB FRIENDLY;Cadiz CF (Esp);Al Wakra (Qat);18;30;1,2333;20;30;1,1333;0,6;0,6667;1,2667
166;26/07/2023;20:00;USA;USL CHAMPIONSHIP;Pittsburgh;Indy Eleven;17;30;0,8;21;30;1,1;0,5667;0,7;1,2667
167;26/07/2023;15:00;WORLD;CLUB FRIENDLY;San Fernando (Esp);Betis B (Esp);21;30;1,0;17;30;1,0;0,7;0,5667;1,2667
168;26/07/2023;21:00;WORLD;CLUB FRIENDLY;Crystal Palace (Eng);Millonarios (Col);18;30;1,0;20;30;1,0333;0,6;0,6667;1,2667
169;26/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Mala Ida;Pavlovce n. Uhom;1;2;2,0;23;30;1,5333;0,5;0,7667;1,2667
170;26/07/2023;12:00;WORLD;CLUB FRIENDLY;Reggiana (Ita);AlbinoLeffe (Ita);21;30;1,3;17;30;0,8667;0,7;0,5667;1,2667
171;26/07/2023;13:00;WORLD;CLUB FRIENDLY;Le Mans (Fra);Cholet (Fra);23;30;1,2333;15;30;0,7667;0,7667;0,5;1,2667
172;26/07/2023;19:00;ARGENTINA;RESERVE LEAGUE - FIRST STAGE - ROUND 27;Talleres Cordoba 2;Newells Old Boys 2;23;30;1,4333;15;30;0,8333;0,7667;0,5;1,2667
173;26/07/2023;09:00;WORLD;CLUB FRIENDLY;Os Belenenses (Por);Oriental (Por);20;30;1,1333;18;30;0,8;0,6667;0,6;1,2667
174;26/07/2023;15:45;WORLD;CLUB FRIENDLY;Belper Town (Eng);Burton (Eng);19;30;1,3333;19;30;1,4;0,6333;0,6333;1,2666
175;26/07/2023;15:45;SCOTLAND;LEAGUE CUP;Dundee FC;Dumbarton;19;30;1,3667;19;30;1,1667;0,6333;0,6333;1,2666
176;26/07/2023;09:00;WORLD;CLUB FRIENDLY;Lille (Fra);Le Havre (Fra);22;30;1,2333;16;30;0,8;0,7333;0,5333;1,2666
177;26/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Spisska Bela;Kezmarok;7;10;1,8;5;9;0,8889;0,7;0,5556;1,2556
178;26/07/2023;11:00;ARGENTINA;RESERVE LEAGUE - FIRST STAGE - ROUND 27;Platense 2;Gimnasia L.P. 2;19;30;1,0333;18;30;0,9;0,6333;0,6;1,2333
179;26/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Olcnava;Rudnany;3;6;1,6667;22;30;1,5;0,5;0,7333;1,2333
180;26/07/2023;20:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;Atl. San Luis;New England Revolution;18;30;1,2;19;30;1,1333;0,6;0,6333;1,2333
181;26/07/2023;17:30;COLOMBIA;COPA COLOMBIA - 1/8-FINALS;Tigres;Pereira;16;30;0,8333;21;30;1,0667;0,5333;0,7;1,2333
182;26/07/2023;09:00;WORLD;CLUB FRIENDLY;Sheffield Utd (Eng);Girona (Esp);16;30;0,8333;21;30;1,5;0,5333;0,7;1,2333
183;26/07/2023;06:00;WORLD;CLUB FRIENDLY;Omladinac NB (Srb);FK Indjija (Srb);16;27;1,2963;19;30;1,0333;0,5926;0,6333;1,2259
184;26/07/2023;12:00;WORLD;CLUB FRIENDLY;Mosonmagyarovari TE (Hun);I. Bratislava (Svk);16;30;0,7667;20;30;1,2667;0,5333;0,6667;1,2
185;26/07/2023;14:30;WORLD;CLUB FRIENDLY;Poblense (Esp);Mallorca (Esp);18;30;1,1333;18;30;0,9667;0,6;0,6;1,2
186;26/07/2023;14:30;WORLD;CLUB FRIENDLY;Valladolid (Esp);Rayo Majadahonda (Esp);18;30;1,1667;17;30;0,9;0,6;0,5667;1,1667
187;26/07/2023;14:00;WORLD;CLUB FRIENDLY;Amorebieta (Esp);Eibar (Esp);17;30;0,9333;18;30;0,7333;0,5667;0,6;1,1667
188;26/07/2023;14:30;WORLD;CLUB FRIENDLY;Ponferradina (Esp);Ferrol (Esp);15;30;0,7333;20;30;1,0;0,5;0,6667;1,1667
189;26/07/2023;20:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;New York City;Toronto FC;19;30;0,9667;16;30;0,9;0,6333;0,5333;1,1666
190;26/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Gelnica;Kechnec;2;6;0,3333;25;30;1,8667;0,3333;0,8333;1,1666
191;26/07/2023;14:00;WORLD;CLUB FRIENDLY;Burgos CF (Esp);Leonesa (Esp);19;30;0,7333;16;30;0,8333;0,6333;0,5333;1,1666
192;26/07/2023;14:45;BRAZIL;CAMPEONATO CARIOCA 2 - ROUND 4;Resende;Marica;15;30;0,7667;19;30;0,8333;0,5;0,6333;1,1333
193;26/07/2023;21:10;ARGENTINA;COPA ARGENTINA - 1/16-FINALS;San Lorenzo;Platense;15;30;0,7667;19;30;1,0;0,5;0,6333;1,1333
194;26/07/2023;14:00;WORLD;CLUB FRIENDLY;Huesca (Esp);Teruel (Esp);16;30;0,9;16;30;0,8333;0,5333;0,5333;1,0666
195;26/07/2023;04:30;WORLD;CLUB FRIENDLY;Concordia (Rou);CSM Slatina (Rou);16;30;0,7333;15;30;0,7;0,5333;0,5;1,0333
196;26/07/2023;15:00;WORLD;CLUB FRIENDLY;Unionistas (Esp);Alcorcon (Esp);17;30;0,8333;13;30;0,6667;0,5667;0,4333;1,0
197;26/07/2023;14:00;WORLD;CLUB FRIENDLY;Alaves (Esp);Tenerife (Esp);14;30;0,7;16;30;0,7333;0,4667;0,5333;1,0
198;26/07/2023;14:30;GERMANY;OBERLIGA BAYERN SÜD - ROUND 2;Kirchheimer;Pipinsried;0;1;0,0;25;30;1,5;0,0;0,8333;0,8333
199;26/07/2023;13:00;SLOVAKIA;SLOVAK CUP - 1/256-FINALS;Zahorska Bystrica;Rovinka;0;1;0,0;25;30;1,5667;0,0;0,8333;0,8333
200;26/07/2023;09:00;WORLD;CLUB FRIENDLY;Grodzisk M. (Pol);Mszczonowianka Mszczonow (Pol);23;30;1,2333;0;1;0,0;0,7667;0,0;0,7667
201;26/07/2023;06:00;WORLD;CLUB FRIENDLY;CD Portosantense (Por);Trofense (Por);0;1;0,0;22;30;1,0333;0,0;0,7333;0,7333
202;26/07/2023;13:00;ESTONIA;ESTONIAN CUP - 1/32-FINALS;Tervis Parnu;FCP Parnu;0;0;0;0;0;0;0;0;0
