Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
148;31/05/2023;08:30;KYRGYZSTAN;PREMIER LIGA - ROUND 11;Abdish-Ata;Ilbirs;27;41;1,1707;26;42;0,9524;0,6585;0,619;1,2775;0,4076
149;31/05/2023;08:30;KYRGYZSTAN;PREMIER LIGA - ROUND 11;Aldier;Alga;6;10;1,1;29;40;1,25;0,6;0,725;1,325;0,435
150;31/05/2023;08:30;KYRGYZSTAN;PREMIER LIGA - ROUND 11;Kara Balta;Alay Osh;28;41;1,2195;21;41;0,7561;0,6829;0,5122;1,1951;0,3498
151;31/05/2023;12:00;LATVIA;OPTIBET VIRSLIGA - ROUND 16;Valmiera;Metta/LU;34;43;1,3953;31;39;1,6923;0,7907;0,7949;1,5856;0,6285
152;31/05/2023;14:00;LATVIA;OPTIBET VIRSLIGA - ROUND 16;Riga FC;Super Nova;32;42;1,2857;33;42;1,4524;0,7619;0,7857;1,5476;0,5986
153;31/05/2023;13:00;LITHUANIA;LITHUANIAN CUP - 1/8-FINALS;Klaipedos FM;BFA Vilnius;3;3;2,6667;35;43;1,4419;1,0;0,814;1,814;0,814
154;31/05/2023;14:00;LITHUANIA;LITHUANIAN CUP - 1/8-FINALS;Navigatoriai Vilnius;Transinvest;3;3;1,6667;10;15;1,1333;1,0;0,6667;1,6667;0,6667
155;31/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 21;Djoliba;USC Kita;21;35;1,0286;8;23;0,5652;0,6;0,3478;0,9478;0,2087
156;31/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 21;Korofina;Real Bamako;14;25;1,04;22;35;1,0;0,56;0,6286;1,1886;0,352
157;31/05/2023;15:15;MALI;PREMIERE DIVISION - ROUND 21;Foot Elite;Binga;11;23;0,5652;10;21;0,5714;0,4783;0,4762;0,9545;0,2278
158;31/05/2023;06:15;MYANMAR;NATIONAL LEAGUE - ROUND 7;Ayeyawady;Chinland;31;43;1,4651;34;40;1,825;0,7209;0,85;1,5709;0,6128
159;31/05/2023;06:30;MYANMAR;NATIONAL LEAGUE - ROUND 7;Yadanarbon;Yangon Utd;31;43;1,3256;28;43;1,4186;0,7209;0,6512;1,3721;0,4695
160;31/05/2023;15:00;NETHERLANDS;TWEEDE DIVISIE - RELEGATION - QUARTER-FINALS;Groene Ster;GVVV;32;43;1,3256;31;43;1,5581;0,7442;0,7209;1,4651;0,5365
161;31/05/2023;15:00;NETHERLANDS;TWEEDE DIVISIE - RELEGATION - QUARTER-FINALS;USV Hercules;IJsselmeervogels;33;43;1,4651;35;43;1,4884;0,7674;0,814;1,5814;0,6247
162;31/05/2023;15:00;NETHERLANDS;TWEEDE DIVISIE - RELEGATION - QUARTER-FINALS;VV DOVO;VVSB;31;43;1,2558;37;43;1,6977;0,7209;0,8605;1,5814;0,6203
163;31/05/2023;23:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONS LEAGUE - FINAL;Club Leon;Los Angeles FC;28;43;1,3721;29;43;1,0698;0,6512;0,6744;1,3256;0,4392
164;31/05/2023;16:00;NORTHERN IRELAND;PREMIERSHIP WOMEN - ROUND 7;Derry City W;Larne W;32;41;2,0732;6;6;3,5;0,7805;1,0;1,7805;0,7805
165;31/05/2023;11:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Viking W;Asane W;4;5;1,6;25;42;1,0476;0,8;0,5952;1,3952;0,4762
166;31/05/2023;11:30;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Grand Bodo W;Roa W;36;41;1,9268;31;43;1,3721;0,878;0,7209;1,5989;0,633
167;31/05/2023;12:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Aalesund W;Molde W;39;43;1,814;12;15;2,5333;0,907;0,8;1,707;0,7256
168;31/05/2023;13:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Fredrikstad W;LSK Kvinner W;1;1;3,0;30;42;1,2619;1,0;0,7143;1,7143;0,7143
169;31/05/2023;13:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Fyllingsdalen W;Brann W;15;20;1,75;32;43;1,5581;0,75;0,7442;1,4942;0,5581
170;31/05/2023;13:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Klepp W;Grimstad W;36;40;2,0;33;41;1,2683;0,9;0,8049;1,7049;0,7244
171;31/05/2023;13:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Sogndal W;Arna-Bjornar W;3;3;3,3333;35;42;1,8571;1,0;0,8333;1,8333;0,8333
172;31/05/2023;13:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Start W;Avaldsnes W;0;1;0,0;31;41;1,4146;0,0;0,7561;0,7561;0,0
173;31/05/2023;13:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Tiller W;Rosenborg W;1;1;2,0;32;43;1,3721;1,0;0,7442;1,7442;0,7442
174;31/05/2023;13:30;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Arendal W;Stabaek W;1;4;1,25;37;43;1,3953;0,25;0,8605;1,1105;0,2151
175;31/05/2023;14:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Ovrevoll Hosle W;Grei W;37;41;1,5122;27;32;1,6562;0,9024;0,8438;1,7462;0,7614
176;31/05/2023;14:30;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Honefoss W;Ham-Kam W;36;43;1,6977;0;0;0;0,8372;0;0,8372;0,0
177;31/05/2023;15:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Odd W;Lyn W;1;3;0,3333;35;43;1,3721;0,3333;0,814;1,1473;0,2713
178;31/05/2023;15:00;NORWAY;NORWAY CUP WOMEN - 1/16-FINALS;Porsanger W;Valerenga W;3;5;1,6;39;43;1,814;0,6;0,907;1,507;0,5442
179;31/05/2023;21:00;PERU;LIGA 1 - APERTURA - ROUND 8;FBC Melgar;Cesar Vallejo;25;42;0,9762;30;43;1,1628;0,5952;0,6977;1,2929;0,4153
180;31/05/2023;15:00;PERU;LIGA 2 - ROUND 8;Alfonso Ugarte;Pirata;33;43;1,093;29;43;1,2326;0,7674;0,6744;1,4418;0,5175
181;31/05/2023;17:15;PERU;LIGA 2 - ROUND 8;Llacuabamba;Comerciantes;28;43;0,907;8;13;1,3077;0,6512;0,6154;1,2666;0,4007
182;31/05/2023;12:00;POLAND;III LIGA - GROUP IV - ROUND 29;Czarni Polaniec;Wiazownica;34;42;1,3333;29;42;1,1429;0,8095;0,6905;1,5;0,559
183;31/05/2023;07:00;POLAND;CENTRAL YOUTH LEAGUE - ROUND 29;Slask W. U19;Cracovia U19;32;42;1,4524;34;43;1,4884;0,7619;0,7907;1,5526;0,6024
184;31/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 30;Al Adalh;Al-Ettifaq;29;43;1,0233;31;43;1,1163;0,6744;0,7209;1,3953;0,4862
185;31/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 30;Al Khaleej;Abha;27;43;1,0233;30;43;1,1163;0,6279;0,6977;1,3256;0,4381
186;31/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 30;Al Wehda;Al Feiha;30;43;1,1163;30;43;1,186;0,6977;0,6977;1,3954;0,4868
187;31/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 30;Al-Hilal;Al-Raed;31;43;1,2558;33;43;1,3721;0,7209;0,7674;1,4883;0,5532
188;31/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 30;Al-Ittihad FC;Al Taee;30;43;1,1628;34;43;1,3721;0,6977;0,7907;1,4884;0,5517
189;31/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 30;Al-Nassr;Al-Fateh;32;43;1,1628;36;43;1,4651;0,7442;0,8372;1,5814;0,623
190;31/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 30;Al-Taawon;Al Batin;30;43;1,093;29;43;1,2326;0,6977;0,6744;1,3721;0,4705
191;31/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 30;Damac;Al-Shabab;30;43;1,2558;36;43;1,3721;0,6977;0,8372;1,5349;0,5841
192;31/05/2023;10:55;SERBIA;SUPER LIGA - RELEGATION - FINAL;FK Indjija;Radnicki Nis;28;43;1,1395;28;42;1,0714;0,6512;0,6667;1,3179;0,4342
193;31/05/2023;13:00;SERBIA;SUPER LIGA - RELEGATION - FINAL;Graficar Beograd;Radnik;31;42;1,3095;26;43;0,8605;0,7381;0,6047;1,3428;0,4463
194;31/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;Old Edwardians;Diamond Stars;7;16;1,0625;6;12;1,1667;0,4375;0,5;0,9375;0,2188
195;31/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;Ports Authority;Bai Bureh Warriors;4;13;0,3846;2;8;0,5;0,3077;0,25;0,5577;0,0769
196;31/05/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;SLIFA;Wusum Stars;4;12;0,75;7;9;1,2222;0,3333;0,7778;1,1111;0,2592
197;31/05/2023;12:30;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 28;D. Luzna;Slovan Most;33;42;1,381;29;43;1,2791;0,7857;0,6744;1,4601;0,5299
198;31/05/2023;12:30;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 25;Rusovce;Kalinkovo;30;42;1,4286;28;43;0,9767;0,7143;0,6512;1,3655;0,4652
199;31/05/2023;12:00;SLOVAKIA;4. LIGA - EAST - ROUND 27;Kechnec;Sobrance-Sobranecko;35;41;2,0;35;43;1,6512;0,8537;0,814;1,6677;0,6949
200;31/05/2023;14:30;SOUTH AFRICA;MOTSEPE FOUNDATION CHAMPIONSHIP - PROMOTION GROUP;Maritzburg Utd;Casric Stars;26;43;0,9535;27;34;1,2647;0,6047;0,7941;1,3988;0,4802
201;31/05/2023;14:00;SWEDEN;SUPERETTAN - ROUND 10;Brage;Ostersund;31;43;1,2558;27;43;1,0233;0,7209;0,6279;1,3488;0,4527
202;31/05/2023;14:00;SWEDEN;SUPERETTAN - ROUND 10;Gefle;Sundsvall;36;43;1,3953;36;43;1,6977;0,8372;0,8372;1,6744;0,7009
203;31/05/2023;14:00;SWEDEN;SUPERETTAN - ROUND 10;Landskrona;Trelleborg;31;42;1,1429;32;42;1,4524;0,7381;0,7619;1,5;0,5624
204;31/05/2023;14:00;SWEDEN;SUPERETTAN - ROUND 10;Utsikten;Orebro;30;41;1,2439;27;41;1,0976;0,7317;0,6585;1,3902;0,4818
205;31/05/2023;14:00;SWEDEN;SVENSKA CUPEN - QUALIFICATION - SEMI-FINALS;Hollviken;Lunds;0;0;0;0;0;0;0;0;0;0
206;31/05/2023;14:30;SWITZERLAND;CHALLENGE LEAGUE - RELEGATION - FINAL;Rapperswil;Xamax;34;43;1,4651;33;43;1,3953;0,7907;0,7674;1,5581;0,6068
207;31/05/2023;13:00;SWITZERLAND;1.LIGA CLASSIC PLAY OFFS - SEMI-FINALS;Solothurn;Monthey;29;39;1,359;33;43;1,5116;0,7436;0,7674;1,511;0,5706
208;31/05/2023;15:30;SWITZERLAND;1.LIGA CLASSIC PLAY OFFS - SEMI-FINALS;Vevey;Lugano II;23;41;1,0488;32;42;1,4762;0,561;0,7619;1,3229;0,4274
209;31/05/2023;10:00;SYRIA;PREMIER LEAGUE - ROUND 22;Al Jaish;Wathbah;22;41;0,878;27;43;0,8605;0,5366;0,6279;1,1645;0,3369
210;31/05/2023;04:00;TAIWAN;PREMIER LEAGUE - ROUND 11;Taiwan Shihu;AC Taipei;29;43;1,186;20;27;1,6667;0,6744;0,7407;1,4151;0,4995
211;31/05/2023;05:00;TAIWAN;PREMIER LEAGUE - ROUND 11;Taichung;Hang Yuen;29;43;1,1395;28;43;1,186;0,6744;0,6512;1,3256;0,4392
212;31/05/2023;07:00;TAIWAN;PREMIER LEAGUE - ROUND 11;Ming Chuan University;Taipei Deva Dragons;32;43;1,2558;27;43;1,1163;0,7442;0,6279;1,3721;0,4673
213;31/05/2023;08:00;TAIWAN;PREMIER LEAGUE - ROUND 11;Taipower;Taiwan Steel;32;43;1,2093;32;43;1,5116;0,7442;0,7442;1,4884;0,5538
214;31/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 29;Gbohloe-Su;OTR;13;19;0,9474;11;23;0,9565;0,6842;0,4783;1,1625;0,3273
215;31/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 29;Gomido;Unisport;12;22;0,9091;9;18;0,6667;0,5455;0,5;1,0455;0,2727
216;31/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 29;Kakadl;ASC Kara;10;21;0,9048;15;26;0,8462;0,4762;0,5769;1,0531;0,2747
217;31/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 29;Kara;Dynamic Togolais;25;34;1,1765;10;23;0,6522;0,7353;0,4348;1,1701;0,3197
218;31/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 29;Tambo;Sara Sport;7;14;0,7857;10;24;0,75;0,5;0,4167;0,9167;0,2084
219;31/05/2023;12:00;TUNISIA;LIGUE PROFESSIONNELLE 1 - CHAMPIONSHIP GROUP - ROUND 8;Olympique Beja;Club Africain;20;43;0,6512;23;43;0,7209;0,4651;0,5349;1,0;0,2488
220;31/05/2023;14:00;TURKEY;1. LIG - PLAY OFFS - SEMI-FINALS;Eyupspor;Bodrumspor;24;42;0,8333;31;43;1,186;0,5714;0,7209;1,2923;0,4119
221;31/05/2023;09:30;TURKEY;TFF 3. LIG PLAY OFFS - SEMI-FINALS;Karakopru;52 Orduspor;27;42;0,7857;28;43;0,9302;0,6429;0,6512;1,2941;0,4187
222;31/05/2023;06:00;UKRAINE;YOUTH LEAGUE - ROUND 17;Zorya U19;Lviv U19;37;43;1,7907;26;43;0,907;0,8605;0,6047;1,4652;0,5203
223;31/05/2023;20:00;USA;MLS;Atlanta Utd;New England Revolution;34;43;1,3721;26;41;1,0244;0,7907;0,6341;1,4248;0,5014
224;31/05/2023;20:30;USA;MLS;Columbus Crew;Colorado Rapids;30;41;1,2195;27;42;1,5;0,7317;0,6429;1,3746;0,4704
225;31/05/2023;20:30;USA;MLS;DC United;CF Montreal;27;43;1,186;31;43;1,4884;0,6279;0,7209;1,3488;0,4527
226;31/05/2023;20:30;USA;MLS;Inter Miami;New York Red Bulls;29;40;1,35;26;43;0,9535;0,725;0,6047;1,3297;0,4384
227;31/05/2023;20:30;USA;MLS;New York City;FC Cincinnati;30;43;1,186;27;39;1,4872;0,6977;0,6923;1,39;0,483
228;31/05/2023;20:30;USA;MLS;Philadelphia Union;Charlotte;25;40;1,15;31;41;1,2927;0,625;0,7561;1,3811;0,4726
229;31/05/2023;20:30;USA;MLS;Toronto FC;Chicago Fire;28;43;1,2326;31;42;1,3333;0,6512;0,7381;1,3893;0,4807
230;31/05/2023;21:30;USA;MLS;Austin FC;Minnesota United;28;40;1,3;28;43;1,186;0,7;0,6512;1,3512;0,4558
231;31/05/2023;21:30;USA;MLS;Sporting Kansas City;FC Dallas;32;43;1,3023;28;43;0,907;0,7442;0,6512;1,3954;0,4846
232;31/05/2023;22:30;USA;MLS;Real Salt Lake;Los Angeles Galaxy;32;43;1,3488;32;42;1,3095;0,7442;0,7619;1,5061;0,567
233;31/05/2023;23:30;USA;MLS;Seattle Sounders;San Jose Earthquakes;33;43;1,1628;34;43;1,4419;0,7674;0,7907;1,5581;0,6068
234;31/05/2023;23:30;USA;MLS;Vancouver Whitecaps;Houston Dynamo;31;42;1,3095;28;40;1,125;0,7381;0,7;1,4381;0,5167
235;31/05/2023;23:00;USA;USL CHAMPIONSHIP;Monterey Bay;FC Tulsa;30;43;1,3488;30;43;1,2791;0,6977;0,6977;1,3954;0,4868
236;31/05/2023;12:00;USA;USL LEAGUE TWO;Flint City;Lansing City;25;38;1,2895;9;13;1,0769;0,6579;0,6923;1,3502;0,4555
237;31/05/2023;17:00;USA;USL LEAGUE TWO;Black Rock;Pathfinder;31;37;1,7838;15;25;1,24;0,8378;0,6;1,4378;0,5027
238;31/05/2023;19:00;USA;USL LEAGUE TWO;St. Charles;Chicago Dutch Lions;2;2;2,5;11;12;2,0;1,0;0,9167;1,9167;0,9167
239;31/05/2023;19:00;USA;USL LEAGUE TWO;Tobacco Road;Charlotte Independ. 2;34;37;2,1081;22;28;1,75;0,9189;0,7857;1,7046;0,722
240;31/05/2023;19:00;USA;USL LEAGUE TWO;Virginia Marauders;Lionsbridge;2;2;1,5;35;40;2,075;1,0;0,875;1,875;0,875
241;31/05/2023;20:00;USA;USL LEAGUE TWO;Albany Rush;AC Connecticut;10;13;1,6923;30;38;2,1316;0,7692;0,7895;1,5587;0,6073
242;31/05/2023;20:00;USA;USL LEAGUE TWO;Brevard SC;The Villages;3;4;0,75;30;40;1,375;0,75;0,75;1,5;0,5625
243;31/05/2023;20:00;USA;USL LEAGUE TWO;Cedar;Hudson Valley;30;37;1,7568;11;14;2,1429;0,8108;0,7857;1,5965;0,637
244;31/05/2023;20:00;USA;USL LEAGUE TWO;Cleveland Force;Kings Hammer;15;17;1,9412;25;32;1,4375;0,8824;0,7812;1,6636;0,6893
245;31/05/2023;20:00;USA;USL LEAGUE TWO;Dayton;Toledo Villa;28;33;1,9394;24;26;2,0;0,8485;0,9231;1,7716;0,7833
246;31/05/2023;20:00;USA;USL LEAGUE TWO;Florida Elite;Tampa Bay U23;27;32;1,3438;16;22;1,3182;0,8438;0,7273;1,5711;0,6137
247;31/05/2023;20:00;USA;USL LEAGUE TWO;Seacoast Utd Phantoms;Boston Bolts;30;38;1,7368;28;33;1,8788;0,7895;0,8485;1,638;0,6699
248;31/05/2023;20:00;USA;USL LEAGUE TWO;South Bend Lions;Ann Arbor;25;28;1,7857;14;18;1,4444;0,8929;0,7778;1,6707;0,6945
249;31/05/2023;20:00;USA;USL LEAGUE TWO;Wake FC;North Carolina FC U23;38;40;1,85;24;31;1,6452;0,95;0,7742;1,7242;0,7355
250;31/05/2023;20:00;USA;USL LEAGUE TWO;Weston;Miami;24;34;1,2059;8;14;0,7143;0,7059;0,5714;1,2773;0,4034
251;31/05/2023;20:30;USA;USL LEAGUE TWO;Long Island;Motown;28;40;1,375;33;40;1,5;0,7;0,825;1,525;0,5775
252;31/05/2023;21:00;USA;USL LEAGUE TWO;AHFC Royals;Corpus Christi FC;22;28;1,6786;25;29;1,6207;0,7857;0,8621;1,6478;0,6774
253;31/05/2023;21:00;USA;USL LEAGUE TWO;Blue Goose;Mississippi Brilla;16;17;2,4118;27;39;1,4872;0,9412;0,6923;1,6335;0,6516
254;31/05/2023;21:00;USA;USL LEAGUE TWO;Manhattan;New Jersey Copa;31;39;1,5128;25;30;1,3333;0,7949;0,8333;1,6282;0,6624
255;31/05/2023;21:00;USA;USL LEAGUE TWO;Midwest United;Kalamazoo FC;11;14;1,5714;23;29;1,2759;0,7857;0,7931;1,5788;0,6231
256;31/05/2023;21:00;USA;USL LEAGUE TWO;Texas United;Little Rock Rangers;29;40;1,275;25;30;1,6333;0,725;0,8333;1,5583;0,6041
257;31/05/2023;21:30;USA;USL LEAGUE TWO;Euro New York;Westchester;23;33;1,1515;32;39;1,7179;0,697;0,8205;1,5175;0,5719
258;31/05/2023;22:00;USA;USL LEAGUE TWO;Project 51O;Academica SC;13;16;1,375;5;5;2,0;0,8125;1,0;1,8125;0,8125
259;31/05/2023;23:00;USA;USL LEAGUE TWO;Capo;Ventura;4;4;2,25;28;36;1,4722;1,0;0,7778;1,7778;0,7778
260;31/05/2023;20:00;USA;NISA;Maryland Bobcats;LA Force;31;43;1,2326;22;41;1,0732;0,7209;0,5366;1,2575;0,3868
261;31/05/2023;21:00;USA;NWSL CHALLENGE CUP WOMEN;Chicago W;Racing Louisville W;34;43;1,3256;33;43;1,3953;0,7907;0,7674;1,5581;0,6068
262;31/05/2023;23:00;USA;NWSL CHALLENGE CUP WOMEN;San Diego Wave W;Reign W;29;40;1,35;28;43;1,2326;0,725;0,6512;1,3762;0,4721
263;31/05/2023;23:30;USA;NWSL CHALLENGE CUP WOMEN;Portland Thorns W;Angel City W;33;43;1,3953;28;41;1,0732;0,7674;0,6829;1,4503;0,5241
264;31/05/2023;07:00;VIETNAM;V.LEAGUE 1 - ROUND 10;Gia Lai;Hanoi FC;31;43;1,0465;30;43;1,1628;0,7209;0,6977;1,4186;0,503
265;31/05/2023;08:00;VIETNAM;V.LEAGUE 1 - ROUND 10;Nam Dinh;Hong Linh Ha Tinh;25;43;0,8605;33;43;1,4884;0,5814;0,7674;1,3488;0,4462
266;31/05/2023;09:15;VIETNAM;V.LEAGUE 1 - ROUND 10;Ho Chi Minh;Da Nang;28;43;1,186;20;43;0,7674;0,6512;0,4651;1,1163;0,3029
267;31/05/2023;06:00;VIETNAM;V.LEAGUE 2 - ROUND 6;Phu Tho;PVF-CAND;24;35;0,9143;25;43;0,9535;0,6857;0,5814;1,2671;0,3987
268;31/05/2023;07:00;VIETNAM;V.LEAGUE 2 - ROUND 6;Long An;Ba Ria Vung Tau;22;43;0,8605;27;43;1,0233;0,5116;0,6279;1,1395;0,3212
269;31/05/2023;13:00;WORLD;CLUB FRIENDLY;Hallescher (Ger);B. Monchengladbach (Ger);31;43;1,3256;34;43;1,6047;0,7209;0,7907;1,5116;0,57
270;31/05/2023;11:00;WORLD;ARAB CLUB CHAMPIONS CUP - QUALIFICATION - FINAL;Al-Hilal Omdurman;CS Sfaxien;18;28;0,9286;24;42;0,6905;0,6429;0,5714;1,2143;0,3674
271;31/05/2023;11:00;WORLD;ARAB CLUB CHAMPIONS CUP - QUALIFICATION - FINAL;Al-Muharraq;Monastir;22;42;1,0;27;42;0,9762;0,5238;0,6429;1,1667;0,3368
272;31/05/2023;04:00;WORLD;FRIENDLY INTERNATIONAL WOMEN;Turkey U16 W;Spain U16 W;2;2;1,5;2;2;1,5;1,0;1,0;2,0;1,0
273;31/05/2023;08:30;WORLD;FRIENDLY INTERNATIONAL WOMEN;Finland U16 W;Belgium U16 W;11;11;2,0;3;4;1,25;1,0;0,75;1,75;0,75
