Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
1;11/08/2023;14:00;SLOVAKIA;1. LIGA WOMEN - ROUND 1;Myjava W;Trencin W;29;30;30;30;0,9667;1,0;1,9667;2,9333;2,1281;2,3667;1,4488;5,3
2;11/08/2023;13:00;LATVIA;1. LIGA - ROUND 15;RFS 2;Tukums 2000 2;30;30;25;30;1,0;0,8333;1,8333;2,4667;1,147;1,6;1,0832;4,0667
3;11/08/2023;13:30;NORWAY;DIVISION 3 - GROUP 3 - ROUND 15;Stord;Bjarg;28;30;26;30;0,9333;0,8667;1,8;2,1667;1,4395;1,6333;1,016;3,8
4;11/08/2023;14:00;GERMANY;OBERLIGA BADEN-WÜRTTEMBERG - ROUND 2;Pforzheim;Goppinger SV;26;30;27;30;0,8667;0,9;1,7667;1,7333;1,2632;1,6333;1,0796;3,3666
5;11/08/2023;08:45;SINGAPORE;PREMIER LEAGUE;Tanjong Pagar;Albirex Niigata;29;30;24;30;0,9667;0,8;1,7667;2,1;1,2207;1,8;1,4922;3,9
6;11/08/2023;15:45;NORTHERN IRELAND;PREMIERSHIP WOMEN - ROUND 12;Mid-Ulster W;Cliftonville W;24;27;26;30;0,8889;0,8667;1,7556;2,0;1,6777;2,2667;1,8785;4,2667
7;11/08/2023;15:30;WALES;CYMRU SOUTH - ROUND 3;Goytre Utd;Trefelin;26;30;26;30;0,8667;0,8667;1,7334;2,1;1,3503;1,7333;1,2365;3,8333
8;11/08/2023;06:00;UKRAINE;PERSHA LIGA - ROUND 3;Kremin;Viktoria;27;30;25;30;0,9;0,8333;1,7333;1,8667;1,0873;1,2;0,9452;3,0667
9;11/08/2023;13:00;FINLAND;KAKKONEN GROUP B;Ilves-Kissat;Honka Akatemia;27;30;25;30;0,9;0,8333;1,7333;2,0333;1,2776;1,8667;1,2311;3,9
10;11/08/2023;13:00;CZECH REPUBLIC;USTECKY KP - ROUND 1;Modlany;Srbice;24;30;28;30;0,8;0,9333;1,7333;1,4333;1,0858;2,0333;1,3287;3,4666
11;11/08/2023;11:30;BELARUS;VYSSHAYA LIGA WOMEN - ROUND 22;Din. Minsk W;Vitebsk W;27;30;25;30;0,9;0,8333;1,7333;3,3667;2,5362;2,1667;1,7717;5,5334
12;11/08/2023;15:45;NORTHERN IRELAND;NIFL CHAMPIONSHIP - ROUND 2;Bangor FC;Ards;28;30;24;30;0,9333;0,8;1,7333;1,8667;1,4079;1,6;1,1719;3,4667
13;11/08/2023;13:00;CZECH REPUBLIC;ZLINSKY KP - ROUND 2;Luhacovice;Francova Lhota;24;30;24;26;0,8;0,9231;1,7231;1,3667;0,9481;2,1154;1,0498;3,4821
14;11/08/2023;16:00;NORTHERN IRELAND;PREMIERSHIP WOMEN - ROUND 12;Lisburn Ladies W;Sion Swifts W;23;28;27;30;0,8214;0,9;1,7214;2,0357;1,6143;1,8333;1,0355;3,869
15;11/08/2023;13:00;CZECH REPUBLIC;PRAZSKY PREBOR - ROUND 2;Motorlet Prague B;CAFC;26;30;25;30;0,8667;0,8333;1,7;1,8333;1,2931;1,7667;1,4302;3,6
16;11/08/2023;07:00;CZECH REPUBLIC;U19 LEAGUE - ROUND 2;Brno U19;Plzen U19;26;30;25;30;0,8667;0,8333;1,7;2,0;1,3663;1,7667;1,3585;3,7667
17;11/08/2023;13:30;GERMANY;OBERLIGA BAYERN NORD - ROUND 5;Eichstatt;Gebenbach;25;30;26;30;0,8333;0,8667;1,7;1,4;0,9165;1,7333;1,1813;3,1333
18;11/08/2023;15:30;WALES;CYMRU NORTH - ROUND 3;Guilsfield;Buckley;25;30;26;30;0,8333;0,8667;1,7;1,7667;1,5206;1,8;1,1372;3,5667
19;11/08/2023;16:15;ICELAND;DIVISION 2 - ROUND 16;IR Reykjavik;Throttur Vogar;25;30;26;30;0,8333;0,8667;1,7;1,6;1,2543;1,3333;0,83;2,9333
20;11/08/2023;13:30;GERMANY;REGIONALLIGA NORTH - ROUND 3;Kilia Kiel;Hannover II;26;30;25;30;0,8667;0,8333;1,7;2,0333;1,402;2,1;1,599;4,1333
21;11/08/2023;14:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 1;Aston Villa U21;West Brom U21;27;30;24;30;0,9;0,8;1,7;1,9667;1,1968;1,9333;1,4126;3,9
22;11/08/2023;14:30;GERMANY;OBERLIGA HAMBURG - ROUND 3;SC Victoria Hamburg;Paloma;27;30;24;30;0,9;0,8;1,7;2,2;1,3515;1,8333;1,4625;4,0333
23;11/08/2023;13:00;CZECH REPUBLIC;USTECKY KP - ROUND 1;Banik Most - Sous B;Litomericko;25;30;26;30;0,8333;0,8667;1,7;1,6667;1,2472;1,7333;1,2893;3,4
24;11/08/2023;14:00;SWEDEN;DIVISION 2 - VÄSTRA GÖTALAND - ROUND 16;Savedalen;Lindome;24;30;27;30;0,8;0,9;1,7;1,4667;1,147;1,5667;0,9894;3,0334
25;11/08/2023;07:00;AUSTRALIA;NPL SOUTH AUSTRALIAN - ROUND 22;Croydon Kings;Adelaide City;25;30;26;30;0,8333;0,8667;1,7;1,5;1,118;1,6;0,9522;3,1
26;11/08/2023;15:00;BELGIUM;CHALLENGER PRO LEAGUE - ROUND 1;Seraing;St. Liege U23;26;30;24;30;0,8667;0,8;1,6667;1,6333;0,9826;1,3667;1,2512;3,0
27;11/08/2023;15:45;IRELAND;DIVISION 1 - ROUND 27;Waterford;Galway;26;30;24;30;0,8667;0,8;1,6667;1,8333;1,2405;1,5;1,3102;3,3333
28;11/08/2023;12:00;SLOVAKIA;1. LIGA WOMEN - ROUND 1;Trnava W;Petrzalka W;24;30;26;30;0,8;0,8667;1,6667;2,2;1,8868;1,3667;0,9123;3,5667
29;11/08/2023;13:00;ESTONIA;MEISTRILIIGA WOMEN - ROUND 13;Polva Lootos W;Tammeka Tartu W;26;30;24;30;0,8667;0,8;1,6667;2,4;1,9079;2,1333;1,6479;4,5333
30;11/08/2023;15:30;ICELAND;DIVISION 1 - ROUND 16;Fjolnir;Akranes;26;30;24;30;0,8667;0,8;1,6667;1,8333;1,3187;1,7;1,3454;3,5333
31;11/08/2023;15:00;NETHERLANDS;EERSTE DIVISIE - ROUND 1;De Graafschap;Den Haag;24;30;26;30;0,8;0,8667;1,6667;1,6;1,3317;1,5667;0,9894;3,1667
32;11/08/2023;09:00;KAZAKHSTAN;FIRST DIVISION - ROUND 19;Akademiya Ontustik;Kairat Almaty 2;26;30;24;30;0,8667;0,8;1,6667;2,3667;1,6829;1,8333;1,4851;4,2
33;11/08/2023;14:30;NORWAY;DIVISION 3 - GROUP 3 - ROUND 15;Djerv 1919;Staal Jorpeland;24;30;26;30;0,8;0,8667;1,6667;1,5;1,2042;2,2333;1,6869;3,7333
34;11/08/2023;07:00;AUSTRALIA;NPL SOUTH AUSTRALIAN - ROUND 22;Modbury Jets;NE Metrostars;25;30;25;30;0,8333;0,8333;1,6666;2,0;1,4376;1,6667;1,2737;3,6667
35;11/08/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 3;ASK Voitsberg;Wallern/St Marienkirchen;25;30;25;30;0,8333;0,8333;1,6666;1,6333;1,2243;1,6333;1,402;3,2666
36;11/08/2023;15:00;ICELAND;DIVISION 1 - ROUND 16;Leiknir;Grotta;25;30;25;30;0,8333;0,8333;1,6666;1,7667;1,2023;1,4333;1,0546;3,2
37;11/08/2023;14:00;GERMANY;OBERLIGA BAYERN NORD - ROUND 5;Ingolstadt II;Regensburg II;25;30;25;30;0,8333;0,8333;1,6666;1,3667;1,0483;1,6667;1,075;3,0334
38;11/08/2023;12:30;FINLAND;KANSALLINEN LIIGA WOMEN;PK-35 Helsinki W;HPS W;23;30;26;30;0,7667;0,8667;1,6334;1,6333;1,2243;1,5;0,9916;3,1333
39;11/08/2023;07:30;AUSTRALIA;NPL QUEENSLAND - ROUND 20;Redlands;Brisbane City;23;30;26;30;0,7667;0,8667;1,6334;1,4;1,2;1,7333;1,1813;3,1333
40;11/08/2023;15:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 1;Brighton U21;Leeds U21;23;30;26;30;0,7667;0,8667;1,6334;1,3667;1,0796;2,1333;1,384;3,5
41;11/08/2023;22:06;MEXICO;LIGA MX WOMEN - APERTURA - ROUND 5;Club Leon W;Club Tijuana W;26;30;23;30;0,8667;0,7667;1,6334;1,5667;1,1455;1,4667;1,2579;3,0334
42;11/08/2023;14:00;GERMANY;REGIONALLIGA BAYERN - ROUND 4;Bayern II;Nurnberg II;25;30;24;30;0,8333;0,8;1,6333;1,6333;1,1397;1,5333;1,2311;3,1666
43;11/08/2023;12:30;CZECH REPUBLIC;CFL - GROUP B - ROUND 2;Kolin;FK Ceska Lipa;25;30;24;30;0,8333;0,8;1,6333;1,6333;1,1101;1,5;1,2315;3,1333
44;11/08/2023;14:00;DENMARK;2ND DIVISION;FA 2000;Nykobing;24;30;25;30;0,8;0,8333;1,6333;1,2667;1,0306;1,4;1,0832;2,6667
45;11/08/2023;14:30;GERMANY;REGIONALLIGA WEST - ROUND 3;Alemannia Aachen;B. Monchengladbach II;25;30;24;30;0,8333;0,8;1,6333;1,4;1,1431;1,7;1,3454;3,1
46;11/08/2023;07:00;AUSTRALIA;NPL SOUTH AUSTRALIAN - ROUND 22;Campbelltown City;Adelaide Olympic;24;30;25;30;0,8;0,8333;1,6333;1,5667;1,0225;1,5667;1,116;3,1334
47;11/08/2023;18:00;CHILE;PRIMERA DIVISION - ROUND 21;Cobresal;Magallanes;24;30;25;30;0,8;0,8333;1,6333;1,6;1,3808;1,6;1,1136;3,2
48;11/08/2023;11:00;KAZAKHSTAN;FIRST DIVISION - ROUND 19;Zhenis;FC Astana 2;24;30;25;30;0,8;0,8333;1,6333;1,5;1,0247;1,9333;1,4591;3,4333
49;11/08/2023;14:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 16;Nosaby IF;Simrishamn;22;30;16;18;0,7333;0,8889;1,6222;1,1333;0,9214;1,6667;0,8165;2,8
50;11/08/2023;10:00;KAZAKHSTAN;FIRST DIVISION - ROUND 19;Aktobe 2;Turkistan;16;17;20;30;0,9412;0,6667;1,6079;2,1765;1,0973;1,7667;1,6265;3,9432
51;11/08/2023;13:00;NORWAY;DIVISION 3 - GROUP 3 - ROUND 15;Loddefjord;Sandnes Ulf 2;12;17;27;30;0,7059;0,9;1,6059;1,3529;1,1853;2,0;1,5492;3,3529
52;11/08/2023;13:00;POLAND;III LIGA - GROUP I - ROUND 2;Mlawa;Legionowo;24;30;24;30;0,8;0,8;1,6;1,8667;1,3597;1,3333;0,9775;3,2
53;11/08/2023;14:30;SWEDEN;DIVISION 2 - SÖDRA SVEALAND - ROUND 16;Sleipner;Nacka Iliria;26;30;11;15;0,8667;0,7333;1,6;1,4333;0,9894;1,4;1,0198;2,8333
54;11/08/2023;14:00;GERMANY;REGIONALLIGA BAYERN - ROUND 4;Augsburg II;SpVgg Bayreuth;24;30;24;30;0,8;0,8;1,6;1,6;1,3317;1,4667;1,384;3,0667
55;11/08/2023;15:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 1;Wolves U21;Fulham U21;22;30;26;30;0,7333;0,8667;1,6;1,5667;1,4067;1,8;1,1662;3,3667
56;11/08/2023;14:30;GERMANY;REGIONALLIGA NORTH - ROUND 3;TSV Havelse;VfB Oldenburg;24;30;24;30;0,8;0,8;1,6;1,3667;0,9826;1,5;1,0247;2,8667
57;11/08/2023;14:30;GERMANY;REGIONALLIGA WEST - ROUND 3;Schalke II;Wuppertal;23;30;25;30;0,7667;0,8333;1,6;1,5;1,2042;1,7333;1,6316;3,2333
58;11/08/2023;14:00;GERMANY;OBERLIGA HAMBURG - ROUND 3;Dassendorf;Sasel;23;30;25;30;0,7667;0,8333;1,6;1,5333;1,1175;1,6667;1,2996;3,2
59;11/08/2023;14:30;GERMANY;OBERLIGA HESSEN - ROUND 3;Viktoria Griesheim;Eddersheim;24;30;24;30;0,8;0,8;1,6;1,6;1,2806;1,2;0,9452;2,8
60;11/08/2023;14:00;GERMANY;OBERLIGA BAYERN NORD - ROUND 5;Kornburg;Hankofen-Hailing;21;30;27;30;0,7;0,9;1,6;1,0;0,8944;1,9667;1,2512;2,9667
61;11/08/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 27;Dundalk;Sligo Rovers;24;30;24;30;0,8;0,8;1,6;1,3;0,9713;1,1333;0,763;2,4333
62;11/08/2023;13:00;GERMANY;DFB POKAL - 1/32-FINALS;Saarbrucken;Karlsruher SC;25;30;23;30;0,8333;0,7667;1,6;1,4333;0,9195;1,8;1,7588;3,2333
63;11/08/2023;13:30;GERMANY;OBERLIGA BREMEN - ROUND 1;Vatan Bremen;Werder Bremen II;24;30;24;30;0,8;0,8;1,6;1,3333;1,0435;1,6667;1,2202;3,0
64;11/08/2023;12:45;WORLD;CLUB FRIENDLY;AS Roma U19 (Ita);Benevento (Ita);26;30;22;30;0,8667;0,7333;1,6;1,6333;1,0483;1,2333;1,0225;2,8666
65;11/08/2023;13:00;CZECH REPUBLIC;MSFL - ROUND 2;Start Brno;Bohunice;26;30;22;30;0,8667;0,7333;1,6;1,7667;1,2023;1,7333;1,3888;3,5
66;11/08/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 3;Vorwarts Steyr;Gleisdorf;22;30;26;30;0,7333;0,8667;1,6;1,3;1,005;1,7;1,2423;3,0
67;11/08/2023;15:00;TURKEY;SUPER LIG - ROUND 1;Trabzonspor;Antalyaspor;27;30;20;30;0,9;0,6667;1,5667;1,7;1,1299;1,1;0,9781;2,8
68;11/08/2023;13:00;RUSSIA;YOUTH LEAGUE - ROUND 6;Spartak Moscow U19;Zenit U19;23;30;24;30;0,7667;0,8;1,5667;1,6;1,3064;1,7333;1,34;3,3333
69;11/08/2023;13:15;GERMANY;REGIONALLIGA BAYERN - ROUND 4;Aubstadt;Turkgucu Munchen;23;30;24;30;0,7667;0,8;1,5667;1,2333;1,0546;1,6667;1,2472;2,9
70;11/08/2023;22:00;NICARAGUA;LIGA PRIMERA - APERTURA - ROUND 3;Ocotal;Esteli;24;30;23;30;0,8;0,7667;1,5667;1,5;1,0567;1,3;1,0376;2,8
71;11/08/2023;12:00;RUSSIA;PREMIER LEAGUE - ROUND 4;Ural;Spartak Moscow;21;30;26;30;0,7;0,8667;1,5667;0,9;0,7;1,6;1,0832;2,5
72;11/08/2023;13:30;GERMANY;REGIONALLIGA BAYERN - ROUND 4;Spvgg Ansbach 09;Burghausen;23;30;24;30;0,7667;0,8;1,5667;1,8;1,6411;1,3667;1,0483;3,1667
73;11/08/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 27;Cork City;UC Dublin;22;30;25;30;0,7333;0,8333;1,5666;1,0;0,8165;1,4333;0,9195;2,4333
74;11/08/2023;15:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 1;Chelsea U21;Blackburn U21;22;30;25;30;0,7333;0,8333;1,5666;1,5;1,3844;1,6;1,0832;3,1
75;11/08/2023;12:00;BELARUS;PERSHAYA LIGA - ROUND 18;Maxline;FC Slonim;25;30;22;30;0,8333;0,7333;1,5666;1,6333;1,1968;1,2333;1,0225;2,8666
76;11/08/2023;14:30;WORLD;CLUB FRIENDLY WOMEN;Genk W (Bel);PSV W (Ned);22;30;25;30;0,7333;0,8333;1,5666;1,1667;1,0355;1,5333;1,1757;2,7
77;11/08/2023;11:00;BELARUS;PERSHAYA LIGA - ROUND 18;Molodechno;Lokomotiv Gomel;22;30;25;30;0,7333;0,8333;1,5666;1,1667;0,969;1,7333;1,4126;2,9
78;11/08/2023;09:00;KYRGYZSTAN;PREMIER LIGA - ROUND 17;Alga;Ilbirs;22;30;25;30;0,7333;0,8333;1,5666;1,3;1,1874;1,2667;0,8138;2,5667
79;11/08/2023;13:30;CZECH REPUBLIC;DIVISION E - ROUND 2;Batov;Prerov;22;30;25;30;0,7333;0,8333;1,5666;1,6667;1,3744;1,8;1,3013;3,4667
80;11/08/2023;15:00;NETHERLANDS;EERSTE DIVISIE - ROUND 1;Dordrecht;Breda;22;30;25;30;0,7333;0,8333;1,5666;1,4667;1,2841;1,7333;1,2092;3,2
81;11/08/2023;08:00;KAZAKHSTAN;FIRST DIVISION - ROUND 19;Yelimay Semey;Turan;16;21;24;30;0,7619;0,8;1,5619;1,3333;1,0838;1,6;1,2;2,9333
82;11/08/2023;15:45;WALES;CYMRU NORTH - ROUND 3;Ruthin;Gresford;23;30;23;30;0,7667;0,7667;1,5334;1,4;1,2;1,2333;0,9195;2,6333
83;11/08/2023;13:30;GERMANY;OBERLIGA BADEN-WÜRTTEMBERG - ROUND 2;Hollenbach;Reutlingen;23;30;23;30;0,7667;0,7667;1,5334;1,1667;0,8975;1,4;1,2;2,5667
84;11/08/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 3;Deutschlandsberger;Weindorf St. Anna;20;30;26;30;0,6667;0,8667;1,5334;1,5667;1,3828;1,8667;1,2841;3,4334
85;11/08/2023;13:00;POLAND;III LIGA - GROUP II - ROUND 2;Swit Skolwin;Gedania Gdansk;20;30;26;30;0,6667;0,8667;1,5334;1,5333;1,3597;1,8333;1,3437;3,3666
