Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
93;08/06/2023;11:00;EGYPT;DIVISION 2 - GROUP A - ROUND 29;Dayrout;El Minya;19;30;1,0333;15;30;0,6333;0,6333;0,5;1,1333
94;08/06/2023;15:00;NETHERLANDS;DERDE DIVISIE - RELEGATION - FINAL;Watergraafsmeer;Kampong;18;30;1,2667;1;2;1,0;0,6;0,5;1,1
95;08/06/2023;21:00;ECUADOR;SERIE B - ROUND 13;Cuniburo;Buhos ULVR;8;12;1,0833;13;30;0,6333;0,6667;0,4333;1,1
96;08/06/2023;11:00;EGYPT;DIVISION 2 - GROUP A - ROUND 29;Asyut Petroleum;Nasr Taadeen;14;30;0,7;19;30;1,0;0,4667;0,6333;1,1
97;08/06/2023;19:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 7;Aparecidense;Brusque;18;30;0,9;15;30;0,7333;0,6;0,5;1,1
98;08/06/2023;20:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 7;CSA;Manaus;19;30;1,0;14;30;0,7333;0,6333;0,4667;1,1
99;08/06/2023;13:15;MALI;PREMIERE DIVISION - ROUND 23;Foot Elite;Black Stars;12;25;0,56;15;25;0,92;0,48;0,6;1,08
100;08/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 18;Al Akhdar;Al Ahly Benghazi;20;30;1,0333;10;25;0,76;0,6667;0,4;1,0667
101;08/06/2023;15:00;NETHERLANDS;DERDE DIVISIE - RELEGATION - FINAL;AWC;Baronie;1;3;0,3333;22;30;1,3;0,3333;0,7333;1,0666
102;08/06/2023;16:00;SPAIN;LALIGA2 - PROMOTION - PLAY OFFS - SEMI-FINALS;Alaves;Eibar;16;30;0,8333;16;30;0,6667;0,5333;0,5333;1,0666
103;08/06/2023;11:00;ARGENTINA;RESERVE LEAGUE - FIRST STAGE - ROUND 20;Union de Santa Fe 2;Newells Old Boys 2;15;30;0,8667;16;30;1,0;0,5;0,5333;1,0333
104;08/06/2023;14:30;WORLD;WORLD CUP U20 - PLAY OFFS - SEMI-FINALS;Uruguay U20;Israel U20;21;30;1,4667;2;7;0,4286;0,7;0,2857;0,9857
105;08/06/2023;13:15;MALI;PREMIERE DIVISION - ROUND 23;USFAS Bamako;USC Kita;12;23;0,7826;9;24;0,5833;0,5217;0,375;0,8967
106;08/06/2023;11:00;GERMANY;OBERLIGA HESSEN - RELEGATION;Bornheim GW;Viktoria Bronnzell;0;0;0;0;0;0;0;0;0
